s,x,y,kappa,theta,radial_dot
6.049999999999999822e-02,5.031944123870400049e-02,2.814823463201086493e-02,1.111675246164557862e+01,1.006190225898215829e+00,5.070469490028566700e-02
6.099999999999999867e-02,5.058581757926078337e-02,2.857136788456165338e-02,1.091323239593066674e+01,1.011697722112609998e+00,5.105275206589414416e-02
6.149999999999999911e-02,5.084988106736608449e-02,2.899594843957102250e-02,1.071082559426780456e+01,1.017103736610159626e+00,5.140210297075899215e-02
6.199999999999999956e-02,5.111166694351331613e-02,2.942193716715724855e-02,1.050968324715908331e+01,1.022408863820516434e+00,5.175280490372874409e-02
6.250000000000000000e-02,5.137121067110784339e-02,2.984929575227990295e-02,1.030995132428906835e+01,1.027613772463378483e+00,5.210491171554839512e-02
6.300000000000000044e-02,5.162854788671680795e-02,3.027798669967374234e-02,1.011177034153075560e+01,1.032719202879833542e+00,5.245847379287478518e-02
6.350000000000000089e-02,5.188371435155500477e-02,3.070797333725278772e-02,9.915275152906112055e+00,1.037725964253442656e+00,5.281353804423004339e-02
6.400000000000000133e-02,5.213674590429978606e-02,3.113921981804536332e-02,9.720594767832512417e+00,1.042634931733627424e+00,5.317014789754377635e-02
6.450000000000000178e-02,5.238767841531941083e-02,3.157169112072331918e-02,9.527852193821416904e+00,1.047447043474040829e+00,5.352834330888257830e-02
6.500000000000000222e-02,5.263654774239057144e-02,3.200535304879046500e-02,9.337164304636457857e+00,1.052163297598655234e+00,5.388816078191728531e-02
6.550000000000000266e-02,5.288338968797222372e-02,3.244017222849676640e-02,9.148641733763023254e+00,1.056784749108255150e+00,5.424963339763627657e-02
6.600000000000000311e-02,5.312823995809418803e-02,3.287611610554583286e-02,8.962388792893518641e+00,1.061312506739919392e+00,5.461279085377508669e-02
6.650000000000000355e-02,5.337113412291037695e-02,3.331315294066392735e-02,8.778503414991648768e+00,1.065747729791890697e+00,5.497765951340106982e-02
6.700000000000000400e-02,5.361210757895818607e-02,3.375125180409908193e-02,8.597077121367442842e+00,1.070091624925980422e+00,5.534426246206466254e-02
6.750000000000000444e-02,5.385119551315719483e-02,3.419038256911864637e-02,8.418195012071231886e+00,1.074345442959340202e+00,5.571261957290756656e-02
6.800000000000000488e-02,5.408843286857240029e-02,3.463051590457346535e-02,8.241935778803282986e+00,1.078510475657058931e+00,5.608274757910180347e-02
6.850000000000000533e-02,5.432385431195934505e-02,3.507162326659599150e-02,8.068371739432400602e+00,1.082588052536617829e+00,5.645466015298247764e-02
6.900000000000000577e-02,5.455749420310107567e-02,3.551367688949879503e-02,7.897568893126862832e+00,1.086579537694757569e+00,5.682836799123080346e-02
