x_lo,x_hi,y_lo,y_hi,depth,block_upper
8.283333333333333,8.3,-0.13333333333333336,-0.12666666666666668,0,-5.4526616546174425e-05
8.283333333333333,8.3,-0.14,-0.13333333333333336,0,-5.5830224272091084e-05
8.283333333333333,8.3,-0.14666666666666667,-0.14,0,-5.580390849844681e-05
8.283333333333333,8.3,-0.15333333333333335,-0.14666666666666667,0,-5.434804175107731e-05
8.283333333333333,8.3,-0.16,-0.15333333333333335,0,-5.1403788716947495e-05
8.283333333333333,8.3,-0.16666666666666669,-0.16,0,-4.6948580208401416e-05
8.283333333333333,8.3,-0.17333333333333334,-0.16666666666666669,0,-4.09898291664816e-05
8.283333333333333,8.3,-0.18,-0.17333333333333334,0,-3.3560482225972604e-05
8.283333333333333,8.3,-0.18666666666666668,-0.18,0,-2.4716784016790927e-05
8.283333333333333,8.3,-0.19333333333333336,-0.18666666666666668,0,-1.4536879839155255e-05
8.283333333333333,8.3,-0.2,-0.19333333333333336,0,-3.118647769328488e-06
8.266666666666667,8.283333333333333,-0.10666666666666667,-0.1,0,-3.6735672753667695e-05
