index,t,value_midpoint,value_lower,value_upper
509,2.09,0.3435003162408054,0.3435003162408054,0.3435003162408054
510,2.0999999999999996,0.3050333523158872,0.3050333523158872,0.3050333523158872
511,2.11,0.2746659904611217,0.2746659904611217,0.2746659904611217
512,2.1199999999999997,0.2728319829888176,0.2728319829888176,0.2728319829888176
513,2.13,0.2742435665482986,0.2742435665482986,0.2742435665482986
514,2.1399999999999997,0.2718505014854667,0.2718505014854667,0.2718505014854667
515,2.15,0.27425302290994374,0.27425302290994374,0.27425302290994374
516,2.1599999999999997,0.2910999686972796,0.2910999686972796,0.2910999686972796
517,2.17,0.3072041731575755,0.3072041731575755,0.3072041731575755
518,2.1799999999999997,0.31455851505417176,0.31455851505417176,0.31455851505417176
519,2.19,0.310805829328681,0.310805829328681,0.310805829328681
520,2.1999999999999997,0.29522548224720235,0.29522548224720235,0.29522548224720235
521,2.21,0.26778103457202934,0.26778103457202934,0.26778103457202934
522,2.2199999999999998,0.23029986340875047,0.23029986340875047,0.23029986340875047
