s,round6_deficit,round7_deficit,round8_seed_deficit,round6_signed_clearance,round7_signed_clearance,round8_seed_signed_clearance
6.580000000000000293e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.654515631780740265e-02,4.138528852095556959e-02,6.581431652743605087e-02
6.590000000000000302e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.669298205551412895e-02,4.123379728349928913e-02,6.557582185629601268e-02
6.600000000000000311e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.683964580171166153e-02,4.108129945018180323e-02,6.533451769505829732e-02
6.610000000000000320e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.698501479708912243e-02,4.092780102281921156e-02,6.509061738908641925e-02
6.620000000000000329e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.712895146749293551e-02,4.077331319088042805e-02,6.484433817744332529e-02
6.630000000000000338e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.727133328785796534e-02,4.061785243886521790e-02,6.459589687436585737e-02
6.640000000000000346e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.741203401292677644e-02,4.046144051316710039e-02,6.434550606625757951e-02
6.650000000000000355e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.755093141541440194e-02,4.030410424641003159e-02,6.409337090921690683e-02
6.660000000000000364e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.768790794895464563e-02,4.014587524423161163e-02,6.383968656862445967e-02
6.670000000000000373e-01,0.000000000000000000e+00,1.321055380492898923e-05,0.000000000000000000e+00,4.782285130015879321e-02,3.998678944619506875e-02,6.358463630305820347e-02
6.680000000000000382e-01,0.000000000000000000e+00,1.731134215263688714e-04,0.000000000000000000e+00,4.795565482726577705e-02,3.982688657847362895e-02,6.332839209382622181e-02
6.690000000000000391e-01,0.000000000000000000e+00,3.337904792636818422e-04,0.000000000000000000e+00,4.808621788608273551e-02,3.966620952073631606e-02,6.307110919161564022e-02
6.700000000000000400e-01,0.000000000000000000e+00,4.951963870376662868e-04,0.000000000000000000e+00,4.821444604683750718e-02,3.950480361296233173e-02,6.281292819069303479e-02
6.710000000000000409e-01,0.000000000000000000e+00,6.572840704460222293e-04,0.000000000000000000e+00,4.834025120809659626e-02,3.934271592955397578e-02,6.255397694916452200e-02
6.720000000000000417e-01,0.000000000000000000e+00,8.200054519231406809e-04,0.000000000000000000e+00,4.846355161599225775e-02,3.917999454807685744e-02,6.229436973345802570e-02
6.730000000000000426e-01,0.000000000000000000e+00,9.833121616503641763e-04,0.000000000000000000e+00,4.858427179858314238e-02,3.901668783834963405e-02,6.203420793071360434e-02
6.740000000000000435e-01,0.000000000000000000e+00,1.147156205332439290e-03,0.000000000000000000e+00,4.870234242626371446e-02,3.885284379466755894e-02,6.177358092933150219e-02
6.750000000000000444e-01,0.000000000000000000e+00,1.311490570007231744e-03,0.000000000000000000e+00,4.881770010973219415e-02,3.868850942999276649e-02,6.151256710338804529e-02
6.760000000000000453e-01,0.000000000000000000e+00,1.476269753637971362e-03,0.000000000000000000e+00,4.893028714717246458e-02,3.852373024636202709e-02,6.125123484716243211e-02
6.770000000000000462e-01,0.000000000000000000e+00,1.641450209102652104e-03,0.000000000000000000e+00,4.904005123205461975e-02,3.835854979089734634e-02,6.098964361676425389e-02
6.780000000000000471e-01,0.000000000000000000e+00,1.806990697953388516e-03,0.000000000000000000e+00,4.914694513237383156e-02,3.819300930204660993e-02,6.072784494609231171e-02
6.790000000000000480e-01,0.000000000000000000e+00,1.972852553714902254e-03,0.000000000000000000e+00,4.925092635130332713e-02,3.802714744628509641e-02,6.046588341357347907e-02
6.800000000000000488e-01,0.000000000000000000e+00,2.138999858269435058e-03,0.000000000000000000e+00,4.935195677820368443e-02,3.786100014173056361e-02,6.020379754406805783e-02
6.810000000000000497e-01,0.000000000000000000e+00,2.305399537910991000e-03,0.000000000000000000e+00,4.945000233778253790e-02,3.769460046208900766e-02,5.994162132450156499e-02
6.820000000000000506e-01,0.000000000000000000e+00,2.472021003961937576e-03,0.000000000000000000e+00,4.954503264399232748e-02,3.752797899603806109e-02,5.967938465574043616e-02
6.830000000000000515e-01,0.000000000000000000e+00,2.638837353436505103e-03,0.000000000000000000e+00,4.963702066405100560e-02,3.736116264656349356e-02,5.941711081986417869e-02
6.840000000000000524e-01,0.000000000000000000e+00,2.805823973790829481e-03,0.000000000000000000e+00,4.972594239681497885e-02,3.719417602620916918e-02,5.915482166091239058e-02
6.850000000000000533e-01,0.000000000000000000e+00,2.972958831851839952e-03,0.000000000000000000e+00,4.981176693644090436e-02,3.702704116814815871e-02,5.889253634580497027e-02
6.860000000000000542e-01,0.000000000000000000e+00,3.140222361160985905e-03,0.000000000000000000e+00,4.989446046963719184e-02,3.685977763883901276e-02,5.863027182767986678e-02
6.870000000000000551e-01,0.000000000000000000e+00,3.307597285845715381e-03,0.000000000000000000e+00,4.997402118188596504e-02,3.669240271415428328e-02,5.836804325143227917e-02
6.880000000000000560e-01,0.000000000000000000e+00,3.475068433221704164e-03,0.000000000000000000e+00,5.005044337795695047e-02,3.652493156677829450e-02,5.810586430811490871e-02
6.890000000000000568e-01,0.000000000000000000e+00,3.642622542228431733e-03,0.000000000000000000e+00,5.012371409127736738e-02,3.635737745777156693e-02,5.784374754472999119e-02
6.900000000000000577e-01,0.000000000000000000e+00,3.810248073471159732e-03,0.000000000000000000e+00,5.019382187421971703e-02,3.618975192652883893e-02,5.758170463561308738e-02
6.910000000000000586e-01,0.000000000000000000e+00,3.977935025358908701e-03,0.000000000000000000e+00,5.026075661931012767e-02,3.602206497464108953e-02,5.731974662116167546e-02
6.920000000000000595e-01,0.000000000000000000e+00,4.145674759652326520e-03,0.000000000000000000e+00,5.032450939965599224e-02,3.585432524034767171e-02,5.705788411914280295e-02
6.930000000000000604e-01,0.000000000000000000e+00,4.313459838687740307e-03,0.000000000000000000e+00,5.038507232731277014e-02,3.568654016131225792e-02,5.679612751328157877e-02
6.940000000000000613e-01,0.000000000000000000e+00,4.481283875653605149e-03,0.000000000000000000e+00,5.044243842820505391e-02,3.551871612434639308e-02,5.653448712329572218e-02
6.950000000000000622e-01,0.000000000000000000e+00,4.649141398568213020e-03,0.000000000000000000e+00,5.049660153217103153e-02,3.535085860143178521e-02,5.627297655135864163e-02
6.960000000000000631e-01,0.000000000000000000e+00,4.817027728034541274e-03,0.000000000000000000e+00,5.054755617670206314e-02,3.518297227196545696e-02,5.601160381117639697e-02
6.970000000000000639e-01,0.000000000000000000e+00,4.984938868409481867e-03,0.000000000000000000e+00,5.059529752298762284e-02,3.501506113159051636e-02,5.575037976764034287e-02
6.980000000000000648e-01,0.000000000000000000e+00,5.152871411721261959e-03,0.000000000000000000e+00,5.063982128293661317e-02,3.484712858827873627e-02,5.548931599971085316e-02
6.990000000000000657e-01,0.000000000000000000e+00,5.320822453458625041e-03,0.000000000000000000e+00,5.068112365593618884e-02,3.467917754654137319e-02,5.522842471400102315e-02
7.000000000000000666e-01,0.000000000000000000e+00,5.488789519238456913e-03,0.000000000000000000e+00,5.071920127419288910e-02,3.451121048076154219e-02,5.496771886571215349e-02
7.010000000000000675e-01,0.000000000000000000e+00,5.656770501304432194e-03,0.000000000000000000e+00,5.075403627367879034e-02,3.434322949869556690e-02,5.470721227786340402e-02
7.020000000000000684e-01,0.000000000000000000e+00,5.824763603806104237e-03,0.000000000000000000e+00,5.078560657990793120e-02,3.417523639619389486e-02,5.444691975982154930e-02
7.030000000000000693e-01,0.000000000000000000e+00,5.992767295842102090e-03,0.000000000000000000e+00,5.081394073138916639e-02,3.400723270415789701e-02,5.418685722584516001e-02
7.039999999999999591e-01,0.000000000000000000e+00,6.160780271308910483e-03,0.000000000000000000e+00,5.083903987174448469e-02,3.383921972869109035e-02,5.392704181408033981e-02
7.049999999999999600e-01,0.000000000000000000e+00,6.328801414670209846e-03,0.000000000000000000e+00,5.086090224114839242e-02,3.367119858532979099e-02,5.366749200616213744e-02
7.059999999999999609e-01,0.000000000000000000e+00,6.496829771840323398e-03,0.000000000000000000e+00,5.087952631294292982e-02,3.350317022815967744e-02,5.340822774730518557e-02
7.069999999999999618e-01,0.000000000000000000e+00,6.664864525463026768e-03,0.000000000000000000e+00,5.089491077501331895e-02,3.333513547453697407e-02,5.314927056647442138e-02
7.079999999999999627e-01,0.000000000000000000e+00,6.832904973942288684e-03,0.000000000000000000e+00,5.090705451392146808e-02,3.316709502605771215e-02,5.289064984617363602e-02
7.089999999999999636e-01,0.000000000000000000e+00,7.000950513665206432e-03,0.000000000000000000e+00,5.091595660141345209e-02,3.299904948633479440e-02,5.263238715652329008e-02
7.099999999999999645e-01,0.000000000000000000e+00,7.169000623924150217e-03,0.000000000000000000e+00,5.092161628297110776e-02,3.283099937607585062e-02,5.237450817547216475e-02
7.109999999999999654e-01,0.000000000000000000e+00,7.337054854109605062e-03,0.000000000000000000e+00,5.092403296812453989e-02,3.266294514589039577e-02,5.211704210825465755e-02
7.119999999999999662e-01,0.000000000000000000e+00,7.505112812806899458e-03,0.000000000000000000e+00,5.092320622228424520e-02,3.249488718719310137e-02,5.186002032190843714e-02
7.129999999999999671e-01,0.000000000000000000e+00,7.673174158471185446e-03,0.000000000000000000e+00,5.091913575989400614e-02,3.232682584152881539e-02,5.160347643989162542e-02
7.139999999999999680e-01,0.000000000000000000e+00,7.841238591405876035e-03,0.000000000000000000e+00,5.091182143872721722e-02,3.215876140859412480e-02,5.134744642540283593e-02
7.149999999999999689e-01,0.000000000000000000e+00,8.009305846799562312e-03,0.000000000000000000e+00,5.090125339264069126e-02,3.199069415320043852e-02,5.109196865076581773e-02
7.159999999999999698e-01,0.000000000000000000e+00,8.177375688604139603e-03,0.000000000000000000e+00,5.088740595178457143e-02,3.182262431139586123e-02,5.083708395007727199e-02
7.169999999999999707e-01,0.000000000000000000e+00,8.345447896700310120e-03,0.000000000000000000e+00,5.087030710764387648e-02,3.165455210329969071e-02,5.058283565220692696e-02
7.179999999999999716e-01,0.000000000000000000e+00,8.513522276490270713e-03,0.000000000000000000e+00,5.084996537124838317e-02,3.148647772350973012e-02,5.032926959119907867e-02
7.189999999999999725e-01,0.000000000000000000e+00,8.681598652955271889e-03,0.000000000000000000e+00,5.082638129450166298e-02,3.131840134704472894e-02,5.007643409115355992e-02
7.199999999999999734e-01,0.000000000000000000e+00,8.849676853653929559e-03,0.000000000000000000e+00,5.079955555619151963e-02,3.115032314634607127e-02,4.982438407567090638e-02
7.209999999999999742e-01,0.000000000000000000e+00,9.017756710463439851e-03,0.000000000000000000e+00,5.077198656599889171e-02,3.098224328953656098e-02,4.957318463943367198e-02
7.219999999999999751e-01,0.000000000000000000e+00,9.185838054731835373e-03,0.000000000000000000e+00,5.076085881656659804e-02,3.081416194526816546e-02,4.932287789506462766e-02
7.229999999999999760e-01,0.000000000000000000e+00,9.353920712000387411e-03,0.000000000000000000e+00,5.076943419084668091e-02,3.064607928799961342e-02,4.907352145295348217e-02
7.239999999999999769e-01,0.000000000000000000e+00,9.522004496063878054e-03,0.000000000000000000e+00,5.079770281913213725e-02,3.047799550393612278e-02,4.882517489064090721e-02
7.249999999999999778e-01,0.000000000000000000e+00,9.690089202087196624e-03,0.000000000000000000e+00,5.084563200099531666e-02,3.030991079791280421e-02,4.857789947548098869e-02
7.259999999999999787e-01,0.000000000000000000e+00,9.858174598444652270e-03,0.000000000000000000e+00,5.090814129039973601e-02,3.014182540155534856e-02,4.833175790458171112e-02
7.269999999999999796e-01,0.000000000000000000e+00,1.002626041686856956e-02,0.000000000000000000e+00,5.096365500125707437e-02,2.997373958313143127e-02,4.808681400845531140e-02
7.279999999999999805e-01,0.000000000000000000e+00,1.019434634039962859e-02,0.000000000000000000e+00,5.101029817090459162e-02,2.980565365960037225e-02,4.784313242005799188e-02
7.289999999999999813e-01,0.000000000000000000e+00,1.036243198850760744e-02,0.000000000000000000e+00,5.104828365808544016e-02,2.963756801149239339e-02,4.760077821172282314e-02
7.299999999999999822e-01,0.000000000000000000e+00,1.053051689859544823e-02,0.000000000000000000e+00,5.107782052469324319e-02,2.946948310140455260e-02,4.735981650332225790e-02
7.309999999999999831e-01,0.000000000000000000e+00,1.069860050290096648e-02,0.000000000000000000e+00,5.109907089708929512e-02,2.930139949709903435e-02,4.712031204580950650e-02
7.319999999999999840e-01,0.000000000000000000e+00,1.086668209957206838e-02,0.000000000000000000e+00,5.111210083300993245e-02,2.913331790042793246e-02,4.688233226631389333e-02
7.329999999999999849e-01,0.000000000000000000e+00,1.103476081638476297e-02,0.000000000000000000e+00,5.111728528268857236e-02,2.896523918361523786e-02,4.664596333283330815e-02
7.339999999999999858e-01,0.000000000000000000e+00,1.120283556520440885e-02,0.000000000000000000e+00,5.111487934443693926e-02,2.879716443479559199e-02,4.641124666804772453e-02
7.349999999999999867e-01,0.000000000000000000e+00,1.137090498483880538e-02,0.000000000000000000e+00,5.110508271975032490e-02,2.862909501516119545e-02,4.617823559402169792e-02
7.359999999999999876e-01,0.000000000000000000e+00,1.153896736938027009e-02,0.000000000000000000e+00,5.108808824576144270e-02,2.846103263061973074e-02,4.594698595103315075e-02
7.369999999999999885e-01,0.000000000000000000e+00,1.170702057848353045e-02,0.000000000000000000e+00,5.106404980922207154e-02,2.829297942151647038e-02,4.571755047836575242e-02
7.379999999999999893e-01,0.000000000000000000e+00,1.187446154228835593e-02,0.000000000000000000e+00,5.103303108929459209e-02,2.812553845771164490e-02,4.548997840400548220e-02
7.389999999999999902e-01,0.000000000000000000e+00,1.201864780821873535e-02,0.000000000000000000e+00,5.099531424083997982e-02,2.798135219178126548e-02,4.526431506329397364e-02
7.399999999999999911e-01,0.000000000000000000e+00,1.212769252160862329e-02,0.000000000000000000e+00,5.095109813747154826e-02,2.787230747839137754e-02,4.504060155295599305e-02
7.409999999999999920e-01,0.000000000000000000e+00,1.220118373814639209e-02,0.000000000000000000e+00,5.090052881138348168e-02,2.779881626185360874e-02,4.481887442627689039e-02
7.419999999999999929e-01,0.000000000000000000e+00,1.223884096781634526e-02,0.000000000000000000e+00,5.084374222577325159e-02,2.776115903218365558e-02,4.459916543438860459e-02
7.429999999999999938e-01,0.000000000000000000e+00,1.224063235588180795e-02,0.000000000000000000e+00,5.078086430273982821e-02,2.775936764411819288e-02,4.438150131763633766e-02
7.439999999999999947e-01,0.000000000000000000e+00,1.222678372826432533e-02,0.000000000000000000e+00,5.071201106078612741e-02,2.777321627173567550e-02,4.416590364985118616e-02
7.449999999999999956e-01,0.000000000000000000e+00,1.221254548836675849e-02,0.000000000000000000e+00,5.063720392240092516e-02,2.778745451163324234e-02,4.395238873710127780e-02
7.459999999999999964e-01,0.000000000000000000e+00,1.219794188827689335e-02,0.000000000000000000e+00,5.055656111688907467e-02,2.780205811172310748e-02,4.374097438272517291e-02
7.469999999999999973e-01,0.000000000000000000e+00,1.218325703121152931e-02,0.000000000000000000e+00,5.047024156134582301e-02,2.781674296878847152e-02,4.353167968094404094e-02
7.479999999999999982e-01,0.000000000000000000e+00,1.216847729823010080e-02,0.000000000000000000e+00,5.037832403463303466e-02,2.783152270176990004e-02,4.332449056955898353e-02
7.489999999999999991e-01,0.000000000000000000e+00,1.215383482738508977e-02,0.000000000000000000e+00,5.028087949134803225e-02,2.784616517261491106e-02,4.311939518296402374e-02
7.500000000000000000e-01,0.000000000000000000e+00,1.213934641676794185e-02,0.000000000000000000e+00,5.017797169570711174e-02,2.786065358323205898e-02,4.291638363956393198e-02
7.510000000000000009e-01,0.000000000000000000e+00,1.212537648205283883e-02,0.000000000000000000e+00,5.006965793030787593e-02,2.787462351794716200e-02,4.271544128599531753e-02
7.520000000000000018e-01,0.000000000000000000e+00,1.211169417866271927e-02,0.000000000000000000e+00,4.995598978290640563e-02,2.788830582133728156e-02,4.251654890961785449e-02
7.530000000000000027e-01,0.000000000000000000e+00,1.209895604023517382e-02,0.000000000000000000e+00,4.983701401561894950e-02,2.790104395976482701e-02,4.231968297179818095e-02
7.540000000000000036e-01,0.000000000000000000e+00,1.208692968123849590e-02,0.000000000000000000e+00,4.971275169140593198e-02,2.791307031876150493e-02,4.212481585428485414e-02
7.550000000000000044e-01,0.000000000000000000e+00,1.207579731807177301e-02,0.000000000000000000e+00,4.958320761708664287e-02,2.792420268192822783e-02,4.193191611084048920e-02
7.560000000000000053e-01,0.000000000000000000e+00,1.206619977704351601e-02,0.000000000000000000e+00,4.944845153838448720e-02,2.793380022295648482e-02,4.174094871639688620e-02
7.570000000000000062e-01,0.000000000000000000e+00,1.205733881449614839e-02,0.000000000000000000e+00,4.930855045548510757e-02,2.794266118550385244e-02,4.155187530631856280e-02
7.580000000000000071e-01,0.000000000000000000e+00,1.205089367112534282e-02,0.000000000000000000e+00,4.916354320085488533e-02,2.794910632887465801e-02,4.136465439889835949e-02
7.590000000000000080e-01,0.000000000000000000e+00,1.204566548642308638e-02,0.000000000000000000e+00,4.901347112205703405e-02,2.795433451357691446e-02,4.117924159492669656e-02
7.600000000000000089e-01,0.000000000000000000e+00,1.204253915502442179e-02,0.000000000000000000e+00,4.885837967681942035e-02,2.795746084497557904e-02,4.099558974906795245e-02
7.610000000000000098e-01,0.000000000000000000e+00,1.204192114702669000e-02,0.000000000000000000e+00,4.869832014056812292e-02,2.795807885297331083e-02,4.081364910881614405e-02
7.620000000000000107e-01,0.000000000000000000e+00,1.204281915999198815e-02,0.000000000000000000e+00,4.853335142079844705e-02,2.795718084000801268e-02,4.063336741794156687e-02
7.630000000000000115e-01,0.000000000000000000e+00,1.204788416806357870e-02,0.000000000000000000e+00,4.836354196823811069e-02,2.795211583193642213e-02,4.045468998259284243e-02
7.640000000000000124e-01,0.000000000000000000e+00,1.205458520079617790e-02,0.000000000000000000e+00,4.818897176964814788e-02,2.794541479920382293e-02,4.027755969951470755e-02
7.650000000000000133e-01,0.000000000000000000e+00,1.205322581545773333e-02,0.000000000000000000e+00,4.800973440140876569e-02,2.794677418454226750e-02,4.010191704718453487e-02
7.660000000000000142e-01,0.000000000000000000e+00,1.201708366721397289e-02,7.229995797734117824e-05,4.782593911687636756e-02,2.798291633278602794e-02,3.992770004202265965e-02
7.670000000000000151e-01,0.000000000000000000e+00,1.194582964207022147e-02,2.451558368439382685e-04,4.763771293409326674e-02,2.805417035792977937e-02,3.975484416315606256e-02
7.680000000000000160e-01,0.000000000000000000e+00,1.184180884405607384e-02,4.167177494986754049e-04,4.744520268402670909e-02,2.815819115594392699e-02,3.958328225050132543e-02
7.690000000000000169e-01,0.000000000000000000e+00,1.172829634199303722e-02,5.870556156435460804e-04,4.724856479530858966e-02,2.827170365800696361e-02,3.941294438435645475e-02
7.700000000000000178e-01,0.000000000000000000e+00,1.161246008775416658e-02,7.562399638034525418e-04,4.704799270333522715e-02,2.838753991224583426e-02,3.924376003619654829e-02
7.710000000000000187e-01,0.000000000000000000e+00,1.149286787174286922e-02,9.243276532078653629e-04,4.684371763586774040e-02,2.850713212825713161e-02,3.907567234679213547e-02
7.720000000000000195e-01,0.000000000000000000e+00,1.137206492935793206e-02,1.079132846477752483e-03,4.663596772160847476e-02,2.862793507064206877e-02,3.892086715352224835e-02
7.730000000000000204e-01,0.000000000000000000e+00,1.124790966489189886e-02,1.209344436674926471e-03,4.642503198699345773e-02,2.875209033510810197e-02,3.879065556332507436e-02
7.740000000000000213e-01,0.000000000000000000e+00,1.112157451812554113e-02,1.314780494939118971e-03,4.621121229565621630e-02,2.887842548187445971e-02,3.868521950506088186e-02
7.750000000000000222e-01,0.000000000000000000e+00,1.099414706462521762e-02,1.395310203530883419e-03,4.599483743790965667e-02,2.900585293537478321e-02,3.860468979646911741e-02
7.760000000000000231e-01,0.000000000000000000e+00,1.086275214931336358e-02,1.450855504089125503e-03,4.577626458229742262e-02,2.913724785068663725e-02,3.854914449591087533e-02
7.770000000000000240e-01,0.000000000000000000e+00,1.073065492823790240e-02,1.481392204733304740e-03,4.555587855655481716e-02,2.926934507176209843e-02,3.851860779526669609e-02
7.780000000000000249e-01,0.000000000000000000e+00,1.059651216784249922e-02,1.486950513293582021e-03,4.533409058576513134e-02,2.940348783215750161e-02,3.851304948670641881e-02
7.790000000000000258e-01,0.000000000000000000e+00,1.046002602283773245e-02,1.467614977391076825e-03,4.511133647015131559e-02,2.953997397716226839e-02,3.853238502260892401e-02
7.800000000000000266e-01,0.000000000000000000e+00,1.032328570355855665e-02,1.423523826475980858e-03,4.488807419929315840e-02,2.967671429644144418e-02,3.857647617352401997e-02
7.810000000000000275e-01,0.000000000000000000e+00,1.018347921117549598e-02,1.354867725622259378e-03,4.466478101518035065e-02,2.981652078882450485e-02,3.864513227437774145e-02
7.820000000000000284e-01,0.000000000000000000e+00,1.004313123038404892e-02,1.269059980782645536e-03,4.444194995284810046e-02,2.995686876961595191e-02,3.873094001921735530e-02
7.830000000000000293e-01,0.000000000000000000e+00,9.902063461528096133e-03,1.181205734282556041e-03,4.422008590381819315e-02,3.009793653847190470e-02,3.881879426571744479e-02
7.840000000000000302e-01,0.000000000000000000e+00,9.758633567918640131e-03,1.091836572203089273e-03,4.399970126354596500e-02,3.024136643208136244e-02,3.890816342779691156e-02
7.850000000000000311e-01,0.000000000000000000e+00,9.615633548703520286e-03,1.001076879770551598e-03,4.378131123893194698e-02,3.038436645129648228e-02,3.899892312022944924e-02
7.860000000000000320e-01,0.000000000000000000e+00,9.470830921377989056e-03,9.090538917834248278e-04,4.356542890507343613e-02,3.052916907862201351e-02,3.909094610821657600e-02
7.870000000000000329e-01,0.000000000000000000e+00,9.325515021958661818e-03,8.136760992063368780e-04,4.335256011125784847e-02,3.067448497804134075e-02,3.918632390079366395e-02
7.880000000000000338e-01,0.000000000000000000e+00,9.180689983419016917e-03,6.985317175597152706e-04,4.314319432578864882e-02,3.081931001658098565e-02,3.930146828244028556e-02
7.890000000000000346e-01,0.000000000000000000e+00,9.033539007379505145e-03,5.605947488486265340e-04,4.293780730825395159e-02,3.096646099262049742e-02,3.943940525115137430e-02
7.900000000000000355e-01,0.000000000000000000e+00,8.887400783979254940e-03,4.002327263397040258e-04,4.273685781293055930e-02,3.111259921602074763e-02,3.959976727366029681e-02
7.910000000000000364e-01,0.000000000000000000e+00,8.733210344211409307e-03,2.178448908560365327e-04,4.254076637782617382e-02,3.126678965578859326e-02,3.978215510914396430e-02
7.920000000000000373e-01,0.000000000000000000e+00,8.552778144492281451e-03,1.385851353727374224e-05,4.234993367278672843e-02,3.144722185550771765e-02,3.998614148646272709e-02
7.930000000000000382e-01,0.000000000000000000e+00,8.345099453618571445e-03,0.000000000000000000e+00,4.216472343033551839e-02,3.165490054638143286e-02,4.021127488791333138e-02
7.940000000000000391e-01,0.000000000000000000e+00,8.110777766658333610e-03,0.000000000000000000e+00,4.198545875463362276e-02,3.188922223334166722e-02,4.045708337547339328e-02
7.950000000000000400e-01,0.000000000000000000e+00,7.850456497266931205e-03,0.000000000000000000e+00,4.181242229923994719e-02,3.214954350273306616e-02,4.072307839920978612e-02
7.960000000000000409e-01,0.000000000000000000e+00,7.573906935620771004e-03,0.000000000000000000e+00,4.164585448152670344e-02,3.242609306437922723e-02,4.100875853250438713e-02
7.970000000000000417e-01,0.000000000000000000e+00,7.297596736936561197e-03,0.000000000000000000e+00,4.148593713093538804e-02,3.270240326306343703e-02,4.131361308467172699e-02
7.980000000000000426e-01,0.000000000000000000e+00,7.021836035799163163e-03,0.000000000000000000e+00,4.133285653738603960e-02,3.297816396420083507e-02,4.163712554809497618e-02
7.990000000000000435e-01,0.000000000000000000e+00,6.746643136484956234e-03,0.000000000000000000e+00,4.118670487653486312e-02,3.325335686351504200e-02,4.197877684386840808e-02
8.000000000000000444e-01,0.000000000000000000e+00,6.472026149503482158e-03,0.000000000000000000e+00,4.104754988884765088e-02,3.352797385049651607e-02,4.233804833683911528e-02
8.010000000000000453e-01,0.000000000000000000e+00,6.197983345972904630e-03,0.000000000000000000e+00,4.091541853300608572e-02,3.380201665402709360e-02,4.271442459767010175e-02
8.020000000000000462e-01,0.000000000000000000e+00,5.924503602660874564e-03,0.000000000000000000e+00,4.079029910298477557e-02,3.407549639733912367e-02,4.310739589592784554e-02
8.030000000000000471e-01,0.000000000000000000e+00,5.651566925356660449e-03,0.000000000000000000e+00,4.067214379861446016e-02,3.434843307464333778e-02,4.351646041409816534e-02
8.040000000000000480e-01,0.000000000000000000e+00,5.379145037601546116e-03,0.000000000000000000e+00,4.056087166285125140e-02,3.462085496239845211e-02,4.394112617778812152e-02
8.050000000000000488e-01,0.000000000000000000e+00,5.107202021550819211e-03,0.000000000000000000e+00,4.045637179543469519e-02,3.489279797844917902e-02,4.438091270215180351e-02
8.060000000000000497e-01,0.000000000000000000e+00,4.835694997838886795e-03,0.000000000000000000e+00,4.035850675262740717e-02,3.516430500216111144e-02,4.483535235876121017e-02
8.070000000000000506e-01,0.000000000000000000e+00,4.564568735514040916e-03,0.000000000000000000e+00,4.027283929223948039e-02,3.543543126448595731e-02,4.529841351329242510e-02
8.080000000000000515e-01,0.000000000000000000e+00,4.293759180873738153e-03,0.000000000000000000e+00,4.021421384748787714e-02,3.570624081912626008e-02,4.576222814634661046e-02
8.090000000000000524e-01,0.000000000000000000e+00,4.023207711511993419e-03,0.000000000000000000e+00,4.016290534337562529e-02,3.597679228848800481e-02,4.622638355499729401e-02
8.100000000000000533e-01,0.000000000000000000e+00,3.752862200942672696e-03,0.000000000000000000e+00,4.011511024407248688e-02,3.624713779905732597e-02,4.669070731341212754e-02
8.110000000000000542e-01,0.000000000000000000e+00,3.482657543654806617e-03,0.000000000000000000e+00,4.007054497374692992e-02,3.651734245634519205e-02,4.715504549091847908e-02
8.120000000000000551e-01,0.000000000000000000e+00,3.212524020056684634e-03,0.000000000000000000e+00,4.002892492661710294e-02,3.678747597994331403e-02,4.761926239674323103e-02
8.130000000000000560e-01,1.003314820464951129e-05,2.938309461717798603e-03,0.000000000000000000e+00,3.998996685179535132e-02,3.706169053828220483e-02,4.808324015321749356e-02
8.140000000000000568e-01,4.660903522280684941e-05,2.643883348556412983e-03,0.000000000000000000e+00,3.995339096477719398e-02,3.735611665144358828e-02,4.845857588220993384e-02
8.150000000000000577e-01,8.107721841419529563e-05,2.327940064751383639e-03,0.000000000000000000e+00,3.991892278158580554e-02,3.767205993524861546e-02,4.863573200444930994e-02
8.160000000000000586e-01,1.137053211988509061e-04,1.990943414148428452e-03,0.000000000000000000e+00,3.988629467880114993e-02,3.800905658585157498e-02,4.883179047864392303e-02
8.170000000000000595e-01,1.447528112879722939e-04,1.633376083499657894e-03,0.000000000000000000e+00,3.985524718871202854e-02,3.836662391650034337e-02,4.902962928267012854e-02
8.180000000000000604e-01,1.744699564118074031e-04,1.255736628380256167e-03,0.000000000000000000e+00,3.982553004358819343e-02,3.874426337161974293e-02,4.922723967903512576e-02
8.190000000000000613e-01,2.030970133550802359e-04,8.585365172553665984e-04,0.000000000000000000e+00,3.979690298664492060e-02,3.914146348274463727e-02,4.942441247482314004e-02
8.200000000000000622e-01,2.308636302481223423e-04,4.422972688582711741e-04,0.000000000000000000e+00,3.976913636975187849e-02,3.955770273114173063e-02,4.962093329818123566e-02
8.210000000000000631e-01,2.579884405736893038e-04,7.547712729473727395e-06,0.000000000000000000e+00,3.974201155942631153e-02,3.999245228727057316e-02,4.981658390302688005e-02
8.220000000000000639e-01,2.846788267039448983e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.971532117329605593e-02,4.044517860269647436e-02,5.001114348449139241e-02
