s,x,y,kappa,theta,radial_dot
3.600000000000000422e-02,3.417299892413599993e-02,9.536541969267042437e-03,1.537453294140749271e+01,5.718061856464505821e-01,3.389764344271355145e-02
3.620000000000000301e-02,3.434101748219913625e-02,9.645030079274452203e-03,1.530664654398251834e+01,5.748743035949895885e-01,3.406535026840602776e-02
3.640000000000000180e-02,3.450870314105525943e-02,9.754032035752221649e-03,1.523808744989323039e+01,5.779287769943771691e-01,3.423288217730586364e-02
3.660000000000000059e-02,3.467605583076893011e-02,9.863544522653686086e-03,1.516887365289833411e+01,5.809694731046562977e-01,3.440024330778183870e-02
3.679999999999999938e-02,3.484307551990147023e-02,9.973564211017089953e-03,1.509902325315129978e+01,5.839962627952614005e-01,3.456743783153187061e-02
3.700000000000000511e-02,3.500976221521150122e-02,1.008408775981822769e-02,1.502855444758550441e+01,5.870090205653352156e-01,3.473446995110995167e-02
3.720000000000000390e-02,3.517611596134012641e-02,1.019511181681841648e-02,1.495748552029106371e+01,5.900076245621228566e-01,3.490134389744667387e-02
3.740000000000000269e-02,3.534213684048123638e-02,1.030663301940744347e-02,1.488583483289211884e+01,5.929919565974411944e-01,3.506806392736611794e-02
3.760000000000000148e-02,3.550782497203718718e-02,1.041864799544098795e-02,1.481362081493374028e+01,5.959619021622237778e-01,3.523463432110138238e-02
3.780000000000000027e-02,3.567318051226029546e-02,1.053115336407218702e-02,1.474086195428688839e+01,5.989173504391458458e-01,3.540105937981137540e-02
3.799999999999999906e-02,3.583820365388045576e-02,1.064414573657691127e-02,1.466757678758028050e+01,6.018581943133325396e-01,3.556734342310128444e-02
3.820000000000000479e-02,3.600289462571933802e-02,1.075762171717238765e-02,1.459378389066786852e+01,6.047843303811574200e-01,3.573349078654915884e-02
3.840000000000000357e-02,3.616725369229144976e-02,1.087157790382876389e-02,1.451950186914005414e+01,6.076956589571381739e-01,3.589950581924097883e-02
