x,y,G_real,G_imag,block
8.083333333333334,-0.15000000000000002,0.35267693551581125,0.8097033830743712,-1.0624770954345164
8.083333333333334,-0.14666666666666667,0.3644488029381918,0.8054258251778172,-1.0317756598005736
8.083333333333334,-0.14333333333333334,0.3768703665695483,0.8006911890000588,-0.9981502138881242
8.083333333333334,-0.14,0.3898895252818253,0.7954542308057029,-0.9614671827644108
8.083333333333334,-0.13666666666666666,0.403454044427777,0.7896739526203511,-0.9216195709638357
8.083333333333334,-0.13333333333333336,0.41751167488408747,0.7833134543926086,-0.8785279383359306
8.083333333333334,-0.13,0.4320102660163627,0.7763397898784916,-0.8321411988101042
8.083333333333334,-0.12666666666666668,0.44689787283288496,0.7687238261281166,-0.7824372242289869
8.083333333333334,-0.12333333333333334,0.4621228575858094,0.7604401064567661,-0.729423240009407
8.083333333333334,-0.12000000000000001,0.4776339860666621,0.7514667167853126,-0.6731360035803378
8.083333333333334,-0.11666666666666667,0.49338051883236744,0.7417851552374657,-0.6136417603347499
8.083333333333334,-0.11333333333333334,0.5093122975901805,0.7313802048816065,-0.5510359752321441
8.083333333333334,-0.11,0.5253798269582184,0.7202398095103,-0.4854428412575714
8.083333333333334,-0.10666666666666667,0.5415343518111442,0.7083549523494881,-0.4170145686530589
8.083333333333334,-0.10333333333333333,0.5577279304094995,0.6957195375933498,-0.3459304612604819
8.083333333333334,-0.1,0.5739135035052003,0.6823302746616129,-0.27239578842835704
8.091666666666667,-0.2,0.26683668588504617,0.8724171204170119,-1.3798196301251926
8.091666666666667,-0.19666666666666668,0.26549531515321334,0.8632814056153251,-1.3495340458257346
8.091666666666667,-0.19333333333333336,0.26514342195692464,0.8550413027861268,-1.3215891905263382
8.091666666666667,-0.19,0.26576723121365475,0.8475753805563002,-1.2955036090763699
8.091666666666667,-0.18666666666666668,0.267349580120154,0.840768547512809,-1.2708319049927521
8.091666666666667,-0.18333333333333335,0.2698701824820162,0.834511862525467,-1.2471602666056945
8.091666666666667,-0.18000000000000002,0.2733058809936857,0.828702349702553,-1.2241029596335953
8.091666666666667,-0.17666666666666667,0.2776308879615712,0.8232428178574125,-1.2012996544069647
8.091666666666667,-0.17333333333333334,0.2828170149419833,0.8180416843677278,-1.1784134668449904
8.091666666666667,-0.17,0.2888338917490927,0.813012803310361,-1.1551296026472901
8.091666666666667,-0.16666666666666669,0.29564917527033785,0.8080752977582293,-1.13115450401804
8.091666666666667,-0.16333333333333333,0.30322874851110093,0.8031533961258965,-1.1062154075699056
8.091666666666667,-0.16,0.31153691027424024,0.7981762724543771,-1.0800602308918879
8.091666666666667,-0.15666666666666668,0.3205365558644804,0.7930778905262095,-1.0524577135920783
8.091666666666667,-0.15333333333333335,0.33018934919326703,0.787796851705501,-1.0231977464728517
8.091666666666667,-0.15000000000000002,0.3404558866454348,0.7822762463971102,-0.9920918298512463
8.091666666666667,-0.14666666666666667,0.35129585305414857,0.7764635090242855,-0.9589736089465295
8.091666666666667,-0.14333333333333334,0.3626681701189227,0.770310276422105,-0.923699440688184
8.091666666666667,-0.14,0.3745311375873186,0.7637722495492447,-0.8861489523181255
8.091666666666667,-0.13666666666666666,0.38684256750842394,0.7568090584198472,-0.8462255577396526
8.091666666666667,-0.13333333333333336,0.39955991185494,0.749384130160653,-0.803856902750222
8.091666666666667,-0.13,0.4126403837979975,0.7414645600986631,-0.7589952150826906
8.091666666666667,-0.12666666666666668,0.42604107290894255,0.7330209857874088,-0.7116175395986833
8.091666666666667,-0.12333333333333334,0.4397190545491263,0.7240274638808835,-0.661725843040413
8.091666666666667,-0.12000000000000001,0.4536314937007102,0.7144613497655783,-0.6093469764634291
8.091666666666667,-0.11666666666666667,0.4677357434791283,0.704303179862638,-0.554532486873301
8.091666666666667,-0.11333333333333334,0.48198943855987153,0.6935365565137346,-0.4973582726753368
8.091666666666667,-0.11,0.49635058374000174,0.6821480353652625,-0.43792408034729374
8.091666666666667,-0.10666666666666667,0.5107776378491291,0.6701270151670151,-0.3763528422598336
8.091666666666667,-0.10333333333333333,0.5252295932115203,0.6574656299024806,-0.31278985783585295
8.091666666666667,-0.1,0.5396660508561535,0.6441586431698081,-0.24740182224738336
8.1,-0.2,0.2399831782097408,0.8738090338053084,-1.4119006034722366
8.1,-0.19666666666666668,0.2410529042720846,0.8625750163894068,-1.3718583124823573
8.1,-0.19333333333333336,0.24281238317233544,0.8522469124916796,-1.3347338928595431
8.1,-0.19,0.24526305394460834,0.8427126748096043,-1.300021373309044
8.1,-0.18666666666666668,0.2484025273479169,0.8338659061919813,-1.2672570678330832
8.1,-0.18333333333333335,0.25222486033142744,0.8256057010472873,-1.2360147868651492
8.1,-0.18000000000000002,0.2567208182063325,0.8178364901278599,-1.2059018921682565
8.1,-0.17666666666666667,0.2618781250157376,0.8104678886174099,-1.1765560922364082
8.1,-0.17333333333333334,0.2676817025819638,0.8034145474459145,-1.1476428823010894
8.1,-0.17,0.2741138986867142,0.7965960077600798,-1.1188535402521336
8.1,-0.16666666666666669,0.28115470482814686,0.7899365584758051,-1.0899035967391932
8.1,-0.16333333333333333,0.2887819639774847,0.7833650968414752,-1.060531704461521
8.1,-0.16,0.29697156874656727,0.7768149919403164,-1.0304988381188736
8.1,-0.15666666666666668,0.3056976503575086,0.7702239510625581,-0.9995877627126327
8.1,-0.15333333333333335,0.31493275879483207,0.7635338888756635,-0.9676027137989404
8.1,-0.15000000000000002,0.324648034504035,0.7566907993256571,-0.9343692389535373
8.1,-0.14666666666666667,0.334813371986348,0.7496446301996826,-0.8997341550527006
8.1,-0.14333333333333334,0.3453975756275991,0.7423491602826431,-0.8635655810458447
8.1,-0.14,0.3563685080843264,0.7347618790410699,-0.8257530106754305
8.1,-0.13666666666666666,0.3676932315386363,0.7268438687672436,-0.7862073940904175
8.1,-0.13333333333333336,0.3793381421217692,0.7185596891182051,-0.7448612015145121
8.1,-0.13,0.3912690977922697,0.7098772639844668,-0.7016684460697914
8.1,-0.12666666666666668,0.4034515399464187,0.7007677706237985,-0.6566046465198239
8.1,-0.12333333333333334,0.4158506090248917,0.6912055309967613,-0.6096667141082829
8.1,-0.12000000000000001,0.42843125437043916,0.6811679052394162,-0.5608727508136526
8.1,-0.11666666666666667,0.4411583385802995,0.6706351872122447,-0.5102617492565446
8.1,-0.11333333333333334,0.45399673658811146,0.6595905020620201,-0.45789318715554533
8.1,-0.11,0.46691142969850574,0.6480197057354093,-0.4038465116766077
8.1,-0.10666666666666667,0.4798675947908979,0.6359112863832923,-0.3482205112385044
8.1,-0.10333333333333333,0.49283068889693915,0.6232562675960374,-0.29113257435822343
8.1,-0.1,0.505766529350046,0.6100481134085118,-0.2327178369249873
8.108333333333333,-0.2,0.2088367737431902,0.8688249334922062,-1.4224879339805443
8.108333333333333,-0.19666666666666668,0.21228401487374526,0.8562286102166681,-1.3761258599653008
8.108333333333333,-0.19333333333333336,0.21614695597766698,0.8445121891032059,-1.3329626619309551
8.108333333333333,-0.19,0.2204404567551812,0.8335740194099941,-1.2925033017218006
8.108333333333333,-0.18666666666666668,0.22517518805283387,0.8233173891637833,-1.2542953159696788
8.108333333333333,-0.18333333333333335,0.23035791326066857,0.8136503981243237,-1.2179244043321216
8.108333333333333,-0.18000000000000002,0.2359917572864454,0.8044858328653,-1.1830106915476617
8.108333333333333,-0.17666666666666667,0.24207646360000723,0.7957410439437496,-1.1492055895752056
8.108333333333333,-0.17333333333333334,0.2486086398253775,0.787337825129363,-1.116189190167222
8.108333333333333,-0.17,0.2555819923375182,0.7792022946634027,-1.083668122402994
8.108333333333333,-0.16666666666666669,0.26298755030629906,0.77126477851602,-1.0513738139265147
8.108333333333333,-0.16333333333333333,0.27081387961181846,0.7634596956118749,-1.0190610988667441
8.108333333333333,-0.16,0.27904728704064397,0.7557254449909188,-0.9865071196039573
8.108333333333333,-0.15666666666666668,0.28767201515688257,0.7480042948722314,-0.9535104736857648
8.108333333333333,-0.15333333333333335,0.2966704282258874,0.7402422735877074,-0.9198905612451338
8.108333333333333,-0.15000000000000002,0.30602318955654084,0.7323890623517322,-0.8854870922121818
8.108333333333333,-0.14666666666666667,0.31570943061206336,0.7243978898326873,-0.8501597164333138
8.108333333333333,-0.14333333333333334,0.3257069122258862,0.716225428491672,-0.813787743492716
8.108333333333333,-0.14,0.33599217824869143,0.7078316926533823,-0.7762699225605036
8.108333333333333,-0.13666666666666666,0.3465407019359983,0.6991799382732999,-0.7375242559711223
8.108333333333333,-0.13333333333333336,0.35732702537766947,0.690236564366014,-0.6974878234450899
8.108333333333333,-0.13,0.368324892256485,0.6809710160575939,-0.6561165969095211
8.108333333333333,-0.12666666666666668,0.3795073742117534,0.6713556892264556,-0.6133852287512588
8.108333333333333,-0.12333333333333334,0.3908469910744543,0.6613658366951007,-0.5692867990309122
8.108333333333333,-0.12000000000000001,0.40231582522756604,0.6509794759362642,-0.5238325097234313
8.108333333333333,-0.11666666666666667,0.4138856303371732,0.6401772982557858,-0.47705131640495646
8.108333333333333,-0.11333333333333334,0.42552793468773586,0.6289425794150088,-0.42898949000318914
8.108333333333333,-0.11,0.43721413934744646,0.617261091654731,-0.37971010325092375
8.108333333333333,-0.10666666666666667,0.44891561137857217,0.605121017082979,-0.3292924383522836
8.108333333333333,-0.10333333333333333,0.4606037722991161,0.5925128623885598,-0.27783131407941697
8.108333333333333,-0.1,0.472250181994017,0.5794293748418706,-0.22543633207251768
8.116666666666667,-0.2,0.17519506459471046,0.857694082786999,-1.4098916579789733
8.116666666666667,-0.19666666666666668,0.1809000893090129,0.844401949516552,-1.3605796200706894
8.116666666666667,-0.19333333333333336,0.18677473021973867,0.8319320405688089,-1.3144522405526522
8.116666666666667,-0.19,0.19284543011770694,0.8201939090388919,-1.2710573770144296
8.116666666666667,-0.18666666666666668,0.1991341631408048,0.8091013220026859,-1.229981068673411
8.116666666666667,-0.18333333333333335,0.20565871989827045,0.798572165208455,-1.1908439879510493
8.116666666666667,-0.18000000000000002,0.21243298016110046,0.7885283486307522,-1.153298371068429
8.116666666666667,-0.17666666666666667,0.21946717360784973,0.7788957129049336,-1.1170253825805336
8.116666666666667,-0.17333333333333334,0.22676812909910993,0.7696039366573864,-1.0817328698868713
8.116666666666667,-0.17,0.23433951293334943,0.7605864447445576,-1.0471534652146532
8.116666666666667,-0.16666666666666669,0.2421820565246513,0.7517803174119706,-1.0130429942910677
8.116666666666667,-0.16333333333333333,0.2502937739212072,0.7431262003818055,-0.9791791528603582
8.116666666666667,-0.16,0.25867016957241873,0.7345682158760489,-0.9453604142973955
8.116666666666667,-0.15666666666666668,0.26730443673385196,0.7260538745801455,-0.9114051337904794
8.116666666666667,-0.15333333333333335,0.2761876468873474,0.7175339885507235,-0.8771508168646794
8.116666666666667,-0.15000000000000002,0.28530893053687834,0.7089625850672228,-0.8424535223622036
8.116666666666667,-0.14666666666666667,0.29465564972861813,0.7002968214299194,-0.8071873723757088
8.116666666666667,-0.14333333333333334,0.3042135626305189,0.6914969006995797,-0.7712441439775435
8.116666666666667,-0.14,0.3139669804920686,0.6825259883774741,-0.7345329199426819
8.116666666666667,-0.13666666666666666,0.3238989172950646,0.6733501300201574,-0.6969797779464957
8.116666666666667,-0.13333333333333336,0.3339912323915044,0.6639381697828988,-0.6585274999605388
8.116666666666667,-0.13,0.3442247664156284,0.6542616698843915,-0.619135285732037
8.116666666666667,-0.12666666666666668,0.3545794707438752,0.644294830984343,-0.578778456320273
8.116666666666667,-0.12333333333333334,0.3650345307664029,0.6340144134637171,-0.5374481356557866
8.116666666666667,-0.12000000000000001,0.3755684832242192,0.6233996595965596,-0.4951508999875316
8.116666666666667,-0.11666666666666667,0.38615932785319806,0.6124322166021852,-0.45190838688846424
8.116666666666667,-0.11333333333333334,0.39678463356987237,0.6010960605635276,-0.4077568571756284
8.116666666666667,-0.11,0.4074216394206065,0.5893774211982237,-0.36274670470018733
8.116666666666667,-0.10666666666666667,0.41804735051013253,0.5772647074678261,-0.3169419104387465
8.116666666666667,-0.10333333333333333,0.4286386291128981,0.5647484340086795,-0.2704194386949424
8.116666666666667,-0.1,0.4391722811650336,0.5518211483678552,-0.2232685744846383
8.125,-0.2,0.14066915602793273,0.8408487389615402,-1.374477580711203
8.125,-0.19666666666666668,0.14843808055486818,0.8274526609776416,-1.3252880848003326
8.125,-0.19333333333333336,0.15616027866287396,0.8147941942523964,-1.279007092710691
8.125,-0.19,0.16387191530530743,0.8027946967463819,-1.235250640996571
8.125,-0.18666666666666668,0.17160448780354542,0.7913790103392238,-1.193665275542344
8.125,-0.18333333333333335,0.17938511152168957,0.7804753971218048,-1.1539256545535799
8.125,-0.18000000000000002,0.18723679321261955,0.7700154753124018,-1.1157324309760774
8.125,-0.17666666666666667,0.19517869251738063,0.7599341548603995,-1.078810395421191
8.125,-0.17333333333333334,0.20322637208151306,0.7501695727956381,-1.0429068592779531
8.125,-0.17,0.21139203673768137,0.7406630283799096,-1.007790256825587
8.125,-0.16666666666666669,0.219684762182343,0.7313589181120506,-0.973248944733833
8.125,-0.16333333333333333,0.22811071356369794,0.7222046706354952,-0.9390901772903695
8.125,-0.16,0.23667335437967552,0.7131506815929605,-0.9051392359663533
8.125,-0.15666666666666668,0.24537364606941736,0.7041502484708815,-0.8712386924724089
8.125,-0.15333333333333335,0.25421023866988435,0.6951595054715902,-0.8372477852058127
8.125,-0.15000000000000002,0.26317965289183576,0.6861373584505266,-0.8030418899303985
8.125,-0.14666666666666667,0.27227645395948485,0.6770454199507014,-0.7685120665909404
8.125,-0.14333333333333334,0.2814934175422792,0.6678479443655263,-0.7335646653472544
8.125,-0.14,0.2908216880963117,0.6585117632577813,-0.6981209761633674
8.125,-0.13666666666666666,0.3002509299191942,0.6490062208599916,-0.6621169075952547
8.125,-0.13333333333333336,0.3097694712125758,0.6393031097802435,-0.6255026817587425
8.125,-0.13,0.31936444143254406,0.6293766069336293,-0.5882425338075344
8.125,-0.12666666666666668,0.3290219021993437,0.6192032097180658,-0.5503144055965609
8.125,-0.12333333333333334,0.3387269720251034,0.6087616724519815,-0.511709624538477
8.125,-0.12000000000000001,0.34846394510983814,0.5980329430876434,-0.47243255995311256
8.125,-0.11666666666666667,0.35821640444444824,0.5870001002137553,-0.4325002504757004
8.125,-0.11333333333333334,0.36796732945034627,0.5756482903580888,-0.39194199729874174
8.125,-0.11,0.37769919837623256,0.5639646655995971,-0.35079891918163353
8.125,-0.10666666666666667,0.3873940856626348,0.5519383214971896,-0.30912346626149245
8.125,-0.10333333333333333,0.39703375447663625,0.539560235342659,-0.26697889073842324
8.125,-0.1,0.40659974461038395,0.5268232047410866,-0.22443867347287869
8.133333333333333,-0.2,0.10667244489361849,0.8188932741462942,-1.3184143678849112
8.133333333333333,-0.19666666666666668,0.11624937679797398,0.80590669704603,-1.2719433734754484
8.133333333333333,-0.19333333333333336,0.1255942276381603,0.7935509463084536,-1.2278983887420323
8.133333333333333,-0.19,0.13475102084102986,0.7817595804302897,-1.185980407953686
8.133333333333333,-0.18666666666666668,0.14375899333265352,0.7704689145204426,-1.1459114001565827
8.133333333333333,-0.18333333333333335,0.15265287863900312,0.7596179877737192,-1.10743317198524
8.133333333333333,-0.18000000000000002,0.161463177877188,0.7491485293552671,-1.070306322449918
8.133333333333333,-0.17666666666666667,0.170216419108268,0.7390049228028275,-1.0343092931855429
8.133333333333333,-0.17333333333333334,0.17893540550325682,0.7291341690491642,-0.9992375142648003
8.133333333333333,-0.17,0.18763945276015903,0.7194858481618418,-0.9649026429460658
8.133333333333333,-0.16666666666666669,0.19634461619133603,0.7100120798922269,-0.9311318905711259
8.133333333333333,-0.16333333333333333,0.20506390788597173,0.7006674831208635,-0.8977674311709184
8.133333333333333,-0.16,0.2138075043378187,0.69140913428188,-0.8646658841145048
8.133333333333333,-0.15666666666666668,0.22258294491260955,0.6821965248447661,-0.8316978622886116
8.133333333333333,-0.15333333333333335,0.2313953215171871,0.672991517927457,-0.7987475767645207
8.133333333333333,-0.15000000000000002,0.24024745981683893,0.6637583041104946,-0.7657124886543926
8.133333333333333,-0.14666666666666667,0.24914009233583911,0.6544633565180966,-0.7325029988316456
8.133333333333333,-0.14333333333333334,0.25807202376303096,0.6450753852293509,-0.6990421663592982
8.133333333333333,-0.14,0.26704028877088604,0.6355652910766807,-0.6652654467890953
8.133333333333333,-0.13666666666666666,0.27604030264660295,0.6259061188878299,-0.6311204419519961
8.133333333333333,-0.13333333333333336,0.2850660050205178,0.6160730102232979,-0.5965666534144755
8.133333333333333,-0.13,0.2941099969667853,0.6060431556571171,-0.5615752324060683
8.133333333333333,-0.12666666666666668,0.3031636717404744,0.5957957466473225,-0.5261287197197487
8.133333333333333,-0.12333333333333334,0.3122173394049952,0.5853119270386884,-0.4902207698172178
8.133333333333333,-0.12000000000000001,0.3212603455920515,0.57457474423747,-0.4538558541312594
8.133333333333333,-0.11666666666666667,0.3302811846300102,0.5635691000960055,-0.4170489393248371
8.133333333333333,-0.11333333333333334,0.3392676072628049,0.5522817015407675,-0.37982513703787313
8.133333333333333,-0.11,0.34820672317575685,0.5407010109775232,-0.34221932241463504
8.133333333333333,-0.10666666666666667,0.35708509853408543,0.5288171965025423,-0.30427571944342197
8.133333333333333,-0.10333333333333333,0.36588884873133054,0.516622081947423,-0.26604745185950274
8.133333333333333,-0.1,0.3746037265374955,0.504109096784207,-0.22759605904962057
8.141666666666667,-0.2,0.07441281150490653,0.7925731011892871,-1.2452697084254785
8.141666666666667,-0.19666666666666668,0.08549200599817652,0.7804285961690667,-1.2035198212576559
8.141666666666667,-0.19333333333333336,0.09618547906658392,0.7687907042707742,-1.1635750011797696
8.141666666666667,-0.19,0.10654326641164857,0.757605377623527,-1.1252288811728468
8.141666666666667,-0.18666666666666668,0.11661057702784206,0.7468206082816309,-1.0882859885587577
8.141666666666667,-0.18333333333333335,0.12642807068126416,0.7363864261733895,-1.05256182319246
8.141666666666667,-0.18000000000000002,0.13603212361014982,0.7262548942817766,-1.0178828656286947
8.141666666666667,-0.17666666666666667,0.1454550829020107,0.7163801012080917,-0.9840865365297697
8.141666666666667,-0.17333333333333334,0.1547255099843916,0.7067181512617822,-0.9510211237658822
8.141666666666667,-0.17,0.16386841365264004,0.6972271522145164,-0.9185456895842633
8.141666666666667,-0.16666666666666669,0.17290547303930026,0.6878672008481495,-0.8865299667914484
8.141666666666667,-0.16333333333333333,0.18185525091807264,0.6786003664224118,-0.8548542500443128
8.141666666666667,-0.16,0.19073339771864894,0.6693906721812084,-0.8234092859958194
8.141666666666667,-0.15666666666666668,0.19955284661477535,0.6602040750095597,-0.7920961641343365
8.141666666666667,-0.15333333333333335,0.20832400003566676,0.651008443351369,-0.7608262086478242
8.141666666666667,-0.15000000000000002,0.2170549079364541,0.6417735334886103,-0.7295208704543077
8.141666666666667,-0.14666666666666667,0.22575143815112142,0.6324709642811079,-0.6981116176627499
8.141666666666667,-0.14333333333333334,0.23441743913927482,0.6230741904592705,-0.6665398220877192
8.141666666666667,-0.14,0.24305489542614112,0.6135584745582747,-0.6347566390233293
8.141666666666667,-0.13666666666666666,0.25166407602286256,0.6039008575778091,-0.6027228772455442
8.141666666666667,-0.13333333333333336,0.26024367610551735,0.5940801284467003,-0.5704088561246691
8.141666666666667,-0.13,0.2687909522163707,0.584076792368851,-0.5377942467810052
8.141666666666667,-0.12666666666666668,0.2773018512454186,0.5738730381212562,-0.504867894356769
8.141666666666667,-0.12333333333333334,0.28577113343534677,0.5634527043727768,-0.47162761872014614
8.141666666666667,-0.12000000000000001,0.2941924896477772,0.552801245087819,-0.4380799912109709
8.141666666666667,-0.11666666666666667,0.3025586531149287,0.5419056940758384,-0.40424008539419287
8.141666666666667,-0.11333333333333334,0.31086150589560546,0.5307546287446332,-0.3701312001723397
8.141666666666667,-0.11,0.3190921802423077,0.519338133111324,-0.3357845540235319
8.141666666666667,-0.10666666666666667,0.3272411550797756,0.5076477601230405,-0.3012389495599886
8.141666666666667,-0.10333333333333333,0.33529834778637735,0.49567649333582153,-0.2665404080348445
8.141666666666667,-0.1,0.34325320146079363,0.4834187079968064,-0.23174177385643482
8.15,-0.2,0.04488819295733748,0.7627437417362657,-1.159526131381728
8.15,-0.19666666666666668,0.05712609065714247,0.7517918668072952,-1.1238552415276595
8.15,-0.19333333333333336,0.0688565562159198,0.7412096360291685,-1.0893009984171527
8.15,-0.19,0.08013382865188845,0.7309553903233521,-1.0557487042967075
8.15,-0.18666666666666668,0.09100735656500802,0.720988812105869,-1.023085056465763
8.15,-0.18333333333333335,0.10152206704877642,0.7112709527266716,-0.9911992761897018
8.15,-0.18000000000000002,0.11171862326025206,0.7017642560069426,-0.959984040451623
8.15,-0.17666666666666667,0.1216336710864212,0.6924325780662244,-0.9293362504509565
8.15,-0.17333333333333334,0.13130007532492982,0.6832412036238011,-0.8991576650979365
8.15,-0.17,0.14074714578391578,0.6741568589494982,-0.8693554228446695
8.15,-0.16666666666666669,0.15000085368989247,0.6651477216319357,-0.839842470968917
8.15,-0.16333333333333333,0.15908403877901023,0.6561834273257041,-0.8105379178053319
8.15,-0.16,0.16801660743310265,0.6472350736316095,-0.7813673203311712
8.15,-0.15666666666666668,0.17681572220709185,0.6382752212558707,-0.7522629168992304
8.15,-0.15333333333333335,0.18549598308347726,0.6292778925902116,-0.7231638127253445
8.15,-0.15000000000000002,0.19406960077557045,0.6202185678461483,-0.6940161239118758
8.15,-0.14666666666666667,0.20254656238936875,0.6110741788728724,-0.6647730842988097
8.15,-0.14333333333333334,0.21093478974272628,0.6018231007800434,-0.6353951182173962
8.15,-0.14,0.21924029062801864,0.5924451414834273,-0.6058498812653202
8.15,-0.13666666666666666,0.22746730329480158,0.5829215292847696,-0.5761122704709705
8.15,-0.13333333333333336,0.23561843441714103,0.57323489859189,-0.5461644046529398
8.15,-0.13,0.24369479080089818,0.5633692738813032,-0.5159955753801067
8.15,-0.12666666666666668,0.25169610507595763,0.5533100519998406,-0.4856021686673177
8.15,-0.12333333333333334,0.2596208556077997,0.5430439828974372,-0.4549875573891721
8.15,-0.12000000000000001,0.26746638085608154,0.5325591488792529,-0.4241619643334877
8.15,-0.11666666666666667,0.2752289883951953,0.5218449424606391,-0.39314229583741034
8.15,-0.11333333333333334,0.28290405880623126,0.5108920429049686,-0.36195194602914543
8.15,-0.11,0.29048614463946265,0.49969239151985256,-0.3306205718306616
8.15,-0.10666666666666667,0.2979690646386324,0.48823916578428594,-0.299183839048228
8.15,-0.10333333333333333,0.3053459934109881,0.47652675237523034,-0.2676831400742818
8.15,-0.1,0.3126095467176988,0.46455071915865,-0.23616528394354758
8.158333333333333,-0.2,0.018885475090925752,0.7303403667881447,-1.0660807803816634
8.158333333333333,-0.19666666666666668,0.03191249324555656,0.7208498134997292,-1.0372120927948933
8.158333333333333,-0.19333333333333336,0.04434201677360505,0.7115837319149279,-1.0087703861488506
8.158333333333333,-0.19,0.05623073538544787,0.7025126554030976,-0.9807242707990462
8.158333333333333,-0.18666666666666668,0.06763065829893833,0.6936077860033656,-0.9530357097250858
8.158333333333333,-0.18333333333333335,0.07858937176089853,0.6848410501034579,-0.9256619491060682
8.158333333333333,-0.18000000000000002,0.0891502857683264,0.6761851491347315,-0.8985571649155696
8.158333333333333,-0.17666666666666667,0.09935287040339347,0.6676136055166708,-0.8716738668271509
8.158333333333333,-0.17333333333333334,0.10923288217991711,0.6591008040714357,-0.8449640947565628
8.158333333333333,-0.17,0.11882258078377106,0.6506220291207363,-0.8183804381461369
8.158333333333333,-0.16666666666666669,0.12815093657741983,0.6421534974705096,-0.7918769035358759
8.158333333333333,-0.16333333333333333,0.1372438292238165,0.6336723874765777,-0.7654096519804998
8.158333333333333,-0.16,0.14612423777198202,0.6251568643798766,-0.7389376244336734
8.158333333333333,-0.15666666666666668,0.1548124225336629,0.6165861020906434,-0.7124230702411838
8.158333333333333,-0.15333333333333335,0.16332609906947582,0.6079403015916256,-0.685831991324129
8.158333333333333,-0.15000000000000002,0.17168060458908485,0.599200706126803,-0.6591345124615712
8.158333333333333,-0.14666666666666667,0.17988905705962566,0.5903496133319308,-0.6323051862227179
8.158333333333333,-0.14333333333333334,0.1879625073056772,0.5813703844573119,-0.6053232395428119
8.158333333333333,-0.14,0.19591008437197033,0.5722474508282254,-0.5781727676415394
8.158333333333333,-0.13666666666666666,0.20373913441195413,0.5629663176793684,-0.5508428799010706
8.158333333333333,-0.13333333333333336,0.21145535335192633,0.5535135654971288,-0.5233278014563126
8.158333333333333,-0.13,0.21906291357429097,0.5438768489943051,-0.4956269335366338
8.158333333333333,-0.12666666666666668,0.22656458485103315,0.5340448938389493,-0.4677448750534671
8.158333333333333,-0.12333333333333334,0.23396184975149836,0.5240074912525241,-0.4396914074992429
8.158333333333333,-0.12000000000000001,0.24125501373820768,0.5137554905876573,-0.4114814449102834
8.158333333333333,-0.11666666666666667,0.24844331015695076,0.5032807899911642,-0.383134950424775
8.158333333333333,-0.11333333333333334,0.2555250003180909,0.4925763252524611,-0.354676820823316
8.158333333333333,-0.11,0.2624974688592765,0.481636056934569,-0.32613674036390516
8.158333333333333,-0.10666666666666667,0.2693573145701649,0.4704549558789406,-0.29754900519721034
8.158333333333333,-0.10333333333333333,0.27610043685414354,0.45902898717233054,-0.2689523196668134
8.158333333333333,-0.1,0.2827221179928898,0.44735509265917006,-0.24038956585141824
8.166666666666666,-0.2,-0.003017389690278094,0.6963481304132308,-0.9697832281789179
8.166666666666666,-0.19666666666666668,0.010414563762161322,0.6885071140610428,-0.9478671659486194
8.166666666666666,-0.19333333333333336,0.02318984880466246,0.680741577756308,-0.9257426531971287
8.166666666666666,-0.19,0.035365927837297306,0.6730338676258043,-0.9034476762391115
8.166666666666666,-0.18666666666666668,0.04699576280705742,0.6653663582523208,-0.8810075779442771
8.166666666666666,-0.18333333333333335,0.0581280586632289,0.6577215350861216,-0.858437493024177
8.166666666666666,-0.18000000000000002,0.06880749665086938,0.6500820708550048,-0.8357444545035442
8.166666666666666,-0.17666666666666667,0.07907495783022256,0.6424308962404535,-0.8129292149769216
8.166666666666666,-0.17333333333333334,0.08896773719493467,0.6347512650778473,-0.7899878205126812
8.166666666666666,-0.17,0.09851974874791836,0.6270268143278503,-0.766912969985559
8.166666666666666,-0.16666666666666669,0.10776172188153055,0.6192416190568206,-0.7436951881384805
8.166666666666666,-0.16333333333333333,0.11672138939528054,0.6113802426529276,-0.7203238367279757
8.166666666666666,-0.16,0.12542366747209854,0.6034277824976009,-0.6967879846556407
8.166666666666666,-0.15666666666666668,0.1338908279223716,0.5953699113012316,-0.6730771549621966
8.166666666666666,-0.15333333333333335,0.1421426629932796,0.5871929143043246,-0.6491819639327697
8.166666666666666,-0.15000000000000002,0.1501966430298225,0.5788837225368013,-0.6250946652812729
8.166666666666666,-0.14666666666666667,0.15806806726371647,0.5704299423207431,-0.6008096104151189
8.166666666666666,-0.14333333333333334,0.16577020799448405,0.5618198811927488,-0.5763236340897998
8.166666666666666,-0.14,0.1733144484186795,0.5530425704172686,-0.5516363733261367
8.166666666666666,-0.13666666666666666,0.1807104143525038,0.544087784252353,-0.5267505262343629
8.166666666666666,-0.13333333333333336,0.18796610008317316,0.5349460561250616,-0.5016720563665602
8.166666666666666,-0.13,0.1950879885763932,0.5256086918646989,-0.47641034735387416
8.166666666666666,-0.12666666666666668,0.2020811662580151,0.5160677801384992,-0.45097831188175763
8.166666666666666,-0.12333333333333334,0.20894943257819776,0.506316200226431,-0.4253924584739611
8.166666666666666,-0.12000000000000001,0.21569540456022196,0.496347627266136,-0.39967291908865055
8.166666666666666,-0.11666666666666667,0.22232061652662338,0.4861565350944259,-0.37384344016447973
8.166666666666666,-0.11333333333333334,0.22882561518730427,0.47573819680641094,-0.3479313394695343
8.166666666666666,-0.11,0.23521005026800523,0.4650886831463801,-0.32196743088751273
