phase,scale,tx,ty,contact_cluster_count,dual_eq_residual,dual_norm_residual,duality_gap
1.815142422074102813e+00,1.006201502426947725e+00,2.020362703126107329e-01,2.020362703126106774e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
1.832595714594046132e+00,1.007857262668724774e+00,2.041241452319315364e-01,2.041241452319315086e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.850049007113989230e+00,1.009206019824960388e+00,2.061498419592196762e-01,2.061498419592196485e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.867502299633932550e+00,1.010247363051159031e+00,2.081127434476287008e-01,2.081127434476287008e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.884955592153875870e+00,1.010980975144086358e+00,2.100122517783501452e-01,2.100122517783501730e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.902408884673819189e+00,1.011406632638392145e+00,2.118477883427455633e-01,2.118477883427455910e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.919862177193762509e+00,1.011524205874680282e+00,2.136187940185961809e-01,2.136187940185961809e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.937315469713705829e+00,1.011333659039003852e+00,2.153247293404169926e-01,2.153247293404169926e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.954768762233649149e+00,1.010835050173775063e+00,2.169650746637832306e-01,2.169650746637832583e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
1.972222054753592468e+00,1.010028531160084286e+00,2.185393303236189966e-01,2.185393303236189966e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
1.989675347273535788e+00,1.008914347671436396e+00,2.200470167864001791e-01,2.200470167864001791e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
2.007128639793478886e+00,1.007492839098914850e+00,2.214876747962248871e-01,2.214876747962248871e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
2.024581932313422428e+00,1.005764438447801279e+00,2.228608655147074069e-01,2.228608655147074069e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
2.042035224833365525e+00,1.003729672205677659e+00,2.241661706546524135e-01,2.241661706546523858e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
2.059488517353309067e+00,1.001389160182052818e+00,2.254031926074696324e-01,2.254031926074696046e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
2.076941809873252165e+00,9.987436153195615729e-01,2.265715545642887907e-01,2.265715545642887629e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,1.110223024625156540e-16
2.094395102393195263e+00,1.001503517922048836e+00,2.276709006307397198e-01,2.276709006307397198e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
2.111848394913138804e+00,1.010429296689402845e+00,2.287008959353610815e-01,2.287008959353610538e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
