phase,scale,tx,ty,contact_cluster_count,dual_eq_residual,dual_norm_residual,duality_gap
8.726646259971647668e-01,9.991910920228135318e-01,1.491426613918043209e-01,3.848049040541592358e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
8.901179185171080865e-01,9.943974626862150945e-01,1.540249121120874365e-01,3.834135214229810740e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
9.075712110370514063e-01,9.893009302495380242e-01,1.588602453520684132e-01,3.819053473189672476e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,1.110223024625156540e-16
9.250245035569946150e-01,9.839030471659334642e-01,1.636471882224013186e-01,3.802808411465599114e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
9.424777960769379348e-01,9.782054576828792536e-01,1.683842825739158555e-01,3.785404977460760656e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,1.110223024625156540e-16
9.599310885968812546e-01,9.722098973413260126e-01,1.730700854417831780e-01,3.766848472429746852e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
9.773843811168245743e-01,9.659181924470336966e-01,1.777031694850573773e-01,3.747144548863749480e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
9.948376736367678941e-01,9.593322595142623754e-01,1.822821234214571373e-01,3.726299208768764637e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,1.110223024625156540e-16
1.012290966156711214e+00,9.524541046819826606e-01,1.868055524572561632e-01,3.704318801837317432e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,1.110223024625156540e-16
1.029744258676654534e+00,9.452858231027869707e-01,1.912720787121507116e-01,3.681210023514289165e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,1.110223024625156540e-16
1.047197551196597631e+00,9.378295983046848194e-01,1.956803416389752415e-01,3.656979912957416534e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,1.110223024625156540e-16
1.064650843716540951e+00,9.300877015259794156e-01,2.000289984381385389e-01,3.631635850893096262e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.082104136236484271e+00,9.220624910234274108e-01,2.043167244666531657e-01,3.605185557368147387e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.099557428756427591e+00,9.137564113538898525e-01,2.085422136416346939e-01,3.577637089398207348e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.117010721276370910e+00,9.286011766063504425e-01,2.127041788381472398e-01,3.548998838513489074e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,1.110223024625156540e-16
1.134464013796314230e+00,9.435501550629364909e-01,2.168013522812739791e-01,3.519279528202635121e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,1.110223024625156540e-16
1.151917306316257550e+00,9.582117190019145969e-01,2.208324859322940148e-01,3.488488211255464377e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.169370598836200870e+00,9.725814023688795773e-01,2.247963518688467499e-01,3.456634267005401218e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,1.110223024625156540e-16
1.186823891356144189e+00,9.866548280190754472e-01,2.286917426589690772e-01,3.423727398472439787e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,1.110223024625156540e-16
1.204277183876087287e+00,1.000427709050716540e+00,2.325174717288907567e-01,3.389777629407512705e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.221730476396030607e+00,1.013895850110819952e+00,2.362723737244765421e-01,3.354795301239154037e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.239183768915973927e+00,1.027055148673150287e+00,2.399553048662039778e-01,3.318791069923406334e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
1.256637061435917246e+00,1.039901596287887919e+00,2.435651432975699249e-01,3.281775902697908198e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.274090353955860566e+00,1.052431279802643393e+00,2.471007894268189287e-01,3.243761074741172146e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
