phase,scale,tx,ty,contact_cluster_count,dual_eq_residual,dual_norm_residual,duality_gap
1.902408884673819189e+00,9.944682243650306841e-01,1.627840772285783777e-01,4.727592877996583676e-01,3.000000000000000000e+00,1.942890293094023946e-16,0.000000000000000000e+00,0.000000000000000000e+00
1.919862177193762509e+00,9.883406589337023762e-01,1.710100716628344120e-01,4.698463103929541584e-01,3.000000000000000000e+00,1.942890293094023946e-16,0.000000000000000000e+00,1.110223024625156540e-16
1.937315469713705829e+00,9.819120353633917775e-01,1.791839747726501897e-01,4.667902132486008160e-01,3.000000000000000000e+00,1.942890293094023946e-16,0.000000000000000000e+00,1.110223024625156540e-16
1.954768762233649149e+00,9.751843118751142292e-01,1.873032967079560906e-01,4.635919272833936566e-01,3.000000000000000000e+00,1.942890293094023946e-16,0.000000000000000000e+00,0.000000000000000000e+00
1.972222054753592468e+00,9.681595377986167428e-01,1.953655642446369411e-01,4.602524267262200763e-01,3.000000000000000000e+00,1.942890293094023946e-16,0.000000000000000000e+00,1.110223024625156540e-16
1.989675347273535788e+00,9.608398529481340100e-01,2.033683215379001874e-01,4.567727288213003778e-01,3.000000000000000000e+00,1.942890293094023946e-16,0.000000000000000000e+00,1.110223024625156540e-16
2.007128639793478886e+00,9.532274869705784637e-01,2.113091308703497206e-01,4.531538935183249683e-01,3.000000000000000000e+00,1.942890293094023946e-16,0.000000000000000000e+00,1.110223024625156540e-16
2.024581932313422428e+00,9.453247586663695579e-01,2.191855733945388129e-01,4.493970231495834078e-01,3.000000000000000000e+00,1.942890293094023946e-16,0.000000000000000000e+00,1.110223024625156540e-16
2.042035224833365525e+00,9.371340752831045506e-01,2.269952498697734022e-01,4.455032620941838939e-01,3.000000000000000000e+00,1.942890293094023946e-16,0.000000000000000000e+00,1.110223024625156540e-16
2.059488517353309067e+00,9.286579317822865054e-01,2.347357813929455139e-01,4.414737964294633832e-01,3.000000000000000000e+00,1.942890293094023946e-16,0.000000000000000000e+00,0.000000000000000000e+00
2.076941809873252165e+00,9.198989100793363294e-01,2.424048101231685570e-01,4.373098535696978706e-01,3.000000000000000000e+00,1.942890293094023946e-16,0.000000000000000000e+00,1.110223024625156540e-16
2.094395102393195263e+00,9.108596782571151129e-01,2.499999999999999445e-01,4.330127018922192983e-01,3.000000000000000000e+00,1.942890293094023946e-16,0.000000000000000000e+00,1.110223024625156540e-16
2.111848394913138804e+00,9.382548304054719734e-01,2.575190374550271888e-01,4.285836503510561113e-01,3.000000000000000000e+00,2.439129596017144955e-16,2.220446049250313081e-16,1.110223024625156540e-16
2.129301687433081902e+00,9.653641810434082648e-01,2.649596321166024504e-01,4.240240480782129784e-01,3.000000000000000000e+00,2.439129596017144955e-16,2.220446049250313081e-16,1.110223024625156540e-16
