s,x,y,kappa,theta,radial_dot
3.466666666666666785e-01,1.269660913709000638e-01,3.030219396296461309e-01,2.113638388242828348e-01,1.389002882370869996e+00,3.209831267521290332e-01
3.475000000000000311e-01,1.271166791182478106e-01,3.038415540323844422e-01,2.203353988602285707e-01,1.389182757053238459e+00,3.218038475870304560e-01
3.483333333333333282e-01,1.272671161826721131e-01,3.046611961054675466e-01,2.304114939657326278e-01,1.389370568258582628e+00,3.226240008153365424e-01
3.491666666666666807e-01,1.274173956597754453e-01,3.054808670860983399e-01,2.416901539062764892e-01,1.389567277278529245e+00,3.234435174162386128e-01
3.500000000000000333e-01,1.275675098213547576e-01,3.063005683582235017e-01,2.542789335531038808e-01,1.389773931064970602e+00,3.242623220212888513e-01
3.508333333333333304e-01,1.277174500417111447e-01,3.071203014651143204e-01,2.682952693843449476e-01,1.389991670316194528e+00,3.250803322837386711e-01
3.516666666666666829e-01,1.278672067172010041e-01,3.079400681230123338e-01,2.838667102623048666e-01,1.390221737807713964e+00,3.258974582184986368e-01
3.525000000000000355e-01,1.280167691788727802e-01,3.087598702358348990e-01,3.011309792277084840e-01,1.390465486845001486e+00,3.267136015192723675e-01
3.533333333333333326e-01,1.281661255981489667e-01,3.095797099109105499e-01,3.202358162035723321e-01,1.390724389676431194e+00,3.275286548618907556e-01
3.541666666666666852e-01,1.283152628856632504e-01,3.103995894756792495e-01,3.413385449324973231e-01,1.391000045660237827e+00,3.283425012057549774e-01
3.550000000000000377e-01,1.284641665835501712e-01,3.112195114952513442e-01,3.646053017072569125e-01,1.391294188929671050e+00,3.291550131085591580e-01
3.558333333333333348e-01,1.286128207517163169e-01,3.120394787906714540e-01,3.902098591683482165e-01,1.391608695246702609e+00,3.299660520730844371e-01
3.566666666666666874e-01,1.287612078488970524e-01,3.128594944576745251e-01,4.183319764533584006e-01,1.391945587678211638e+00,3.307754679487409644e-01
3.575000000000000400e-01,1.289093086096254892e-01,3.136795618856547674e-01,4.491552082422770598e-01,1.392307040671834750e+00,3.315830984145758942e-01
3.583333333333333370e-01,1.290571019186080859e-01,3.144996847764962578e-01,4.828641107946579081e-01,1.392695382054766728e+00,3.323887685744965070e-01
