s,x,y,kappa,theta,radial_dot
1.211111111111111138e-01,9.042626982943756386e-02,7.277572311092590784e-02,2.349288751424587929e+00,1.004197573532845444e+00,1.099408664423226628e-01
1.216666666666666730e-01,9.072417140838687222e-02,7.324465433939891801e-02,2.278918841217807412e+00,1.005483186753023839e+00,1.104484649712490218e-01
1.222222222222222182e-01,9.102147879280107767e-02,7.371396252638715008e-02,2.212562591923322941e+00,1.006730820484451838e+00,1.109573057091542414e-01
1.227777777777777773e-01,9.131820881622797204e-02,7.418363598229035794e-02,2.150276207055508593e+00,1.007942720150834859e+00,1.114673190678652087e-01
1.233333333333333365e-01,9.161437729268105679e-02,7.465366374924760351e-02,2.092086252609551611e+00,1.009121154167408552e+00,1.119784330498022201e-01
1.238888888888888956e-01,9.190999900495322450e-02,7.512403559894272054e-02,2.037994037175379081e+00,1.010268398692348857e+00,1.124905738806904754e-01
1.244444444444444409e-01,9.220508769977432684e-02,7.559474202655594444e-02,1.987979734413006572e+00,1.011386724740012344e+00,1.130036665605388957e-01
1.250000000000000000e-01,9.249965608874954892e-02,7.606577424155923361e-02,1.942006195145421277e+00,1.012478387498223054e+00,1.135176353357845169e-01
1.255555555555555591e-01,9.279371585408743850e-02,7.653712415598991348e-02,1.900022413241444941e+00,1.013545617667219512e+00,1.140324040969352970e-01
1.261111111111111183e-01,9.308727765821053768e-02,7.700878437077164629e-02,1.861966623932949094e+00,1.014590614621990072e+00,1.145478967071183185e-01
