s,x,y,kappa,theta,radial_dot
5.500000000000000444e-01,1.067888573138075642e-01,4.829608065153286334e-01,1.486976986600589967e+00,2.254389056472015707e+00,3.069976965548068537e-01
5.505555555555555758e-01,1.064378008393273428e-01,4.833913889983918466e-01,1.477245675405506331e+00,2.255212451655906225e+00,3.072338156118498143e-01
5.511111111111111072e-01,1.060863910829840662e-01,4.838216832079887952e-01,1.467918095875262452e+00,2.256030552703484293e+00,3.074717822377459608e-01
5.516666666666666385e-01,1.057346305099055583e-01,4.842516906771466845e-01,1.458992543482163784e+00,2.256843583436638934e+00,3.077115132944530651e-01
5.522222222222221699e-01,1.053825214850053343e-01,4.846814128658852305e-01,1.450467510678094207e+00,2.257651766785016889e+00,3.079529257463876069e-01
5.527777777777778123e-01,1.050300662736147195e-01,4.851108511611610385e-01,1.442341692753128513e+00,2.258455324897081340e+00,3.081959366213966045e-01
5.533333333333333437e-01,1.046772670420628021e-01,4.855400068767778965e-01,1.434613993851219016e+00,2.259254479254471537e+00,3.084404629701095191e-01
5.538888888888888751e-01,1.043241258582019576e-01,4.859688812532637070e-01,1.427283533161544327e+00,2.260049450789752612e+00,3.086864218236385904e-01
5.544444444444444065e-01,1.039706446918793048e-01,4.863974754577098381e-01,1.420349651304812388e+00,2.260840460007659924e+00,3.089337301495801991e-01
5.550000000000000488e-01,1.036168254153518042e-01,4.868257905835728372e-01,1.413811916934453627e+00,2.261627727109948527e+00,3.091823048062767310e-01
5.555555555555555802e-01,1.032626698036445967e-01,4.872538276504357335e-01,1.407670133573432292e+00,2.262411472123978307e+00,3.094320624952820453e-01
5.561111111111111116e-01,1.029081795348502221e-01,4.876815876037283726e-01,1.401924346708168123e+00,2.263191915035167590e+00,3.096829197119782551e-01
5.566666666666666430e-01,1.025533561903688579e-01,4.881090713144032311e-01,1.396574851161983100e+00,2.263969275923464863e+00,3.099347926942801479e-01
5.572222222222221744e-01,1.021982012550870650e-01,4.885362795785659906e-01,1.391622198771411689e+00,2.264743775104002044e+00,3.101875973693580257e-01
5.577777777777778168e-01,1.018427161174940282e-01,4.889632131170584262e-01,1.387067206389701601e+00,2.265515633272102480e+00,3.104412492983082417e-01
5.583333333333333481e-01,1.014869020697341112e-01,4.893898725749912804e-01,1.382910964242992202e+00,2.266285071652833771e+00,3.106956636186890552e-01
5.588888888888888795e-01,1.011307603075930345e-01,4.898162585212260667e-01,1.379154844665759994e+00,2.267052312155308336e+00,3.109507549848372632e-01
5.594444444444444109e-01,1.007742919304175366e-01,4.902423714478017502e-01,1.375800511243459701e+00,2.267817577531949791e+00,3.112064375058709587e-01
5.600000000000000533e-01,1.004174979409655222e-01,4.906682117693058065e-01,1.372849928391607355e+00,2.268581091542959616e+00,3.114626246812790544e-01
5.605555555555555847e-01,1.000603792451858209e-01,4.910937798221856054e-01,1.370305371402045891e+00,2.269343079126235452e+00,3.117192293339884901e-01
5.611111111111111160e-01,9.970293665192431209e-02,4.915190758639994550e-01,1.368169436988690979e+00,2.270103766573010606e+00,3.119761635407947709e-01
