s,x,y,kappa,theta,radial_dot
2.420000000000000276e-02,2.417243585304937672e-02,9.754771418401994012e-04,4.622437564817601263e+00,8.841870650418906519e-02,2.416414703155960950e-02
2.440000000000000155e-02,2.437164635632379714e-02,9.932300799449114790e-04,4.637045799326204865e+00,8.934465484060344354e-02,2.436305989533385855e-02
2.460000000000000034e-02,2.457084030966074847e-02,1.011167758897675703e-03,4.651541149194484248e+00,9.027351353545551294e-02,2.456194835499237589e-02
2.480000000000000260e-02,2.477001748920236099e-02,1.029290740670546793e-03,4.665920740399496225e+00,9.120525972441491380e-02,2.476081206869381116e-02
2.500000000000000139e-02,2.496917766991765819e-02,1.047599582318438881e-03,4.680181699990726862e+00,9.213986996845394128e-02,2.495965069414338502e-02
2.520000000000000018e-02,2.516832062562585764e-02,1.066094835862854045e-03,4.694321157026273283e+00,9.307732025415564603e-02,2.515846388870185066e-02
2.540000000000000244e-02,2.536744612902032403e-02,1.084777048175770975e-03,4.708336243518777664e+00,9.401758599421014551e-02,2.535725130949658540e-02
2.560000000000000123e-02,2.556655395169318487e-02,1.103646760863732706e-03,4.722224095390786580e+00,9.496064202810110266e-02,2.555601261353481965e-02
2.580000000000000002e-02,2.576564386416062627e-02,1.122704510152177206e-03,4.735981853439009015e+00,9.590646262298407887e-02,2.575474745781894739e-02
2.600000000000000228e-02,2.596471563588883050e-02,1.141950826770048123e-03,4.749606664307104431e+00,9.685502147475869017e-02,2.595345549946385597e-02
2.620000000000000107e-02,2.616376903532058665e-02,1.161386235834728844e-03,4.763095681466412046e+00,9.780629170933603789e-02,2.615213639581632360e-02
2.639999999999999986e-02,2.636280382990255702e-02,1.181011256737341713e-03,4.776446066204274921e+00,9.876024588410310667e-02,2.635078980457630782e-02
2.660000000000000211e-02,2.656181978611319230e-02,1.200826403028452515e-03,4.789654988619366449e+00,9.971685598958547614e-02,2.654941538392018713e-02
2.680000000000000090e-02,2.676081666949131285e-02,1.220832182304223620e-03,4.802719628623568937e+00,1.006760934513097755e-01,2.674801279262589010e-02
2.699999999999999969e-02,2.695979424466532146e-02,1.241029096093058471e-03,4.815637176949863374e+00,1.016379291318671163e-01,2.694658169019980773e-02
2.720000000000000195e-02,2.715875227538308220e-02,1.261417639742777336e-03,4.828404836165733016e+00,1.026023333331786691e-01,2.714512173700550299e-02
