s,x,y,kappa,theta,radial_dot
2.420000000000000276e-02,2.281094580250610585e-02,6.981776872264100660e-03,2.233250676641568688e+01,5.833511966340007016e-01,2.288423428631270254e-02
2.440000000000000155e-02,2.297762346903246128e-02,7.092313546591429499e-03,2.228927183192624994e+01,5.878133744938348615e-01,2.305394085790214015e-02
2.460000000000000034e-02,2.314380672780685586e-02,7.203592143664542050e-03,2.224575813555176040e+01,5.922668774905825995e-01,2.322324863483705287e-02
2.480000000000000260e-02,2.330949325122860447e-02,7.315609010236964749e-03,2.220196801492714300e+01,5.967116501056305422e-01,2.339215733210640163e-02
2.500000000000000139e-02,2.347468074703748867e-02,7.428360482284512845e-03,2.215790381614161220e+01,6.011476372887374353e-01,2.356066671972716770e-02
2.520000000000000018e-02,2.363936695833363660e-02,7.541842885382611834e-03,2.211356789352472774e+01,6.055747844597040297e-01,2.372877662254140041e-02
2.540000000000000244e-02,2.380354966359256655e-02,7.656052535082526027e-03,2.206896260943242183e+01,6.099930375099997804e-01,2.389648692000320360e-02
2.560000000000000123e-02,2.396722667667546339e-02,7.770985737286432646e-03,2.202409033403334604e+01,6.144023428043463575e-01,2.406379754595586867e-02
2.580000000000000002e-02,2.413039584683471239e-02,7.886638788621311985e-03,2.197895344509468885e+01,6.188026471822590802e-01,2.423070848839927252e-02
2.600000000000000228e-02,2.429305505871471108e-02,8.003007976811549531e-03,2.193355432776850478e+01,6.231938979595454953e-01,2.439721978924766499e-02
2.620000000000000107e-02,2.445520223234800075e-02,8.120089581050203217e-03,2.188789537437779487e+01,6.275760429297602139e-01,2.456333154407794317e-02
2.639999999999999986e-02,2.461683532314678027e-02,8.237879872368911519e-03,2.184197898420292816e+01,6.319490303656182251e-01,2.472904390186858592e-02
2.660000000000000211e-02,2.477795232188978458e-02,8.356375114006320964e-03,2.179580756326780389e+01,6.363128090203653553e-01,2.489435706472937354e-02
2.680000000000000090e-02,2.493855125470460093e-02,8.475571561775014848e-03,2.174938352412663178e+01,6.406673281291047628e-01,2.505927128762201750e-02
