s,x,y,kappa,theta,radial_dot
2.166666666666666741e-01,1.740196497858561842e-01,1.196369817398593161e-01,6.208229491047925069e-02,8.445080017287852625e-01,2.050122381138345107e-01
2.175000000000000266e-01,1.745730502482608637e-01,1.202600325983153168e-01,5.763665339560733458e-02,8.445578846239127913e-01,2.058430444232081102e-01
2.183333333333333515e-01,1.751264207229962788e-01,1.208831100908972223e-01,5.366542339615567453e-02,8.446042604892426420e-01,2.066740279362359600e-01
2.191666666666666763e-01,1.756797632761103456e-01,1.215062123802791022e-01,5.012807028912306256e-02,8.446475077782781282e-01,2.075051695707010868e-01
2.200000000000000011e-01,1.762330797482062894e-01,1.221293378298215215e-01,4.698708265126967654e-02,8.446879724253366639e-01,2.083364518732915283e-01
2.208333333333333537e-01,1.767863717738619167e-01,1.227524849862297873e-01,4.420805445249532950e-02,8.447259703991298885e-01,2.091678588935498850e-01
2.216666666666666785e-01,1.773396407994538293e-01,1.233756525636455770e-01,4.175969694057233422e-02,8.447617902955436575e-01,2.099993760552538169e-01
2.225000000000000033e-01,1.778928880993774497e-01,1.239988394291779567e-01,3.961379659159717376e-02,8.447956959178487546e-01,2.108309900279382587e-01
2.233333333333333559e-01,1.784461147906808987e-01,1.246220445898542362e-01,3.774513365153884387e-02,8.448279288054501013e-01,2.116626886006050257e-01
2.241666666666666807e-01,1.789993218461524427e-01,1.252452671809534401e-01,3.613137381946714827e-02,8.448587106835629967e-01,2.124944605590857183e-01
2.250000000000000056e-01,1.795525101059158579e-01,1.258685064556729349e-01,3.475294365127297447e-02,8.448882458158424313e-01,2.133262955680254591e-01
2.258333333333333581e-01,1.801056802875959095e-01,1.264917617760704105e-01,3.359289838452716309e-02,8.449167232500239821e-01,2.141581840580387419e-01
2.266666666666666829e-01,1.806588329951213656e-01,1.271150326052205293e-01,3.263678915802398217e-02,8.449443189531666842e-01,2.149901171182495574e-01
2.275000000000000078e-01,1.812119687262334633e-01,1.277383185005254718e-01,3.187253505374715301e-02,8.449711978382549171e-01,2.158220863941606171e-01
2.283333333333333603e-01,1.817650878787647750e-01,1.283616191081196622e-01,3.129030403331950483e-02,8.449975156878745119e-01,2.166540839905867211e-01
2.291666666666666852e-01,1.823181907557498704e-01,1.289849341583139686e-01,3.088240566830315059e-02,8.450234209835835175e-01,2.174861023792373504e-01
2.300000000000000100e-01,1.828712775694230908e-01,1.296082634620300267e-01,3.064319755553955582e-02,8.450490566515934665e-01,2.183181343104260153e-01
2.308333333333333348e-01,1.834243484441509531e-01,1.302316069081808914e-01,3.056900643913727789e-02,8.450745617365912343e-01,2.191501727283184375e-01
2.316666666666666874e-01,1.839774034183406792e-01,1.308549644619616259e-01,3.065806429936795280e-02,8.451000730160656005e-01,2.199822106891007323e-01
2.325000000000000122e-01,1.845304424453570180e-01,1.314783361640198822e-01,3.091045898324003977e-02,8.451257265674333441e-01,2.208142412814487199e-01
2.333333333333333370e-01,1.850834653934737006e-01,1.321017221304836842e-01,3.132809830924313671e-02,8.451516592996385357e-01,2.216462575487087583e-01
2.341666666666666896e-01,1.856364720448775429e-01,1.327251225538289281e-01,3.191468594833328509e-02,8.451780104597458321e-01,2.224782524122538852e-01
2.350000000000000144e-01,1.861894620937380451e-01,1.333485377045751374e-01,3.267570673579685975e-02,8.452049231233642601e-01,2.233102185955635754e-01
2.358333333333333393e-01,1.867424351433504270e-01,1.339719679338023939e-01,3.361841837917449449e-02,8.452325456754955502e-01,2.241421485486858045e-01
2.366666666666666918e-01,1.872953907023562070e-01,1.345954136764842823e-01,3.475184577618113668e-02,8.452610332855602371e-01,2.249740343728800773e-01
2.375000000000000167e-01,1.878483281800449878e-01,1.352188754556338524e-01,3.608677333075906157e-02,8.452905493768547718e-01,2.258058677454164720e-01
2.383333333333333415e-01,1.884012468807416407e-01,1.358423538872580161e-01,3.763572975138036736e-02,8.453212670864723721e-01,2.266376398447158824e-01
2.391666666666666941e-01,1.889541459972874371e-01,1.364658496861118897e-01,3.941295884139669331e-02,8.453533707067193426e-01,2.274693412762671119e-01
2.400000000000000189e-01,1.895070246036304751e-01,1.370893636722385900e-01,4.143436876902801408e-02,8.453870570932237039e-01,2.283009620000504836e-01
2.408333333333333437e-01,1.900598816465530194e-01,1.377128967782697000e-01,4.371745127441208079e-02,8.454225370182417709e-01,2.291324912605330333e-01
2.416666666666666685e-01,1.906127159365778867e-01,1.383364500574471856e-01,4.628116129354429426e-02,8.454600364401451129e-01,2.299639175206813491e-01
2.425000000000000211e-01,1.911655261381175197e-01,1.389600246923095306e-01,4.914574663759097711e-02,8.454997976517830693e-01,2.307952284018545130e-01
2.433333333333333459e-01,1.917183107589547353e-01,1.395836220039617659e-01,5.233251676935268826e-02,8.455420802615359888e-01,2.316264106318915439e-01
2.441666666666666707e-01,1.922710681391763821e-01,1.402072434618206742e-01,5.586353949953363346e-02,8.455871619516480697e-01,2.324574500041755032e-01
2.450000000000000233e-01,1.928237964397178095e-01,1.408308906936930893e-01,5.976125473863867082e-02,8.456353389492473616e-01,2.332883313509251100e-01
2.458333333333333481e-01,1.933764936307190985e-01,1.414545654960073229e-01,6.404799545613262812e-02,8.456869261368284985e-01,2.341190385344089075e-01
2.466666666666666730e-01,1.939291574799427431e-01,1.420782698439753688e-01,6.874540789241076477e-02,8.457422567215570064e-01,2.349495544601630792e-01
2.475000000000000255e-01,1.944817855415529873e-01,1.427020059014165732e-01,7.387376600641071267e-02,8.458016813773482356e-01,2.357798611165823344e-01
2.483333333333333504e-01,1.950343751456127817e-01,1.433257760299261885e-01,7.945117925701804251e-02,8.458655667712079440e-01,2.366099396453985038e-01
2.491666666666666752e-01,1.955869233887084502e-01,1.439495827970234121e-01,8.549269818888745320e-02,8.459342933868103653e-01,2.374397704475138537e-01
