s,round9_attack,round10_seed,distributed_holdout,bspline_holdout
8.120000000000000551e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.125000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.130000000000000560e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.135000000000000009e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.140000000000000568e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.145000000000000018e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.150000000000000577e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.155000000000000027e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.160000000000000586e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.165000000000000036e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.170000000000000595e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.175000000000000044e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.180000000000000604e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.185000000000000053e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.190000000000000613e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.195000000000000062e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.200000000000000622e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.205000000000000071e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.210000000000000631e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.215000000000000080e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.220000000000000639e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.225000000000000089e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.230000000000000648e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.235000000000000098e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.240000000000000657e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.245000000000000107e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.250000000000000666e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.255000000000000115e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.260000000000000675e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.265000000000000124e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.270000000000000684e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.275000000000000133e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.280000000000000693e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.285000000000000142e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.290000000000000702e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.295000000000000151e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.300000000000000711e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.305000000000000160e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.310000000000000719e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.315000000000000169e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.320000000000000728e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.325000000000000178e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.329999999999999627e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.335000000000000187e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.339999999999999636e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.345000000000000195e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.349999999999999645e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.355000000000000204e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.359999999999999654e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.365000000000000213e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.369999999999999662e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.375000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.379999999999999671e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.385000000000000231e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.389999999999999680e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.395000000000000240e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.399999999999999689e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.405000000000000249e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.409999999999999698e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.415000000000000258e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.419999999999999707e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.425000000000000266e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.429999999999999716e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.435000000000000275e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.439999999999999725e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.445000000000000284e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.449999999999999734e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.455000000000000293e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.459999999999999742e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.465000000000000302e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.469999999999999751e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.475000000000000311e-01,2.069355103286041331e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.479999999999999760e-01,7.359894041176345825e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.485000000000000320e-01,1.266984068560156329e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.489999999999999769e-01,2.068063083565871429e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.495000000000000329e-01,2.874177672377853376e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.499999999999999778e-01,3.414677634931417849e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.505000000000000338e-01,3.957399276498033136e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.509999999999999787e-01,4.776832671130673558e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.515000000000000346e-01,5.602020265421253642e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.519999999999999796e-01,6.155572168649661724e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.525000000000000355e-01,6.711648195813005313e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.529999999999999805e-01,7.551984758064692049e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.535000000000000364e-01,8.398857606648352236e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.539999999999999813e-01,8.967203169712723021e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.545000000000000373e-01,9.538395307043673332e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.549999999999999822e-01,1.040240271412154471e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.555000000000000382e-01,1.127378976530139798e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.559999999999999831e-01,1.185879867468958571e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.565000000000000391e-01,1.244699237287615057e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.569999999999999840e-01,1.333764249371260924e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.575000000000000400e-01,1.423656885742537181e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.579999999999999849e-01,1.484021664247256456e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.585000000000000409e-01,1.544757069027735685e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.589999999999999858e-01,1.633279738714160656e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.595000000000000417e-01,1.712244664692622043e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.599999999999999867e-01,1.759471101407568405e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.605000000000000426e-01,1.802337186523332579e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.609999999999999876e-01,1.858413249914446508e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.615000000000000435e-01,1.904560826395791662e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.619999999999999885e-01,1.929778655352619443e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.625000000000000444e-01,1.950538433957524354e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.629999999999999893e-01,1.973284502596754642e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.635000000000000453e-01,1.985915127020558557e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.639999999999999902e-01,1.988694447404126819e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.645000000000000462e-01,1.986947714696311873e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.649999999999999911e-01,1.978673384160481441e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.655000000000000471e-01,1.969415781974376278e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.659999999999999920e-01,1.962795001160665131e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.665000000000000480e-01,1.956310004402279923e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.669999999999999929e-01,1.946786373983093454e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.675000000000000488e-01,1.936351541252143149e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.679999999999999938e-01,1.929162728477679112e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.685000000000000497e-01,1.922366637142187973e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.689999999999999947e-01,1.911317909923430924e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.695000000000000506e-01,1.899283598185051714e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.699999999999999956e-01,1.891711317106532786e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.705000000000000515e-01,1.883624947017062401e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.709999999999999964e-01,1.870496361901882731e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.715000000000000524e-01,1.857117571377381315e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.719999999999999973e-01,1.847936714849805762e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.725000000000000533e-01,1.838158792111750650e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.729999999999999982e-01,1.822558221703324266e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.735000000000000542e-01,1.806977091681656600e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.739999999999999991e-01,1.795758900599471464e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.745000000000000551e-01,1.783855137405698787e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.750000000000000000e-01,1.765809061384168710e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.755000000000000560e-01,1.746666843891547805e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.760000000000000009e-01,1.732961693195325670e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.765000000000000568e-01,1.718842642670172227e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.770000000000000018e-01,1.697307213221421751e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.775000000000000577e-01,1.673925939731972512e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.780000000000000027e-01,1.657434678064284572e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.785000000000000586e-01,1.641047807592665997e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.790000000000000036e-01,1.614812241461538456e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.795000000000000595e-01,1.586552372251276433e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.800000000000000044e-01,1.567595141319738650e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.805000000000000604e-01,1.547766506832741473e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.810000000000000053e-01,1.516225671782202300e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.815000000000000613e-01,1.483329757693968576e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.820000000000000062e-01,1.460710465325677776e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.825000000000000622e-01,1.437084181901630842e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.830000000000000071e-01,1.399809699452136957e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.835000000000000631e-01,1.361801560386850796e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.840000000000000080e-01,1.335161111215503460e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.845000000000000639e-01,1.307468508089645876e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.850000000000000089e-01,1.264912230919762459e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.855000000000000648e-01,1.220654166206723568e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.860000000000000098e-01,1.189809820192608281e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.865000000000000657e-01,1.158089155737750120e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.870000000000000107e-01,1.109857449628687265e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.875000000000000666e-01,1.059205428018447637e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.880000000000000115e-01,1.024124813824967006e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.885000000000000675e-01,9.890003443976044806e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.890000000000000124e-01,9.343872024330235337e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.895000000000000684e-01,8.773887709759634057e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.900000000000000133e-01,8.389409495921165694e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.905000000000000693e-01,7.996874669574591254e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.910000000000000142e-01,7.388689721193469895e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.915000000000000702e-01,6.763966177960809012e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.920000000000000151e-01,6.341617766505713849e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.925000000000000711e-01,5.909329058032194992e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.930000000000000160e-01,5.242527619450168541e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.935000000000000719e-01,4.569264762381564093e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.940000000000000169e-01,4.109490697777884449e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.945000000000000728e-01,3.640447919106143404e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.950000000000000178e-01,2.927263914478950291e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.955000000000000737e-01,2.203117091025413865e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.960000000000000187e-01,1.709517218213482681e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.964999999999999636e-01,1.207662789900892930e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.970000000000000195e-01,4.549052728315683414e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.974999999999999645e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.980000000000000204e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.984999999999999654e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.990000000000000213e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.994999999999999662e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.000000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.004999999999999671e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.010000000000000231e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.014999999999999680e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.020000000000000240e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.024999999999999689e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.030000000000000249e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.034999999999999698e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.040000000000000258e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.044999999999999707e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.050000000000000266e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.054999999999999716e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.060000000000000275e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.064999999999999725e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.070000000000000284e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.074999999999999734e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.080000000000000293e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.084999999999999742e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.090000000000000302e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.094999999999999751e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.100000000000000311e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.104999999999999760e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.110000000000000320e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.114999999999999769e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.120000000000000329e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.124999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.130000000000000338e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.134999999999999787e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.140000000000000346e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.144999999999999796e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.150000000000000355e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.154999999999999805e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.160000000000000364e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.164999999999999813e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.170000000000000373e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.174999999999999822e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.180000000000000382e-01,0.000000000000000000e+00,7.779946183757093132e-05,0.000000000000000000e+00,0.000000000000000000e+00
9.184999999999999831e-01,0.000000000000000000e+00,1.847418440387071296e-04,0.000000000000000000e+00,0.000000000000000000e+00
9.190000000000000391e-01,0.000000000000000000e+00,3.499700669670688380e-04,0.000000000000000000e+00,0.000000000000000000e+00
9.194999999999999840e-01,0.000000000000000000e+00,5.192110560694588629e-04,0.000000000000000000e+00,0.000000000000000000e+00
9.200000000000000400e-01,0.000000000000000000e+00,6.904584282589193434e-04,0.000000000000000000e+00,0.000000000000000000e+00
9.204999999999999849e-01,0.000000000000000000e+00,8.676671944997466296e-04,0.000000000000000000e+00,0.000000000000000000e+00
9.210000000000000409e-01,0.000000000000000000e+00,1.046850000894647631e-03,0.000000000000000000e+00,0.000000000000000000e+00
9.214999999999999858e-01,0.000000000000000000e+00,1.229980887597578211e-03,0.000000000000000000e+00,0.000000000000000000e+00
9.220000000000000417e-01,0.000000000000000000e+00,1.417000962552300526e-03,0.000000000000000000e+00,0.000000000000000000e+00
9.224999999999999867e-01,0.000000000000000000e+00,1.605965631632857559e-03,0.000000000000000000e+00,0.000000000000000000e+00
9.230000000000000426e-01,0.000000000000000000e+00,1.800706910203751787e-03,0.000000000000000000e+00,0.000000000000000000e+00
9.234999999999999876e-01,0.000000000000000000e+00,1.997323588693089135e-03,0.000000000000000000e+00,0.000000000000000000e+00
9.240000000000000435e-01,0.000000000000000000e+00,2.197691067019440659e-03,0.000000000000000000e+00,0.000000000000000000e+00
9.244999999999999885e-01,0.000000000000000000e+00,2.401783331720740069e-03,0.000000000000000000e+00,0.000000000000000000e+00
9.250000000000000444e-01,0.000000000000000000e+00,2.607737989609580642e-03,0.000000000000000000e+00,0.000000000000000000e+00
9.254999999999999893e-01,0.000000000000000000e+00,2.819180084446341536e-03,0.000000000000000000e+00,0.000000000000000000e+00
9.260000000000000453e-01,0.000000000000000000e+00,3.032396110467219710e-03,0.000000000000000000e+00,0.000000000000000000e+00
9.264999999999999902e-01,0.000000000000000000e+00,3.249159998856192798e-03,0.000000000000000000e+00,0.000000000000000000e+00
9.270000000000000462e-01,0.000000000000000000e+00,3.469441283744621306e-03,0.000000000000000000e+00,0.000000000000000000e+00
9.274999999999999911e-01,0.000000000000000000e+00,3.691481266882705968e-03,0.000000000000000000e+00,0.000000000000000000e+00
