scenario,culprit,ff_class,gf_class,ff_correct,gf_correct,ff_culprit_correct,gf_culprit_correct,state_rmse_frontier_first,state_rmse_global_first,nested_drift_max,sigma
sensor_anomaly,T1,sensor_anomaly,sensor_anomaly,True,True,False,True,0.08215296717097376,0.040546346163917904,9.020562075079397e-17,0.015
sensor_anomaly,T1,clean,sensor_anomaly,False,True,False,True,0.0625243080877228,0.03652652286301979,7.384300342650183e-17,0.015
sensor_anomaly,T3,clean,sensor_anomaly,False,True,False,True,0.05069881523210727,0.022181966956278183,4.23855108055656e-17,0.015
sensor_anomaly,T3,clean,sensor_anomaly,False,True,False,True,0.13609294936175842,0.052757655327329844,7.674068450353824e-17,0.015
sensor_anomaly,T3,clean,sensor_anomaly,False,True,False,True,0.1312466884926013,0.03764007371209184,1.3311106448512297e-16,0.015
sensor_anomaly,T1,sensor_anomaly,sensor_anomaly,True,True,False,True,0.051350983884653645,0.020968444500074904,6.992893892674703e-17,0.015
sensor_anomaly,T1,clean,sensor_anomaly,False,True,False,True,0.05276456227750552,0.03172538487864294,1.153297605929378e-16,0.015
sensor_anomaly,T3,clean,sensor_anomaly,False,True,False,True,0.05013639700072648,0.017309847758525673,7.084811160192792e-17,0.015
sensor_anomaly,T2,clean,sensor_anomaly,False,True,False,True,0.05557950214947238,0.021046250982314055,4.16423974613979e-17,0.015
sensor_anomaly,T1,clean,sensor_anomaly,False,True,False,True,0.042654160382236385,0.017648330082009032,8.582937747229195e-17,0.015
sensor_anomaly,T3,clean,sensor_anomaly,False,True,False,True,0.07701968720233578,0.03397589115433991,7.076311083754595e-17,0.015
sensor_anomaly,T2,sensor_anomaly,sensor_anomaly,True,True,True,True,0.046854921456418425,0.025332185068513844,5.4679917622501086e-17,0.015
sensor_anomaly,T1,clean,sensor_anomaly,False,True,False,True,0.06436249866039004,0.03256707610014058,6.216025217875883e-17,0.015
sensor_anomaly,T1,clean,sensor_anomaly,False,True,False,True,0.10223051385286046,0.04583074746439281,1.1359458890015176e-16,0.015
sensor_anomaly,T1,clean,clean,False,False,False,False,0.03356045644325646,0.03415309116522721,9.566178182209171e-17,0.015
sensor_anomaly,T3,sensor_anomaly,clean,True,False,True,False,0.02032269476712061,0.01840484781268496,9.159602786276758e-17,0.015
sensor_anomaly,T3,clean,sensor_anomaly,False,True,False,True,0.09436407016765652,0.026315115204463734,7.770031522344854e-17,0.015
sensor_anomaly,T2,clean,sensor_anomaly,False,True,False,True,0.13952703534410024,0.056155946222336973,1.22614398128331e-16,0.015
sensor_anomaly,T2,clean,sensor_anomaly,False,True,False,True,0.11827437412013954,0.03999749659511277,9.72064493212764e-17,0.015
sensor_anomaly,T1,clean,sensor_anomaly,False,True,False,True,0.04600288155048828,0.022606554573874758,8.886119947416683e-17,0.015
sensor_anomaly,T1,clean,sensor_anomaly,False,True,False,True,0.07132907297813905,0.0269573432695639,1.1107649934270853e-16,0.015
sensor_anomaly,T3,clean,clean,False,False,False,False,0.014715263119014518,0.015527313691509908,9.814611040420443e-17,0.015
sensor_anomaly,T3,sensor_anomaly,sensor_anomaly,True,True,True,True,0.15438178551181259,0.036078878140665044,1.0488982222938547e-16,0.015
sensor_anomaly,T2,clean,sensor_anomaly,False,True,False,True,0.09779407469670827,0.022622589062920032,7.481466367548145e-17,0.015
sensor_anomaly,T3,clean,sensor_anomaly,False,True,False,True,0.07813882491695398,0.049064411034777565,1.442222014787673e-16,0.015
sensor_anomaly,T2,clean,sensor_anomaly,False,True,False,True,0.05997834293610565,0.03261396688589756,8.701328688121327e-17,0.015
sensor_anomaly,T3,clean,clean,False,False,False,False,0.0510660242670749,0.030106959915426872,7.888701498219625e-17,0.015
sensor_anomaly,T2,sensor_anomaly,sensor_anomaly,True,True,False,True,0.09410046333610685,0.05626536280613339,5.063491126155459e-17,0.015
sensor_anomaly,T3,clean,sensor_anomaly,False,True,False,True,0.1383463168093509,0.06934708497238434,9.739201700399851e-17,0.015
sensor_anomaly,T2,clean,sensor_anomaly,False,True,False,True,0.08408329679628,0.036493626839381926,7.09330105078845e-17,0.015
sensor_anomaly,T3,clean,sensor_anomaly,False,True,False,True,0.06790397560676001,0.01214532890063331,6.088854689467823e-17,0.015
sensor_anomaly,T3,clean,sensor_anomaly,False,True,False,True,0.05598767307966774,0.01733980848758256,5.984795992119984e-17,0.015
sensor_anomaly,T3,clean,sensor_anomaly,False,True,False,True,0.08940593220915265,0.0431896179536574,1.0016807685299136e-16,0.015
sensor_anomaly,T3,clean,clean,False,False,False,False,0.02999806686866479,0.02117705488099743,1.0127353687043105e-16,0.015
sensor_anomaly,T3,clean,clean,False,False,False,False,0.024568492293517083,0.01617788554795475,5.819893849747925e-17,0.015
sensor_anomaly,T2,clean,clean,False,False,False,False,0.047770264764202375,0.028694162616504214,1.0126982252310917e-16,0.015
sensor_anomaly,T1,sensor_anomaly,sensor_anomaly,True,True,False,True,0.08485020707238933,0.037113666813666596,3.8944785014528475e-17,0.015
sensor_anomaly,T3,clean,sensor_anomaly,False,True,False,True,0.07143159550740204,0.05185144648824801,8.554842949272357e-17,0.015
sensor_anomaly,T3,sensor_anomaly,sensor_anomaly,True,True,True,True,0.17493336100371826,0.05065014022687925,9.335326988569946e-17,0.015
sensor_anomaly,T3,clean,sensor_anomaly,False,True,False,True,0.1325656044806551,0.04640522075047746,7.227783183072371e-17,0.015
sensor_anomaly,T2,sensor_anomaly,sensor_anomaly,True,True,True,True,0.04928430025566211,0.020610561001214868,1.2118257228641695e-16,0.015
sensor_anomaly,T1,sensor_anomaly,clean,True,False,False,False,0.020665874151493287,0.016317484655279435,8.469999434971913e-17,0.015
sensor_anomaly,T2,sensor_anomaly,sensor_anomaly,True,True,False,True,0.05580527422947213,0.015258065640716094,5.1108145016965626e-17,0.015
sensor_anomaly,T1,clean,clean,False,False,False,False,0.01680282388666931,0.02093857128354733,6.693875100596387e-17,0.015
sensor_anomaly,T1,clean,sensor_anomaly,False,True,False,True,0.059177704844686735,0.029824206929785785,6.693875100596387e-17,0.015
sensor_anomaly,T2,global_model_error,sensor_anomaly,False,True,False,True,0.05104553189723755,0.026126269650727122,8.239479992065644e-17,0.015
sensor_anomaly,T1,sensor_anomaly,sensor_anomaly,True,True,False,True,0.049348811556134915,0.029242498527993453,9.646060876762511e-17,0.015
sensor_anomaly,T2,sensor_anomaly,sensor_anomaly,True,True,True,True,0.1580275361480348,0.05807045849267307,1.1316993474494503e-16,0.015
sensor_anomaly,T2,clean,sensor_anomaly,False,True,False,True,0.14619409072665235,0.03555536008270399,3.505043018183071e-17,0.015
sensor_anomaly,T3,clean,clean,False,False,False,False,0.03183125550493573,0.01988497171183609,9.814611040420443e-17,0.015
sensor_anomaly,T2,clean,sensor_anomaly,False,True,False,True,0.042827374353509765,0.018101541689559145,1.2208559378663128e-16,0.015
sensor_anomaly,T2,clean,sensor_anomaly,False,True,False,True,0.07435442238750782,0.05771404020084125,1.4719616800160392e-16,0.015
sensor_anomaly,T1,clean,sensor_anomaly,False,True,False,True,0.06694534943554852,0.037045625434870715,7.144028522217822e-17,0.015
sensor_anomaly,T1,clean,sensor_anomaly,False,True,False,True,0.09504770322295679,0.050656890492160454,8.505453752507596e-17,0.015
sensor_anomaly,T1,clean,sensor_anomaly,False,True,False,True,0.07135362687984681,0.033856511816469426,6.147875662259241e-17,0.015
sensor_anomaly,T1,sensor_anomaly,sensor_anomaly,True,True,False,True,0.06602848678399907,0.02853443013339316,4.6027415078689346e-17,0.015
sensor_anomaly,T1,clean,sensor_anomaly,False,True,False,True,0.056761385988219136,0.0374496025052755,7.67210752826985e-17,0.015
sensor_anomaly,T2,sensor_anomaly,sensor_anomaly,True,True,True,True,0.0929924899970657,0.03755592426847567,1.2118257228641695e-16,0.015
sensor_anomaly,T3,clean,sensor_anomaly,False,True,False,True,0.09498437384740624,0.043448452614944386,7.513575812810492e-17,0.015
sensor_anomaly,T1,clean,global_model_error,False,False,False,False,0.050784977029395585,0.04350557878065787,5.921610142754179e-17,0.015
sensor_anomaly,T3,clean,sensor_anomaly,False,True,False,True,0.06651695303113239,0.02800292436886591,1.3597399555105182e-16,0.015
sensor_anomaly,T2,sensor_anomaly,sensor_anomaly,True,True,True,True,0.11800998578100677,0.04090147813008175,9.001385716167203e-17,0.015
sensor_anomaly,T1,clean,clean,False,False,False,False,0.023495528486870445,0.018772089261442478,7.160857823564867e-17,0.015
sensor_anomaly,T2,clean,sensor_anomaly,False,True,False,True,0.03463706205024112,0.02062805273657757,5.647873864574397e-17,0.015
sensor_anomaly,T1,sensor_anomaly,sensor_anomaly,True,True,False,True,0.04229167970176716,0.026627260370779268,7.765673273041129e-17,0.015
sensor_anomaly,T2,sensor_anomaly,sensor_anomaly,True,True,False,True,0.047445561311695916,0.020984286900911586,5.343962009278975e-17,0.015
sensor_anomaly,T1,clean,sensor_anomaly,False,True,False,True,0.13895233590283929,0.06966649719341224,8.74961229366151e-17,0.015
sensor_anomaly,T2,clean,sensor_anomaly,False,True,False,True,0.07535536961818008,0.023267533254812324,1.2195072106556531e-16,0.015
sensor_anomaly,T2,clean,global_model_error,False,False,False,False,0.042108068081737796,0.036540312730382385,8.666675708199898e-17,0.015
sensor_anomaly,T3,clean,clean,False,False,False,False,0.02476026616961892,0.02226608739591062,8.488742197810397e-17,0.015
sensor_anomaly,T2,clean,clean,False,False,False,False,0.028808075870420752,0.026297204592682377,6.208465793627135e-17,0.015
sensor_anomaly,T3,clean,sensor_anomaly,False,True,False,True,0.04522588777065669,0.029427585380508936,3.2033725173538966e-17,0.015
sensor_anomaly,T2,sensor_anomaly,sensor_anomaly,True,True,False,True,0.056477823237951835,0.023994376191990827,5.96906223549092e-17,0.015
sensor_anomaly,T1,clean,sensor_anomaly,False,True,False,True,0.0825192424812194,0.03958988156436783,8.819836402111758e-17,0.015
sensor_anomaly,T1,clean,sensor_anomaly,False,True,False,True,0.09755028810751679,0.03974694565536117,5.658496737247252e-17,0.015
sensor_anomaly,T1,sensor_anomaly,sensor_anomaly,True,True,False,True,0.054946644522012415,0.03254081198842814,9.413972068005826e-17,0.015
sensor_anomaly,T2,clean,sensor_anomaly,False,True,False,True,0.025467728497682352,0.014086992007194057,1.316562550716263e-16,0.015
sensor_anomaly,T2,clean,sensor_anomaly,False,True,False,True,0.11376365891188245,0.026270811041826256,2.1671029118168807e-17,0.015
sensor_anomaly,T1,clean,sensor_anomaly,False,True,False,True,0.0672341857097728,0.028886086881748967,8.7289520232855e-17,0.015
sensor_anomaly,T2,clean,sensor_anomaly,False,True,False,True,0.050187432597140466,0.0275900890328426,7.97406927610739e-17,0.015
sensor_anomaly,T3,clean,sensor_anomaly,False,True,False,True,0.056497153531732194,0.02817167741593583,1.127970509149427e-16,0.015
sensor_anomaly,T3,clean,sensor_anomaly,False,True,False,True,0.07254191643364123,0.03690255924624859,1.2432050435751766e-16,0.015
sensor_anomaly,T3,clean,sensor_anomaly,False,True,False,True,0.07088841161644337,0.04228874858507507,1.1359541674949132e-16,0.015
sensor_anomaly,T3,clean,sensor_anomaly,False,True,False,True,0.14473152372178436,0.04598841220680794,6.088854689467823e-17,0.015
sensor_anomaly,T2,clean,sensor_anomaly,False,True,False,True,0.069776216602393,0.03740310616761544,8.813116607049564e-17,0.015
sensor_anomaly,T1,clean,sensor_anomaly,False,True,False,True,0.05512945362863947,0.03418932180170771,9.3907931929049e-17,0.015
sensor_anomaly,T3,clean,sensor_anomaly,False,True,False,True,0.03960965626336115,0.016633469639795503,1.0198049666328888e-16,0.015
sensor_anomaly,T2,clean,sensor_anomaly,False,True,False,True,0.05745488385518895,0.017552990379945822,2.648295582963899e-17,0.015
sensor_anomaly,T1,clean,global_model_error,False,False,False,False,0.03497533772487592,0.03182411173310025,1.22614398128331e-16,0.015
sensor_anomaly,T2,clean,sensor_anomaly,False,True,False,True,0.17247236578934788,0.06381788004386295,6.546139416680338e-17,0.015
sensor_anomaly,T2,sensor_anomaly,clean,True,False,True,False,0.02864275076502577,0.020713501567491546,8.56187529156079e-17,0.015
interpretation_drift,T1,interpretation_drift,interpretation_drift,True,True,True,True,0.014224080069650074,0.038631524091956755,0.1817290863157404,0.015
interpretation_drift,T3,interpretation_drift,clean,True,False,True,False,0.011277937215022637,0.042149110656443806,0.08480693876216477,0.015
interpretation_drift,T2,clean,clean,False,False,False,False,0.014038362423987682,0.015706182428422314,0.02453767522209685,0.015
interpretation_drift,T1,interpretation_drift,interpretation_drift,True,True,True,True,0.014314332066897324,0.0148370073231345,0.07137499210840498,0.015
interpretation_drift,T1,interpretation_drift,interpretation_drift,True,True,True,True,0.011648243053492217,0.02202856101206086,0.08994146531918205,0.015
interpretation_drift,T2,interpretation_drift,interpretation_drift,True,True,True,True,0.010280088801534592,0.06721583466695297,0.27208310058087637,0.015
interpretation_drift,T3,interpretation_drift,interpretation_drift,True,True,True,True,0.010721847709599757,0.03932828408626379,0.18994043681253464,0.015
interpretation_drift,T2,interpretation_drift,interpretation_drift,True,True,True,True,0.013223110230276575,0.03763857313041358,0.15825922666759557,0.015
interpretation_drift,T3,interpretation_drift,interpretation_drift,True,True,True,True,0.012949035391482277,0.02346801840187447,0.11771113185654303,0.015
interpretation_drift,T3,interpretation_drift,interpretation_drift,True,True,True,True,0.010153230233646122,0.04402045013079208,0.2533136838835668,0.015
interpretation_drift,T1,interpretation_drift,interpretation_drift,True,True,True,True,0.012571896715019269,0.020384751443656205,0.10632713345076546,0.015
interpretation_drift,T2,sensor_anomaly,clean,False,False,False,False,0.013205614326725427,0.02089796100742334,0.06113311639480324,0.015
interpretation_drift,T2,interpretation_drift,interpretation_drift,True,True,True,True,0.01393213543571917,0.026334669211404132,0.13743563675907353,0.015
interpretation_drift,T1,interpretation_drift,interpretation_drift,True,True,True,True,0.009226393567285416,0.04175918296955115,0.14773533153126908,0.015
interpretation_drift,T3,interpretation_drift,interpretation_drift,True,True,True,True,0.01795786286812915,0.027206742698450054,0.19391238869899094,0.015
interpretation_drift,T3,clean,clean,False,False,False,False,0.012966239045138736,0.03026507024597445,0.04669136860181619,0.015
interpretation_drift,T3,interpretation_drift,interpretation_drift,True,True,True,True,0.013693416320974075,0.034694262448112266,0.1472004199399215,0.015
interpretation_drift,T2,clean,clean,False,False,False,False,0.013469617122486403,0.024483883103564943,0.056819624760129354,0.015
interpretation_drift,T2,interpretation_drift,interpretation_drift,True,True,True,True,0.015112474537002691,0.03173836702048662,0.11904225640646132,0.015
interpretation_drift,T2,interpretation_drift,interpretation_drift,True,True,True,True,0.013571511921385457,0.028898186614441098,0.11138450604434788,0.015
interpretation_drift,T1,interpretation_drift,interpretation_drift,True,True,True,True,0.012468246496784772,0.030186275800753875,0.12699046701647612,0.015
interpretation_drift,T1,interpretation_drift,interpretation_drift,True,True,True,True,0.014529555489079185,0.020371688923597066,0.0771271158900367,0.015
interpretation_drift,T2,clean,clean,False,False,False,False,0.012415105503784519,0.02023939184524161,0.033933332764731906,0.015
interpretation_drift,T1,interpretation_drift,interpretation_drift,True,True,True,True,0.014255864340267346,0.030236936830804147,0.10091155622089665,0.015
interpretation_drift,T2,interpretation_drift,interpretation_drift,True,True,True,True,0.011458401830906328,0.033998513803111995,0.10179234890702027,0.015
interpretation_drift,T1,interpretation_drift,clean,True,False,True,False,0.011234193161411828,0.022411405592906098,0.07974848405922898,0.015
interpretation_drift,T3,clean,clean,False,False,False,False,0.014852193720301847,0.011362703065301462,0.07157223532754019,0.015
interpretation_drift,T3,interpretation_drift,interpretation_drift,True,True,True,True,0.013147681520044413,0.04284235258570875,0.1212774338588257,0.015
interpretation_drift,T2,clean,interpretation_drift,False,True,False,True,0.014877681189310928,0.019563960795450006,0.06587644529813315,0.015
interpretation_drift,T3,clean,clean,False,False,False,False,0.01236068538863859,0.02472891859593233,0.06615032144432544,0.015
interpretation_drift,T2,interpretation_drift,clean,True,False,True,False,0.010567877478220258,0.020610905315351973,0.06993453855284881,0.015
interpretation_drift,T1,interpretation_drift,interpretation_drift,True,True,True,True,0.0126724478012585,0.03778769739649331,0.18798871493304892,0.015
interpretation_drift,T1,interpretation_drift,interpretation_drift,True,True,True,True,0.013942433959536513,0.04201218787428894,0.18337022024353375,0.015
interpretation_drift,T2,clean,interpretation_drift,False,True,False,True,0.011013527422746767,0.02374863578800745,0.0663036324853384,0.015
interpretation_drift,T3,interpretation_drift,interpretation_drift,True,True,True,True,0.013439947869023628,0.09532030211325186,0.34077755530086207,0.015
interpretation_drift,T3,interpretation_drift,interpretation_drift,True,True,True,True,0.014101038875532273,0.0627402629861371,0.2534636795577485,0.015
interpretation_drift,T1,interpretation_drift,interpretation_drift,True,True,True,True,0.015360985904708213,0.017142696301878813,0.11939920253687954,0.015
interpretation_drift,T2,interpretation_drift,global_model_error,True,False,True,False,0.013367993506815022,0.05444675385571157,0.12287693480398794,0.015
interpretation_drift,T2,clean,interpretation_drift,False,True,False,True,0.011980053362647769,0.008024756076884512,0.06998305320494483,0.015
interpretation_drift,T1,clean,clean,False,False,False,False,0.014152316106007862,0.012655050498706025,0.04919170726032899,0.015
interpretation_drift,T3,sensor_anomaly,sensor_anomaly,False,False,False,True,0.012289324372996199,0.008338003686730409,0.05764535764134018,0.015
interpretation_drift,T1,clean,clean,False,False,False,False,0.013512063380221968,0.022061823135015483,0.02015787041624976,0.015
interpretation_drift,T2,sensor_anomaly,clean,False,False,True,False,0.012098494507271199,0.026171517941762854,0.043081366264137756,0.015
interpretation_drift,T3,interpretation_drift,interpretation_drift,True,True,True,True,0.01353715892684181,0.02349193431308611,0.08610786922343097,0.015
interpretation_drift,T1,interpretation_drift,interpretation_drift,True,True,True,True,0.01116535008463631,0.050969344994266017,0.2604885541644493,0.015
interpretation_drift,T2,interpretation_drift,interpretation_drift,True,True,True,True,0.01305600767537494,0.02264715955939404,0.09128263035117537,0.015
interpretation_drift,T1,clean,clean,False,False,False,False,0.015078578216111069,0.0171127881630473,0.011894358182734672,0.015
interpretation_drift,T2,clean,clean,False,False,False,False,0.013160078276401612,0.035114113025278344,0.05516719591905731,0.015
interpretation_drift,T1,interpretation_drift,clean,True,False,True,False,0.011534265591664285,0.02033603850110909,0.07229727301999346,0.015
interpretation_drift,T3,sensor_anomaly,clean,False,False,False,False,0.011118324018326757,0.03263108635416774,0.08689804009857967,0.015
interpretation_drift,T3,interpretation_drift,interpretation_drift,True,True,True,True,0.01086486699870056,0.03696292672605662,0.11270766882479974,0.015
interpretation_drift,T1,sensor_anomaly,clean,False,False,False,False,0.011905528095602464,0.01730079200163552,0.0707517103197719,0.015
interpretation_drift,T3,interpretation_drift,interpretation_drift,True,True,True,True,0.012974213089557915,0.021297468848581066,0.08902955242486035,0.015
interpretation_drift,T3,interpretation_drift,interpretation_drift,True,True,True,True,0.012404240195565326,0.04664557354206747,0.25426127526304204,0.015
interpretation_drift,T2,interpretation_drift,interpretation_drift,True,True,True,True,0.013371712677019611,0.04547249765524605,0.18534710431598447,0.015
interpretation_drift,T2,interpretation_drift,interpretation_drift,True,True,True,True,0.009202730620866562,0.022769651327734182,0.11528038810825272,0.015
interpretation_drift,T1,interpretation_drift,interpretation_drift,True,True,True,True,0.011557710646733043,0.02581013385618791,0.1075446590212067,0.015
interpretation_drift,T3,interpretation_drift,interpretation_drift,True,True,True,True,0.014690460941740075,0.051564751117212086,0.18426405906122326,0.015
interpretation_drift,T1,interpretation_drift,interpretation_drift,True,True,True,True,0.011484741687231518,0.031051472447193904,0.14995306326249536,0.015
interpretation_drift,T3,interpretation_drift,interpretation_drift,True,True,True,True,0.010474244460621734,0.0365286556445862,0.2064389173826026,0.015
interpretation_drift,T1,interpretation_drift,interpretation_drift,True,True,True,True,0.017161048642867934,0.03228714852141175,0.16023931634697944,0.015
interpretation_drift,T2,interpretation_drift,interpretation_drift,True,True,True,True,0.012207732197408202,0.026995736775536384,0.16010551416594782,0.015
interpretation_drift,T2,interpretation_drift,interpretation_drift,True,True,True,True,0.01292147900384097,0.035362706114929074,0.15199547115821005,0.015
interpretation_drift,T1,interpretation_drift,interpretation_drift,True,True,True,True,0.012125996597713434,0.023471124269821068,0.1364978316993268,0.015
interpretation_drift,T3,sensor_anomaly,clean,False,False,False,False,0.017203476657592042,0.01450557146070817,0.015724303939116398,0.015
interpretation_drift,T3,interpretation_drift,interpretation_drift,True,True,True,True,0.011100915249899451,0.025326309279207464,0.1994072871604476,0.015
interpretation_drift,T2,interpretation_drift,interpretation_drift,True,True,True,True,0.011486371779093825,0.02262226544054588,0.12566770208038097,0.015
interpretation_drift,T3,clean,interpretation_drift,False,True,False,True,0.011731061813322832,0.024067179344380164,0.08771981614176798,0.015
interpretation_drift,T1,clean,clean,False,False,False,False,0.013469864334488147,0.01892086983266721,0.028220811982169608,0.015
interpretation_drift,T1,interpretation_drift,interpretation_drift,True,True,True,True,0.011736966484151845,0.02486561089666932,0.11971065006428583,0.015
interpretation_drift,T2,interpretation_drift,interpretation_drift,True,True,True,True,0.012808265926034651,0.044985269112652236,0.18476274913711224,0.015
interpretation_drift,T2,sensor_anomaly,clean,False,False,False,False,0.013737865663940998,0.01648505351669444,0.05991260610513183,0.015
interpretation_drift,T3,interpretation_drift,interpretation_drift,True,True,True,True,0.013395351025615237,0.018656213822341852,0.12705496088279492,0.015
interpretation_drift,T2,clean,sensor_anomaly,False,False,False,True,0.014403913809534768,0.018213793094586962,0.0527342584752734,0.015
interpretation_drift,T3,interpretation_drift,interpretation_drift,True,True,True,True,0.013112645193134627,0.02847803574682388,0.12871421205925615,0.015
interpretation_drift,T1,interpretation_drift,interpretation_drift,True,True,True,True,0.012609801429427563,0.026821527473407217,0.10027836815284906,0.015
interpretation_drift,T3,interpretation_drift,interpretation_drift,True,True,True,True,0.011053223501654129,0.03687736090854407,0.11456627978426001,0.015
interpretation_drift,T2,interpretation_drift,interpretation_drift,True,True,True,True,0.012524146890400469,0.0164180427874253,0.12653921029059892,0.015
interpretation_drift,T3,interpretation_drift,interpretation_drift,True,True,True,True,0.013133044390208081,0.03308116755685513,0.13816786560309793,0.015
interpretation_drift,T2,interpretation_drift,interpretation_drift,True,True,True,True,0.010917822145308757,0.033912128099841066,0.13347363977407542,0.015
interpretation_drift,T3,interpretation_drift,interpretation_drift,True,True,True,True,0.012092190268852816,0.026474541840733157,0.13010249437531748,0.015
interpretation_drift,T1,sensor_anomaly,clean,False,False,False,False,0.012945631024341611,0.01825993220869819,0.03250012621879506,0.015
interpretation_drift,T1,interpretation_drift,interpretation_drift,True,True,True,True,0.010865422507260844,0.02218152534282611,0.10703252658118745,0.015
interpretation_drift,T3,interpretation_drift,interpretation_drift,True,True,True,True,0.012284184134215108,0.023962730713591188,0.10077459543436089,0.015
interpretation_drift,T1,interpretation_drift,interpretation_drift,True,True,True,True,0.011739975129801314,0.03299310284087033,0.09847018503406359,0.015
interpretation_drift,T1,interpretation_drift,interpretation_drift,True,True,True,True,0.014442255123818559,0.01783499846860034,0.09518176185835063,0.015
interpretation_drift,T3,interpretation_drift,interpretation_drift,True,True,True,True,0.00889994539475775,0.05768845988302731,0.24331860253800053,0.015
interpretation_drift,T3,clean,clean,False,False,False,False,0.012779760592423969,0.015748133135798745,0.0207670982049464,0.015
interpretation_drift,T1,interpretation_drift,interpretation_drift,True,True,True,True,0.013277135525538702,0.029500007558782466,0.1769771495248983,0.015
interpretation_drift,T3,interpretation_drift,interpretation_drift,True,True,True,True,0.011480964982723243,0.033487941939774064,0.16041761454466083,0.015
interpretation_drift,T1,interpretation_drift,interpretation_drift,True,True,True,True,0.012160594550241302,0.03900585292361953,0.22405942888610425,0.015
interpretation_drift,T2,interpretation_drift,interpretation_drift,True,True,True,True,0.010399897154668339,0.036204435547876446,0.16764106383960903,0.015
interpretation_drift,T1,interpretation_drift,interpretation_drift,True,True,True,True,0.012575294229606447,0.0313241902039039,0.19987756152549874,0.015
interpretation_drift,T1,interpretation_drift,interpretation_drift,True,True,True,True,0.012414105034322458,0.024530109907575773,0.10544065437349111,0.015
interpretation_drift,T1,clean,clean,False,False,False,False,0.013324092079766224,0.020148783268348982,0.018124198244940607,0.015
interpretation_drift,T1,interpretation_drift,global_model_error,True,False,True,False,0.009323310039137818,0.04424956684098631,0.1399331234103963,0.015
interpretation_drift,T2,interpretation_drift,interpretation_drift,True,True,True,True,0.01224279023890177,0.03593350117397413,0.13123223213280927,0.015
interpretation_drift,T3,clean,clean,False,False,False,False,0.01118342640923404,0.03085334564924161,0.050232182976626266,0.015
interpretation_drift,T1,clean,clean,False,False,False,False,0.013368767671665298,0.015520003649658137,0.03943977202631445,0.015
interpretation_drift,T3,interpretation_drift,interpretation_drift,True,True,True,True,0.012730554022375976,0.03090064208819958,0.14925348563166754,0.015
interpretation_drift,T3,interpretation_drift,interpretation_drift,True,True,True,True,0.011938004670405226,0.026742076320844282,0.17716649667620463,0.015
interpretation_drift,T3,clean,sensor_anomaly,False,False,False,True,0.010988057860811692,0.021225943944798046,0.0643934951971845,0.015
interpretation_drift,T2,interpretation_drift,interpretation_drift,True,True,True,True,0.013397390101017419,0.028786916220274714,0.13763400389659086,0.015
interpretation_drift,T1,interpretation_drift,interpretation_drift,True,True,True,True,0.013206602658509575,0.041094327923478446,0.20138889029355816,0.015
interpretation_drift,T1,interpretation_drift,interpretation_drift,True,True,True,True,0.011633346117187205,0.02413148596845958,0.14697238474279747,0.015
interpretation_drift,T1,interpretation_drift,global_model_error,True,False,True,False,0.014149299074791781,0.03299122898148397,0.10626824366267759,0.015
interpretation_drift,T2,interpretation_drift,interpretation_drift,True,True,True,True,0.013757059371979675,0.042693797853042635,0.21808456176637264,0.015
interpretation_drift,T3,sensor_anomaly,clean,False,False,True,False,0.011518876305763821,0.01832434417310622,0.06441231089556776,0.015
interpretation_drift,T1,interpretation_drift,interpretation_drift,True,True,True,True,0.012449554166155181,0.04064698247424449,0.1772678354242465,0.015
interpretation_drift,T2,clean,interpretation_drift,False,True,False,True,0.011348686256849993,0.01723683744340445,0.05864619447296267,0.015
interpretation_drift,T3,interpretation_drift,interpretation_drift,True,True,True,True,0.013359407080317819,0.04092214981606196,0.1453884997593176,0.015
interpretation_drift,T3,interpretation_drift,global_model_error,True,False,True,False,0.012114822289020763,0.041383835135530504,0.10936880920020678,0.015
interpretation_drift,T3,interpretation_drift,interpretation_drift,True,True,True,True,0.015357699393287402,0.038138652105143604,0.17010694374906676,0.015
interpretation_drift,T1,interpretation_drift,interpretation_drift,True,True,True,True,0.013655070664254565,0.03458442016388789,0.14377653286801764,0.015
interpretation_drift,T3,interpretation_drift,interpretation_drift,True,True,True,True,0.011501897764450512,0.046966444599793586,0.22083705426815084,0.015
interpretation_drift,T2,interpretation_drift,interpretation_drift,True,True,True,True,0.011593959054448438,0.021160324102901664,0.15728383390466055,0.015
interpretation_drift,T1,interpretation_drift,interpretation_drift,True,True,True,True,0.014333253216364203,0.023979881986577335,0.08155897057524909,0.015
interpretation_drift,T2,interpretation_drift,interpretation_drift,True,True,True,True,0.012811212486199213,0.032461985433025434,0.1533589128670901,0.015
interpretation_drift,T2,interpretation_drift,interpretation_drift,True,True,True,True,0.011374814781298226,0.02579500201540946,0.17182781965535876,0.015
interpretation_drift,T2,interpretation_drift,interpretation_drift,True,True,True,True,0.012255996529628424,0.01772498353534927,0.12034118230466921,0.015
interpretation_drift,T2,interpretation_drift,interpretation_drift,True,True,True,True,0.013277965348949445,0.027129087871003536,0.13578012387403962,0.015
interpretation_drift,T2,interpretation_drift,interpretation_drift,True,True,True,True,0.015005074172205604,0.01925856930875661,0.11927435280904371,0.015
interpretation_drift,T1,interpretation_drift,interpretation_drift,True,True,True,True,0.011752130970786949,0.03079350483445971,0.17327754806742077,0.015
interpretation_drift,T1,interpretation_drift,interpretation_drift,True,True,True,True,0.012695629092471706,0.03598845519138361,0.1995962773588312,0.015
