scenario,sigma,culprit,ff_class,gf_class,ff_correct,gf_correct,ff_culprit_correct,gf_culprit_correct,ff_rmse,gf_rmse
interpretation_drift,0.03,T3,interpretation_drift,clean,True,False,True,False,0.026407334172071473,0.03870508239394171
interpretation_drift,0.03,T3,interpretation_drift,clean,True,False,True,False,0.030723749714125174,0.02431544059743861
interpretation_drift,0.03,T3,interpretation_drift,clean,True,False,True,False,0.03006969863825083,0.03304284853472445
interpretation_drift,0.03,T3,interpretation_drift,clean,True,False,True,False,0.02200590302543487,0.03332153444991172
interpretation_drift,0.03,T1,interpretation_drift,clean,True,False,True,False,0.02506356292809927,0.016326786333432666
interpretation_drift,0.03,T2,interpretation_drift,clean,True,False,True,False,0.028724510907792968,0.03473485872139723
interpretation_drift,0.03,T1,interpretation_drift,interpretation_drift,True,True,True,True,0.023680489793733727,0.026040258189954323
interpretation_drift,0.03,T1,interpretation_drift,clean,True,False,True,False,0.020587749302706373,0.01872433876726937
interpretation_drift,0.03,T3,interpretation_drift,clean,True,False,True,False,0.028279862856864846,0.03610075404920712
interpretation_drift,0.03,T1,interpretation_drift,clean,True,False,True,False,0.028325634751455036,0.021513656479635695
interpretation_drift,0.03,T1,interpretation_drift,clean,True,False,True,False,0.030302015890625027,0.030831566954599522
interpretation_drift,0.03,T3,interpretation_drift,interpretation_drift,True,True,True,True,0.021628689565640583,0.03309139899021825
interpretation_drift,0.03,T3,interpretation_drift,clean,True,False,True,False,0.02646701174765091,0.02576110744679548
interpretation_drift,0.03,T2,interpretation_drift,clean,True,False,True,False,0.02897135185659214,0.018568260053714373
interpretation_drift,0.03,T2,interpretation_drift,interpretation_drift,True,True,True,True,0.025605583429755167,0.034932545223223394
interpretation_drift,0.03,T3,interpretation_drift,interpretation_drift,True,True,True,True,0.02899235506993346,0.033707374714593424
interpretation_drift,0.03,T3,interpretation_drift,clean,True,False,True,False,0.023762644228669187,0.0493051881004713
interpretation_drift,0.03,T2,interpretation_drift,clean,True,False,True,False,0.02726188173539602,0.026833525834622455
interpretation_drift,0.03,T1,interpretation_drift,clean,True,False,True,False,0.031667591086349006,0.01579920239292277
interpretation_drift,0.03,T3,interpretation_drift,clean,True,False,True,False,0.02147785971130029,0.03454726809196978
interpretation_drift,0.03,T3,interpretation_drift,clean,True,False,True,False,0.02710832119252767,0.04335099677335721
interpretation_drift,0.03,T1,interpretation_drift,interpretation_drift,True,True,True,True,0.02916240425987325,0.03877271486227135
interpretation_drift,0.03,T2,interpretation_drift,interpretation_drift,True,True,True,True,0.02353318142550622,0.02668745847916838
interpretation_drift,0.03,T1,interpretation_drift,interpretation_drift,True,True,True,True,0.024429152385447753,0.02810139506948248
interpretation_drift,0.03,T1,interpretation_drift,interpretation_drift,True,True,True,True,0.03256557224744772,0.03645346402269907
interpretation_drift,0.03,T3,interpretation_drift,clean,True,False,True,False,0.022971441793292687,0.03287545384717912
interpretation_drift,0.03,T1,interpretation_drift,clean,True,False,True,False,0.027555355338968215,0.03338017941540907
interpretation_drift,0.03,T3,interpretation_drift,clean,True,False,True,False,0.026102569055015658,0.0368311025918448
interpretation_drift,0.03,T2,interpretation_drift,clean,True,False,True,False,0.02743549462161867,0.011780841136513188
interpretation_drift,0.03,T1,interpretation_drift,clean,True,False,True,False,0.02912985401338472,0.0331533915426912
interpretation_drift,0.03,T1,interpretation_drift,interpretation_drift,True,True,True,True,0.024582029150642958,0.02512852362137472
interpretation_drift,0.03,T2,interpretation_drift,clean,True,False,True,False,0.030945464631124797,0.01582449163674119
interpretation_drift,0.03,T1,interpretation_drift,clean,True,False,True,False,0.028616706425610264,0.02949591372718647
interpretation_drift,0.03,T2,interpretation_drift,clean,True,False,True,False,0.02317342227407394,0.02043042189872107
interpretation_drift,0.03,T1,interpretation_drift,interpretation_drift,True,True,True,True,0.030313702596371905,0.028441617836999868
interpretation_drift,0.03,T2,interpretation_drift,sensor_anomaly,True,False,True,True,0.02484652222740123,0.023696914777009984
interpretation_drift,0.03,T1,interpretation_drift,clean,True,False,True,False,0.029332441988373828,0.034129057160260705
interpretation_drift,0.03,T3,interpretation_drift,interpretation_drift,True,True,True,True,0.02324735174968178,0.0384717028657255
interpretation_drift,0.03,T3,interpretation_drift,interpretation_drift,True,True,True,True,0.03401094737129663,0.04916810909893116
interpretation_drift,0.03,T1,interpretation_drift,interpretation_drift,True,True,True,True,0.028499622281519307,0.04704970203012423
interpretation_drift,0.03,T1,interpretation_drift,clean,True,False,True,False,0.023826885428216094,0.029121951329497065
interpretation_drift,0.03,T2,interpretation_drift,interpretation_drift,True,True,True,True,0.029318023603813137,0.03175394569009603
interpretation_drift,0.03,T3,interpretation_drift,interpretation_drift,True,True,True,True,0.024763458349468408,0.027734855688323592
interpretation_drift,0.03,T3,interpretation_drift,clean,True,False,True,False,0.02895617835232578,0.0338976356365135
interpretation_drift,0.03,T1,interpretation_drift,clean,True,False,True,False,0.025266953179781098,0.034895293231777626
interpretation_drift,0.03,T1,interpretation_drift,interpretation_drift,True,True,True,True,0.026834701604058955,0.031891190339483115
interpretation_drift,0.03,T3,interpretation_drift,clean,True,False,True,False,0.01885300606205189,0.020287868582466347
interpretation_drift,0.03,T1,interpretation_drift,clean,True,False,True,False,0.019338177684804524,0.025916881835308034
interpretation_drift,0.03,T3,interpretation_drift,clean,True,False,True,False,0.02425108311491639,0.039440469563210484
interpretation_drift,0.03,T1,interpretation_drift,interpretation_drift,True,True,True,True,0.018883102690436117,0.025207873665299058
interpretation_drift,0.03,T2,interpretation_drift,clean,True,False,True,False,0.027012184098326338,0.039770184203455974
interpretation_drift,0.03,T3,interpretation_drift,clean,True,False,True,False,0.026178311789002616,0.01764379778322653
interpretation_drift,0.03,T3,interpretation_drift,interpretation_drift,True,True,True,True,0.027244952149916183,0.0543866370052896
interpretation_drift,0.03,T2,interpretation_drift,clean,True,False,True,False,0.0259753106327052,0.03573715906236673
interpretation_drift,0.03,T1,interpretation_drift,clean,True,False,True,False,0.031616873720265504,0.02002186756996669
interpretation_drift,0.03,T3,interpretation_drift,clean,True,False,True,False,0.023255854321910022,0.024002530062622224
interpretation_drift,0.03,T1,interpretation_drift,clean,True,False,True,False,0.026660189972711995,0.01664288472608358
interpretation_drift,0.03,T1,interpretation_drift,clean,True,False,True,False,0.022963553950809342,0.02810821652795716
interpretation_drift,0.03,T2,interpretation_drift,interpretation_drift,True,True,True,True,0.024437845408152626,0.03882572055066723
interpretation_drift,0.03,T2,interpretation_drift,clean,True,False,True,False,0.029425524425647883,0.029775510373809228
interpretation_drift,0.03,T3,interpretation_drift,clean,True,False,True,False,0.026055509928297773,0.027103276506675926
interpretation_drift,0.03,T3,interpretation_drift,interpretation_drift,True,True,True,True,0.020874125084751612,0.0617356848631463
interpretation_drift,0.03,T2,interpretation_drift,clean,True,False,True,False,0.02769269103236116,0.02223017297281254
interpretation_drift,0.03,T1,interpretation_drift,clean,True,False,True,False,0.029995312322743693,0.032017137237499806
interpretation_drift,0.03,T2,interpretation_drift,clean,True,False,True,False,0.028387472265809944,0.02130038788676364
interpretation_drift,0.03,T1,interpretation_drift,clean,True,False,True,False,0.028043094130028944,0.021343992395896617
interpretation_drift,0.03,T1,interpretation_drift,clean,True,False,True,False,0.026167468725860028,0.025316587301754817
interpretation_drift,0.03,T2,interpretation_drift,clean,True,False,True,False,0.026762388998206384,0.024741930174385904
interpretation_drift,0.03,T3,interpretation_drift,clean,True,False,True,False,0.03555535796210133,0.04163595892700176
interpretation_drift,0.03,T1,interpretation_drift,interpretation_drift,True,True,True,True,0.026002726499015607,0.03950427647543581
interpretation_drift,0.03,T3,interpretation_drift,clean,True,False,True,False,0.03078785843638924,0.033401207518098525
interpretation_drift,0.03,T1,interpretation_drift,clean,True,False,True,False,0.031211363723514123,0.021863183377063868
interpretation_drift,0.03,T3,interpretation_drift,clean,True,False,True,False,0.02640977284294904,0.04126665809064318
interpretation_drift,0.03,T3,interpretation_drift,interpretation_drift,True,True,True,True,0.024843650466401,0.04166743331346985
interpretation_drift,0.03,T3,interpretation_drift,interpretation_drift,True,True,True,True,0.021386801885691628,0.05763603697155682
interpretation_drift,0.03,T1,interpretation_drift,clean,True,False,True,False,0.024311534632275502,0.03484347064045224
interpretation_drift,0.03,T3,interpretation_drift,clean,True,False,True,False,0.021959971327198822,0.021344994841483445
interpretation_drift,0.03,T1,interpretation_drift,clean,True,False,True,False,0.02829562418489838,0.02378294027123109
interpretation_drift,0.03,T2,interpretation_drift,interpretation_drift,True,True,True,True,0.02427899506952772,0.043869907793426005
interpretation_drift,0.03,T2,interpretation_drift,interpretation_drift,True,True,True,True,0.02707582453125066,0.030516744630037694
interpretation_drift,0.03,T2,interpretation_drift,interpretation_drift,True,True,True,True,0.023300380116903698,0.04271984852288154
interpretation_drift,0.03,T3,interpretation_drift,clean,True,False,True,False,0.023365980683523732,0.03372249783027759
interpretation_drift,0.03,T3,interpretation_drift,clean,True,False,True,False,0.030470489316426017,0.023544683863381856
interpretation_drift,0.03,T1,interpretation_drift,clean,True,False,True,False,0.02149567109103985,0.03899100727065145
interpretation_drift,0.03,T1,interpretation_drift,clean,True,False,True,False,0.03130932564710525,0.030648247342179448
interpretation_drift,0.03,T1,interpretation_drift,interpretation_drift,True,True,True,True,0.030202293998176883,0.03450118478630036
interpretation_drift,0.03,T2,interpretation_drift,clean,True,False,True,False,0.029902023195961157,0.028613209299038465
interpretation_drift,0.03,T3,interpretation_drift,clean,True,False,True,False,0.03025803481290695,0.016263624836186166
interpretation_drift,0.03,T2,interpretation_drift,clean,True,False,True,False,0.01693728462929169,0.030402152193374332
interpretation_drift,0.03,T3,interpretation_drift,clean,True,False,True,False,0.01809738805730007,0.041529903173895474
interpretation_drift,0.03,T1,interpretation_drift,interpretation_drift,True,True,True,True,0.029140938976201756,0.035878023896019504
interpretation_drift,0.03,T1,interpretation_drift,clean,True,False,True,False,0.024475849693212738,0.03428098271275409
interpretation_drift,0.03,T1,interpretation_drift,clean,True,False,True,False,0.029147659426360384,0.02777092000884597
interpretation_drift,0.03,T1,interpretation_drift,interpretation_drift,True,True,True,True,0.0249758989058207,0.029240328370609768
interpretation_drift,0.03,T3,interpretation_drift,clean,True,False,True,False,0.022415506121421496,0.03822101577773279
interpretation_drift,0.03,T2,interpretation_drift,clean,True,False,True,False,0.029570003199822847,0.03707612228235114
interpretation_drift,0.03,T1,interpretation_drift,clean,True,False,True,False,0.024763646608331275,0.04348736724472119
interpretation_drift,0.03,T1,interpretation_drift,interpretation_drift,True,True,True,True,0.022535884181681128,0.0495942452434266
interpretation_drift,0.03,T3,interpretation_drift,clean,True,False,True,False,0.022944205230448978,0.02159250968618976
interpretation_drift,0.03,T2,interpretation_drift,interpretation_drift,True,True,True,True,0.02089556921557324,0.022452240146923527
interpretation_drift,0.03,T1,interpretation_drift,interpretation_drift,True,True,True,True,0.0320466105564841,0.0439034938407557
interpretation_drift,0.03,T3,interpretation_drift,interpretation_drift,True,True,True,True,0.026088489876000407,0.04427030342091916
interpretation_drift,0.03,T2,interpretation_drift,clean,True,False,True,False,0.025386346273420308,0.04362345872203963
interpretation_drift,0.03,T2,interpretation_drift,clean,True,False,True,False,0.02554043805617937,0.026772997443788412
interpretation_drift,0.03,T3,interpretation_drift,clean,True,False,True,False,0.025211574887694783,0.01958881099727253
interpretation_drift,0.03,T1,interpretation_drift,interpretation_drift,True,True,True,True,0.027532595486294015,0.038766404331614567
interpretation_drift,0.03,T3,interpretation_drift,interpretation_drift,True,True,True,True,0.027195292001666347,0.059606445496134856
interpretation_drift,0.03,T3,interpretation_drift,clean,True,False,True,False,0.022875312867275018,0.029079792945591945
interpretation_drift,0.03,T1,interpretation_drift,interpretation_drift,True,True,True,True,0.021702090218624227,0.04143956553635089
interpretation_drift,0.03,T3,interpretation_drift,clean,True,False,True,False,0.026926362783473625,0.02539853165981862
interpretation_drift,0.03,T3,interpretation_drift,interpretation_drift,True,True,True,True,0.026352109353852706,0.03892787401058107
interpretation_drift,0.03,T2,interpretation_drift,clean,True,False,True,False,0.022360115853267245,0.035935741910913914
interpretation_drift,0.03,T1,interpretation_drift,interpretation_drift,True,True,True,True,0.03428516648655796,0.030462872715665737
interpretation_drift,0.03,T1,interpretation_drift,interpretation_drift,True,True,True,True,0.026559568839610852,0.03879143587917954
interpretation_drift,0.03,T2,interpretation_drift,clean,True,False,True,False,0.02375370370769055,0.03890705573140528
interpretation_drift,0.03,T3,interpretation_drift,interpretation_drift,True,True,True,True,0.02500165365081033,0.026097057667522662
interpretation_drift,0.03,T3,interpretation_drift,interpretation_drift,True,True,True,True,0.02715319571475883,0.05889451428255558
interpretation_drift,0.03,T3,interpretation_drift,clean,True,False,True,False,0.026267853612751843,0.03429840329271793
interpretation_drift,0.03,T2,interpretation_drift,interpretation_drift,True,True,True,True,0.022206580572379727,0.04715194755807173
interpretation_drift,0.03,T3,interpretation_drift,interpretation_drift,True,True,True,True,0.027015656175257457,0.041039603390676735
interpretation_drift,0.03,T1,interpretation_drift,interpretation_drift,True,True,True,True,0.027444300558852382,0.03666192780607116
interpretation_drift,0.03,T2,interpretation_drift,interpretation_drift,True,True,True,True,0.02245935280843692,0.026761509084636426
interpretation_drift,0.03,T2,interpretation_drift,clean,True,False,True,False,0.02322751479138149,0.033774690287290035
interpretation_drift,0.03,T1,interpretation_drift,clean,True,False,True,False,0.02942025543994987,0.0421868635750966
interpretation_drift,0.03,T3,interpretation_drift,clean,True,False,True,False,0.027857561608398466,0.029129508735681493
interpretation_drift,0.03,T3,interpretation_drift,interpretation_drift,True,True,True,True,0.025267571422451184,0.028775117162177895
interpretation_drift,0.03,T1,interpretation_drift,clean,True,False,True,False,0.027999242232284484,0.02247275173056104
interpretation_drift,0.03,T2,interpretation_drift,interpretation_drift,True,True,True,True,0.020663586049806358,0.05122483032505045
interpretation_drift,0.03,T3,interpretation_drift,interpretation_drift,True,True,True,True,0.030538070256719004,0.023485691798961972
interpretation_drift,0.03,T3,interpretation_drift,clean,True,False,True,False,0.027257706889920772,0.03181401350071322
interpretation_drift,0.03,T1,interpretation_drift,interpretation_drift,True,True,True,True,0.027559424318987207,0.04720427517957964
interpretation_drift,0.03,T3,interpretation_drift,interpretation_drift,True,True,True,True,0.029301590933701657,0.04256933985605874
interpretation_drift,0.03,T3,interpretation_drift,clean,True,False,True,False,0.021502744569248868,0.03261944723003185
interpretation_drift,0.03,T3,interpretation_drift,clean,True,False,True,False,0.02199507521411971,0.03562951327829001
interpretation_drift,0.03,T2,interpretation_drift,interpretation_drift,True,True,True,True,0.026623738796844557,0.0462140219379491
interpretation_drift,0.03,T3,interpretation_drift,interpretation_drift,True,True,True,True,0.026714786352669818,0.03202160873031467
interpretation_drift,0.03,T3,interpretation_drift,clean,True,False,True,False,0.02620443025341175,0.027575725171581036
interpretation_drift,0.03,T1,interpretation_drift,clean,True,False,True,False,0.020888023317701683,0.02138335947701182
interpretation_drift,0.03,T1,interpretation_drift,clean,True,False,True,False,0.020782618852155363,0.020752827673474795
interpretation_drift,0.03,T2,interpretation_drift,clean,True,False,True,False,0.019522719372224853,0.02805794059982884
interpretation_drift,0.03,T3,interpretation_drift,clean,True,False,True,False,0.029717416064226135,0.03211185360033462
interpretation_drift,0.03,T1,interpretation_drift,interpretation_drift,True,True,True,True,0.028215800927375558,0.056476346585587076
interpretation_drift,0.03,T2,interpretation_drift,clean,True,False,True,False,0.018077513576692218,0.029928250416385898
interpretation_drift,0.03,T2,interpretation_drift,clean,True,False,True,False,0.025289456142952686,0.01548837764489356
interpretation_drift,0.03,T1,interpretation_drift,clean,True,False,True,False,0.028349450011886754,0.04884287256828073
interpretation_drift,0.03,T2,interpretation_drift,clean,True,False,True,False,0.026221218524500434,0.03673503572990878
interpretation_drift,0.03,T3,interpretation_drift,clean,True,False,True,False,0.022513222829538194,0.02838768355601606
interpretation_drift,0.03,T3,interpretation_drift,clean,True,False,True,False,0.024016202272722078,0.041210508085090865
interpretation_drift,0.03,T2,interpretation_drift,clean,True,False,True,False,0.021217542933551582,0.024504642507031264
interpretation_drift,0.03,T3,interpretation_drift,interpretation_drift,True,True,True,True,0.02896711838654766,0.041659435942762564
interpretation_drift,0.03,T2,interpretation_drift,clean,True,False,True,False,0.023123430572516125,0.025042789983074448
interpretation_drift,0.03,T1,interpretation_drift,clean,True,False,True,False,0.022220008240621463,0.036175734654601374
interpretation_drift,0.03,T3,interpretation_drift,clean,True,False,True,False,0.02435894824907654,0.025067304536984945
interpretation_drift,0.03,T1,interpretation_drift,interpretation_drift,True,True,True,True,0.031216671758449728,0.034814665485674
interpretation_drift,0.03,T1,interpretation_drift,clean,True,False,True,False,0.02978887108347968,0.023156884531538777
interpretation_drift,0.03,T1,interpretation_drift,interpretation_drift,True,True,True,True,0.0217618926335645,0.0327513762236912
interpretation_drift,0.03,T2,interpretation_drift,clean,True,False,True,False,0.029395237433446974,0.026042183754957773
interpretation_drift,0.03,T2,interpretation_drift,clean,True,False,True,False,0.031242028163530305,0.024241295448928585
interpretation_drift,0.03,T3,interpretation_drift,interpretation_drift,True,True,True,True,0.021769248453725205,0.02230359734986701
interpretation_drift,0.03,T3,interpretation_drift,clean,True,False,True,False,0.02853678236051934,0.021376193331359122
interpretation_drift,0.03,T3,interpretation_drift,clean,True,False,True,False,0.027793065370281644,0.03570012733050484
interpretation_drift,0.03,T2,interpretation_drift,clean,True,False,True,False,0.0225136485052492,0.01640286290491665
interpretation_drift,0.03,T3,interpretation_drift,interpretation_drift,True,True,True,True,0.02961476928115228,0.04190737265861051
interpretation_drift,0.03,T1,interpretation_drift,clean,True,False,True,False,0.03005367541566665,0.028689110674043748
interpretation_drift,0.03,T3,interpretation_drift,clean,True,False,True,False,0.0222120246767295,0.034181251719731125
interpretation_drift,0.03,T3,interpretation_drift,clean,True,False,True,False,0.024459456716777156,0.044381321863264586
interpretation_drift,0.03,T2,interpretation_drift,interpretation_drift,True,True,True,True,0.02532266450023299,0.03661756157801101
interpretation_drift,0.03,T3,interpretation_drift,clean,True,False,True,False,0.02266563428237766,0.02056654193723209
interpretation_drift,0.03,T1,interpretation_drift,interpretation_drift,True,True,True,True,0.02326968497698004,0.035835560724833224
interpretation_drift,0.03,T3,interpretation_drift,clean,True,False,True,False,0.02589137008035294,0.021929862495194307
interpretation_drift,0.03,T1,interpretation_drift,interpretation_drift,True,True,True,True,0.024085717576683367,0.03562659513548554
interpretation_drift,0.03,T3,interpretation_drift,clean,True,False,True,False,0.02382336346204894,0.02458679374872459
interpretation_drift,0.03,T2,interpretation_drift,clean,True,False,True,False,0.02463411147332855,0.025776262743977343
interpretation_drift,0.03,T2,interpretation_drift,clean,True,False,True,False,0.02454676937990742,0.023801915893079093
interpretation_drift,0.03,T2,interpretation_drift,clean,True,False,True,False,0.021482919816364354,0.0188186420355697
interpretation_drift,0.03,T2,interpretation_drift,interpretation_drift,True,True,True,True,0.0246009150428075,0.029530394305366678
interpretation_drift,0.03,T2,interpretation_drift,clean,True,False,True,False,0.02644629522981521,0.04249418592560719
interpretation_drift,0.03,T1,interpretation_drift,interpretation_drift,True,True,True,True,0.028992853484143422,0.03150332564743432
interpretation_drift,0.03,T3,interpretation_drift,interpretation_drift,True,True,True,True,0.027020065489250247,0.04487902638702717
interpretation_drift,0.03,T3,interpretation_drift,clean,True,False,True,False,0.02182605893973801,0.027980819079601687
interpretation_drift,0.03,T2,interpretation_drift,interpretation_drift,True,True,True,True,0.022125664627696773,0.053996243860974
interpretation_drift,0.03,T3,interpretation_drift,clean,True,False,True,False,0.026682583355757884,0.0379996858422069
interpretation_drift,0.03,T2,interpretation_drift,interpretation_drift,True,True,True,True,0.027462583937722104,0.038410239249031405
interpretation_drift,0.03,T2,interpretation_drift,clean,True,False,True,False,0.02892415341292961,0.03448188054190972
interpretation_drift,0.03,T3,interpretation_drift,clean,True,False,True,False,0.023274209339736604,0.026573774680953958
interpretation_drift,0.03,T1,interpretation_drift,interpretation_drift,True,True,True,True,0.028183491133270993,0.031886896548783815
interpretation_drift,0.03,T3,interpretation_drift,clean,True,False,True,False,0.03186770013451938,0.019274742642545317
interpretation_drift,0.03,T3,interpretation_drift,clean,True,False,True,False,0.033841018053194956,0.024033856216315916
interpretation_drift,0.03,T2,interpretation_drift,interpretation_drift,True,True,True,True,0.02206633691614899,0.04828022497983916
interpretation_drift,0.03,T1,interpretation_drift,clean,True,False,True,False,0.027670712060347654,0.013433235143419394
interpretation_drift,0.03,T3,interpretation_drift,clean,True,False,True,False,0.018302125650933098,0.0139032240631598
interpretation_drift,0.03,T3,interpretation_drift,interpretation_drift,True,True,True,True,0.0296658040380648,0.03890045764952335
interpretation_drift,0.03,T2,interpretation_drift,interpretation_drift,True,True,True,True,0.02656569882999155,0.037950360237863676
interpretation_drift,0.03,T3,interpretation_drift,clean,True,False,True,False,0.029643606673293445,0.03393615006600355
interpretation_drift,0.03,T3,interpretation_drift,clean,True,False,True,False,0.0288340297681723,0.025567312275796016
interpretation_drift,0.03,T3,interpretation_drift,clean,True,False,True,False,0.021666714652590773,0.02291115517426783
interpretation_drift,0.03,T1,interpretation_drift,clean,True,False,True,False,0.030242654864519682,0.03798181454834295
interpretation_drift,0.03,T1,interpretation_drift,clean,True,False,True,False,0.02975662033040947,0.021518390763738873
interpretation_drift,0.03,T3,interpretation_drift,interpretation_drift,True,True,True,True,0.023419636090305517,0.033920817064014015
interpretation_drift,0.03,T2,interpretation_drift,clean,True,False,True,False,0.030537464070944917,0.022435461678668844
interpretation_drift,0.03,T2,interpretation_drift,clean,True,False,True,False,0.019768164267974914,0.041482898822896665
interpretation_drift,0.03,T3,interpretation_drift,clean,True,False,True,False,0.030776757407168863,0.029104358085548877
global_model_error,0.03,,global_model_error,global_model_error,True,True,True,True,0.02609314275977738,0.23629479166508358
global_model_error,0.03,,global_model_error,clean,True,False,True,True,0.0236113241643395,0.06850868087837562
global_model_error,0.03,,global_model_error,clean,True,False,True,True,0.021401323702594226,0.06459773820639836
global_model_error,0.03,,global_model_error,global_model_error,True,True,True,True,0.027103287028102493,0.166500026291729
global_model_error,0.03,,global_model_error,global_model_error,True,True,True,True,0.029121242926724366,0.2136696074419149
global_model_error,0.03,,global_model_error,global_model_error,True,True,True,True,0.025656169650048844,0.13578936825837737
global_model_error,0.03,,global_model_error,global_model_error,True,True,True,True,0.02511869702968145,0.13444455679181852
global_model_error,0.03,,global_model_error,global_model_error,True,True,True,True,0.02450008483074214,0.16179115467760893
global_model_error,0.03,,global_model_error,clean,True,False,True,True,0.025635312834667003,0.07448840518228728
global_model_error,0.03,,global_model_error,global_model_error,True,True,True,True,0.02680599327852796,0.22175928920970614
global_model_error,0.03,,global_model_error,global_model_error,True,True,True,True,0.025033998819794612,0.21326313287392584
global_model_error,0.03,,global_model_error,global_model_error,True,True,True,True,0.026263872233335504,0.2408006118341818
global_model_error,0.03,,global_model_error,global_model_error,True,True,True,True,0.02510753674875935,0.13242949302548043
global_model_error,0.03,,global_model_error,global_model_error,True,True,True,True,0.024128779563260202,0.22693076516710378
global_model_error,0.03,,global_model_error,global_model_error,True,True,True,True,0.02706659648171785,0.14824403466430836
global_model_error,0.03,,global_model_error,global_model_error,True,True,True,True,0.021480107294800786,0.0833606685391716
global_model_error,0.03,,global_model_error,global_model_error,True,True,True,True,0.026570944651775234,0.13688530102662588
global_model_error,0.03,,global_model_error,global_model_error,True,True,True,True,0.02309813761895489,0.21777287616468635
global_model_error,0.03,,global_model_error,global_model_error,True,True,True,True,0.020849579826739996,0.173983074934689
global_model_error,0.03,,global_model_error,global_model_error,True,True,True,True,0.025944597354482526,0.17544423019869906
global_model_error,0.03,,global_model_error,global_model_error,True,True,True,True,0.027240302483481416,0.22339825543517638
global_model_error,0.03,,global_model_error,global_model_error,True,True,True,True,0.024687806672065812,0.32568126718813595
global_model_error,0.03,,global_model_error,global_model_error,True,True,True,True,0.027702085292035467,0.15816939836485402
global_model_error,0.03,,global_model_error,global_model_error,True,True,True,True,0.025560037560060853,0.2285038685250437
global_model_error,0.03,,global_model_error,global_model_error,True,True,True,True,0.02778114725823789,0.21801227892963138
global_model_error,0.03,,global_model_error,global_model_error,True,True,True,True,0.024755935751211194,0.20826604741461938
global_model_error,0.03,,global_model_error,global_model_error,True,True,True,True,0.028507396402098352,0.13455989744054747
global_model_error,0.03,,global_model_error,global_model_error,True,True,True,True,0.02714955889277455,0.11827640506509558
global_model_error,0.03,,global_model_error,sensor_anomaly,True,False,True,True,0.02818910469400438,0.22859605647029974
global_model_error,0.03,,global_model_error,global_model_error,True,True,True,True,0.02328933489680897,0.11842113369582596
global_model_error,0.03,,global_model_error,sensor_anomaly,True,False,True,True,0.02948088929522228,0.10533830794183209
global_model_error,0.03,,global_model_error,global_model_error,True,True,True,True,0.021334888629201427,0.13468173251269216
global_model_error,0.03,,global_model_error,global_model_error,True,True,True,True,0.02555069318053664,0.1851844549645478
global_model_error,0.03,,global_model_error,global_model_error,True,True,True,True,0.027109197583867355,0.1271625324536369
global_model_error,0.03,,global_model_error,global_model_error,True,True,True,True,0.03382038314194832,0.29049361674061186
global_model_error,0.03,,global_model_error,global_model_error,True,True,True,True,0.022381933860303974,0.25852385146945345
global_model_error,0.03,,global_model_error,global_model_error,True,True,True,True,0.025765747574940795,0.13101359535200818
global_model_error,0.03,,global_model_error,global_model_error,True,True,True,True,0.026999218104965805,0.18741208249179808
global_model_error,0.03,,global_model_error,global_model_error,True,True,True,True,0.02330469316599104,0.1588745397103697
global_model_error,0.03,,global_model_error,global_model_error,True,True,True,True,0.02851537151571188,0.21788783868879819
global_model_error,0.03,,global_model_error,sensor_anomaly,True,False,True,True,0.028448627513340145,0.12368530121748622
global_model_error,0.03,,global_model_error,global_model_error,True,True,True,True,0.024907613078854786,0.25247183198626894
global_model_error,0.03,,global_model_error,global_model_error,True,True,True,True,0.02516251274852566,0.15655831891002955
global_model_error,0.03,,global_model_error,global_model_error,True,True,True,True,0.028274464521535533,0.1047929805290439
global_model_error,0.03,,global_model_error,global_model_error,True,True,True,True,0.02096725739021168,0.0928888693072559
global_model_error,0.03,,global_model_error,global_model_error,True,True,True,True,0.02563142423800588,0.13763049985026754
global_model_error,0.03,,global_model_error,global_model_error,True,True,True,True,0.030675612596890563,0.3777023558861994
global_model_error,0.03,,global_model_error,global_model_error,True,True,True,True,0.0315735829328973,0.14701560415669765
global_model_error,0.03,,global_model_error,global_model_error,True,True,True,True,0.024056090042139405,0.26360091534145297
global_model_error,0.03,,global_model_error,global_model_error,True,True,True,True,0.02063022422276883,0.20561034513947976
global_model_error,0.03,,global_model_error,global_model_error,True,True,True,True,0.021575840863076366,0.23541278078281772
global_model_error,0.03,,global_model_error,global_model_error,True,True,True,True,0.026813652710103237,0.2750093596252641
global_model_error,0.03,,global_model_error,global_model_error,True,True,True,True,0.027230723911657904,0.24949580673169147
global_model_error,0.03,,global_model_error,global_model_error,True,True,True,True,0.02277201651749489,0.14890799208770522
global_model_error,0.03,,global_model_error,global_model_error,True,True,True,True,0.026032387810025606,0.24894556507388196
global_model_error,0.03,,global_model_error,global_model_error,True,True,True,True,0.02599776370391653,0.21981115835949486
global_model_error,0.03,,global_model_error,global_model_error,True,True,True,True,0.02586002343424686,0.240684534688745
global_model_error,0.03,,clean,clean,False,False,True,True,0.02204589677513794,0.05761322493150395
global_model_error,0.03,,global_model_error,global_model_error,True,True,True,True,0.02485192655490869,0.27455330841161235
global_model_error,0.03,,global_model_error,global_model_error,True,True,True,True,0.02189098701397342,0.20602223089006777
global_model_error,0.03,,global_model_error,global_model_error,True,True,True,True,0.028171865495999888,0.17290987409819222
global_model_error,0.03,,global_model_error,global_model_error,True,True,True,True,0.029330877586123103,0.2106453903170221
