t,x,y,vx,vy,E_global,Lz_global,x_rot,y_rot,vx_rot,vy_rot,E_rot_naive,E_rot_covariant
3.52825021095469,-0.4175076844772182,-0.7449234574962176,1.5038323023030782,-0.7119869955114901,3.4007012499999996,2.4097499999999994,-0.6864028684671005,0.5080105572581969,-0.6513810424369053,-1.0720161937595907,2.3850183208661337,3.40070125
3.552416308289996,-0.3809658895292009,-0.7617589996476176,1.5201387551193246,-0.6812174782772425,3.4007012500000005,2.4097500000000007,-0.7021509869709758,0.48207444863278015,-0.6518586205042781,-1.074316723232989,2.3842686961050217,3.4007012500000005
3.5765824056253024,-0.34404812724278844,-0.7778427776346434,1.5349450145128436,-0.6497756816363187,3.400701250000001,2.40975,-0.7179044978034035,0.4560938857420589,-0.651823717087944,-1.0756969786922232,2.383874736986823,3.40070125
3.6007485029606086,-0.3067908309922212,-0.7931589187102405,1.548236468493196,-0.6176926348459887,3.4007012500000005,2.4097500000000003,-0.7336507582570106,0.43009097784004824,-0.6512550943256432,-1.0761679458773714,2.3838379982881968,3.400701250000001
3.6249146002959143,-0.2692307692307705,-0.8076923076923073,1.5599999999999996,-0.5850000000000012,3.40070125,2.4097500000000003,-0.7493766210497836,0.4040875534211937,-0.6501322390408277,-1.0757418704130466,2.384158625,3.400701249999999
3.6490806976312204,-0.2314050092047137,-0.8214286018805558,1.5702239998478857,-0.5517300407819197,3.40070125,2.40975,-0.7650684524016299,0.3781051301057065,-0.648435409183732,-1.0744322299893394,2.3848353517550827,3.40070125
3.6732467949665266,-0.19335088037243614,-0.8343542452110255,1.5788983781833632,-0.5179155906247604,3.40070125,2.40975,-0.7807121512173683,0.35216488522282496,-0.6461456789442426,-1.072253704428998,2.3858655078221096,3.400701250000001
3.697412892301833,-0.15510593756476676,-0.8464564816342804,1.5860145744422847,-0.4835900203083626,3.40070125,2.40975,-0.7962931693429903,0.32628762714241244,-0.643244982449678,-1.0692221436982285,2.3872450276457173,3.40070125
3.721578989637139,-0.11670792392288776,-0.8577233677040917,1.591565565798092,-0.44878720502645114,3.400701250000001,2.4097500000000007,-0.8117965328599845,0.3004937674038299,-0.6397161559631372,-1.0653545339222537,2.3889684668914057,3.400701250000001
3.745745086972445,-0.07819473365041518,-0.8681437843641764,1.5955458740924957,-0.4135414909559144,3.400701250000001,2.4097500000000003,-0.8272068643804801,0.2748032936895533,-0.6355429785008574,-1.0606689614703693,2.391029023931835,3.4007012499999996
3.769911184307751,-0.039604374616394294,-0.8777074479213628,1.597951571241758,-0.3778876613612735,3.400701250000001,2.4097500000000003,-0.8425084063040578,0.24923574368935153,-0.6307102107898808,-1.0551845751787883,2.3934185666897463,3.4007012499999996
3.794077281643057,-0.0009749308461211581,-0.886404920194355,1.5987802831132358,-0.3418609022677993,3.4007012499999996,2.4097499999999994,-0.857685044995198,0.2238101798991742,-0.625203632490388,-1.0489215467828883,2.396127664731552,3.400701249999999
3.818243378978363,0.03765547506319339,-0.8942276178280789,1.5980311918683638,-0.3054967677371526,3.40070125,2.4097500000000003,-0.8727203358385465,0.19854516539712164,-0.6190100776102321,-1.0419010296337796,2.3991456264849527,3.400701250000001
3.8424094763136694,0.0762487195648201,-0.9011678207644147,1.5957050367697616,-0.268831144779822,3.40070125,2.40975,-0.8875975291274615,0.1734587406370289,-0.6121174680425289,-1.0341451157771733,2.4024605414336797,3.400701250000001
3.8665755736489755,0.11476671578585579,-0.9072186798609655,1.5918041134516714,-0.23190021793897136,3.40070125,2.4097499999999994,-0.9022995967397007,0.1485684012982501,-0.6045148451605927,-1.0256767914755263,2.4060593271228723,3.40070125
3.8907416709842817,0.15317145111436542,-0.9123742236503325,1.5863322716544437,-0.1947404335806664,3.40070125,2.40975,-0.916809259552522,0.12389107722827976,-0.5961923994080981,-1.016519891257225,2.4099277807895443,3.4007012499999996
3.9149077683195874,0.19142502471323647,-0.916629364233231,1.5792949114253099,-0.15738846392571698,3.4007012500000005,2.40975,-0.9311090155480487,0.09944311251275309,-0.5871414978260149,-1.0066990505792508,2.4140506354144025,3.40070125
