n_obs,sigma,n_history,n_bad,joint_rank_all,joint_rank_repaired,history_rank,state_err_all,state_err_repaired,state_err_history_only,state_err_hybrid,Eerr_all,Eerr_repaired,Eerr_history,Eerr_hybrid,Lerr_all,Lerr_repaired,Lerr_history,Lerr_hybrid,bad_detection_rate,all_bad_identified
20,0.01,4,2,4,4,4,0.04596262562593799,0.0060927276458083105,0.03186180882656229,0.01747248547495047,0.0014089025047740148,0.001615075326599825,0.004722633354691071,0.0031551531354477,0.01611619572149693,0.0015373837112536393,0.012940337951943446,0.007229548796253816,1.0,True
20,0.01,4,2,4,4,4,0.02743964794620024,0.005649102561958864,0.018723657397650455,0.010469366044381919,0.016849276940813927,0.0011392838944465954,0.006856279713993612,0.0028763163349955012,0.013776931522043174,0.0017595011066428717,0.009132222824345951,0.0036910842764479243,1.0,True
20,0.01,4,2,4,4,4,0.02781486543748552,0.006316032352941815,0.03155866012641152,0.016114383942535695,0.0034519422317232182,0.002811504117446398,0.009959465040851514,0.006327199677485388,0.05943705671449881,0.003491820277662864,0.05608576151124663,0.029757882368531156,1.0,True
20,0.01,4,2,4,4,4,0.05602399714630661,0.004405425377762881,0.01701072331391455,0.006464374479958051,0.031918900518331524,0.0025323928369411952,0.01031841499709345,0.00391888646878719,0.013508897856005665,0.002502120341825835,0.009388417578394684,0.0034417726927962,1.0,True
20,0.01,4,2,4,4,4,0.056172137240419535,0.007112497500489874,0.011170242322659807,0.005041987161712377,0.05250700506831672,0.006566988694091729,0.006371275342478542,7.63687632667686e-05,0.20249056098547003,0.03948648766135559,0.08236835645784799,0.06084954524536191,1.0,True
20,0.01,4,2,4,4,4,0.04408118934882844,0.008982892609587196,0.004547207072150564,0.005655415734908513,0.008077999482322637,0.0027202359273765194,0.00028004329763953607,0.0012217734779938858,0.03267294256312809,0.001570079864005766,0.0004608102909831679,0.0010177402234597137,1.0,True
20,0.01,4,2,4,4,4,0.04639851744337395,0.006120934070319246,0.011906990207833002,0.007029763034257773,0.04818167324515074,0.003049020753602626,0.0010348578456063568,0.0009714077083573823,0.3366542307727684,0.4040862355816044,0.9068434960156367,0.2526090511299603,1.0,True
20,0.01,4,2,4,4,4,0.04164150689836988,0.008007749658699208,0.019541584132405518,0.011456383036256965,0.01960171154982266,0.002265852365743302,0.010697565307341983,0.004179255575704429,0.08934823511781546,0.009537338546620656,0.00701341855019072,0.008325816767823875,1.0,True
20,0.01,4,2,4,4,4,0.04220276997881805,0.006472942983981745,0.034876649195362826,0.02049133629401387,0.03725613373099824,0.00045903545926714607,4.208985993077409e-06,0.00032427782084328986,0.059895403837560104,0.009193560294860511,0.04053150627612174,0.02490150520962691,1.0,True
20,0.01,4,2,4,4,4,0.0533521272865776,0.00589174690053543,0.012493651631385692,0.008213671140591013,0.003174036505225375,0.004410238328687184,0.0103635474104895,0.00737152820420623,0.1204816250883043,0.01998803331961601,0.01340564688928413,0.016714842503496332,1.0,True
20,0.01,4,2,4,4,4,0.05002120978496759,0.00585250166829047,0.051714530384397,0.025621488362613885,0.008463741131514815,0.002783877052042919,0.04169471694414357,0.019307315059603307,0.08400580485318972,0.01313392884388407,0.013892679599522173,0.013439667191825756,1.0,True
20,0.01,4,2,4,4,4,0.023807061166436574,0.005653441463632116,0.017323394760815174,0.008187196810707011,0.010650067244705776,0.0001257240470897103,0.010741209361810746,0.005296985630654554,0.00014279326470294614,0.0003422959170743912,0.009065690068879763,0.004355866908176118,1.0,True
20,0.01,4,2,4,4,4,0.008533466405814509,0.005914880061096003,0.009251574654938078,0.004008653288174271,0.001937660252256655,0.00389535480204241,0.0020116061764924795,0.0009359463869277127,0.24746774403447985,0.012265515028253706,0.052624122161087604,0.020371522935043355,1.0,True
20,0.01,4,2,4,4,4,0.022381175772874892,0.005054807772597107,0.044936492472038216,0.02030491838069924,0.03010280114179985,0.007133947232233745,0.04001169069729179,0.015993749679968777,0.0742862366904156,0.011899191333381682,0.10029408955047563,0.04407361002294088,1.0,True
20,0.01,4,2,4,4,4,0.025011344535749026,0.005357228140738896,0.018268813236827677,0.007946140569175088,0.005211893402359204,0.002125598592313763,0.010592203381551325,0.004212484408843458,0.009603527939619548,0.0018397233791194803,0.010145025547073137,0.005993137514875759,1.0,True
20,0.01,4,2,4,4,4,0.03076046805281757,0.004078151113241064,0.016030364234076215,0.007736007140388877,0.03166187823490286,6.259873681527948e-05,0.015326635951346897,0.007651690088368625,0.0212111512815366,0.004765468604339769,0.04385599614606036,0.024267282309300392,1.0,True
20,0.01,4,2,4,4,4,0.030398613058433728,0.006566911383076072,0.014638022498355297,0.008058876500458074,0.007028427414905194,0.0016736625322798199,0.01571007585184553,0.008770654748151776,0.006023227444442048,0.0020666084325368125,0.02478141568910283,0.013439477180993966,1.0,True
20,0.01,4,2,4,4,4,0.026856283562108525,0.0064584165383743475,0.019092743155454495,0.01048733171154048,0.010510630747039784,0.0021019434622022663,0.0005681029135295427,0.0007740433155656707,0.009951456654696565,0.002715368924643178,0.0007942024594258858,0.0017586074397738139,1.0,True
20,0.01,4,2,4,4,4,0.03679987589020672,0.0055553041273999045,0.010373523641436597,0.006013461735223095,0.034957760201370515,0.002111833389032804,0.008200670491931655,0.005148491161320425,0.03128320712095003,0.005238472454340869,0.008208176961722715,0.006726948990559631,1.0,True
20,0.01,4,2,4,4,4,0.016270775657126826,0.0034430502927897087,0.012254594472420492,0.007837871309889,0.02123821496391456,0.004707326412431848,0.01635124635864407,0.010541450253462838,0.019471037239721035,0.005032885145061712,0.017531566478592876,0.011288539884675078,1.0,True
20,0.01,4,2,4,4,4,0.03106745562003982,0.004078828124356088,0.04092165853046531,0.022236119660231257,0.015761834989860824,0.0019432512679753674,0.006547619926008362,0.004207147330382664,0.03880242992756365,0.01141567728330884,0.14333759193235412,0.07731023912106066,1.0,True
20,0.01,4,2,4,4,4,0.053216605889200096,0.005952085261432447,0.06664733572820912,0.032464777425329154,0.048430078098779486,0.004475928718525861,0.07707810964140331,0.036897525206998814,0.07816027388488299,0.08928866770674963,0.1318964067801734,0.02220604419927866,1.0,True
20,0.01,4,2,4,4,4,0.046808180379725006,0.003531003898293464,0.011561428045056676,0.006931861710357152,0.01210381527703585,0.0009095229817081391,0.004018757407285321,0.002466242822250648,0.061130243057485815,0.00743474924018468,0.024215229187593328,0.015835380877721413,1.0,True
20,0.01,4,2,4,4,4,0.029447844441508754,0.006069808619138696,0.010665919416977709,0.007195580614952417,0.005753226102704939,0.005248502555087495,0.007322412432597828,0.006294932707295381,0.13424220013092614,0.00889995951643657,0.04728408523428615,0.019201295065322418,1.0,True
20,0.01,4,2,4,4,4,0.020318134914847318,0.009605085595338417,0.014389203754266904,0.007099311357745009,0.002520488578594281,0.0006677497196512536,0.0032497123445516295,0.0012830153861272588,0.00903850050911017,0.0014584440811486392,0.00395166807595617,0.0027242712957972434,1.0,True
20,0.01,4,2,4,4,4,0.026879609647657423,0.008881882347185066,0.024023227236243738,0.015114600361771377,0.04156627921444246,0.0003929595394298576,0.008444453904354015,0.003968482831324808,0.03635544223357027,0.0005697552226735114,0.016734803397810413,0.008686161055669177,1.0,True
20,0.01,4,2,4,4,4,0.06116136507217842,0.0031597214589383516,0.025261041136761465,0.014042477674074405,0.0425671967336185,0.001182556248519219,0.02238453329985962,0.011735048942758562,0.06439769825977756,0.0010525506483465357,0.027070170781207232,0.014035732359128182,1.0,True
20,0.01,4,2,4,4,4,0.02614326389013152,0.006534964516381742,0.012808214434803051,0.005222563946507205,0.004753810432865088,0.0019016497342886904,0.004277686138537506,0.0011565842913232396,0.004645166997342884,0.002058784817793085,0.007518421820582078,0.002758767578934088,1.0,True
20,0.01,4,2,4,4,4,0.03999856596859813,0.0026799853766886644,0.008627128181631352,0.004244183419619682,0.017600395589179356,0.0018754773898242028,0.004858579740730648,0.0014873295007153996,0.015603917100395824,0.0024805363690697736,0.0013055953518100276,0.0005858289864606997,1.0,True
20,0.01,4,2,4,4,4,0.01522947494045197,0.008511589565733469,0.010870898997557254,0.006267882869380769,0.003545157171315062,0.0002009060075331708,0.005555156808108153,0.002884640433170608,0.007424570379805623,0.040007715977693245,0.02538285440078978,0.00727335113016137,1.0,True
20,0.01,4,2,4,4,4,0.024896645539376903,0.0043509260231126895,0.02004602811085205,0.009161097569401729,0.015939456468837248,0.0019014174911856925,0.02367538269776819,0.010986992397736088,0.05362942084079551,0.011937173570715633,0.02019978234017671,0.004340212823880445,1.0,True
20,0.01,4,2,4,4,4,0.04326121568925132,0.005669838224843492,0.01739072157949303,0.008365824477140413,0.029227895836155933,0.0036831422752484637,0.007802227416008296,0.005721024426312413,0.028400549516144003,0.014486577279095882,0.08900590318073379,0.03700870903092626,1.0,True
20,0.01,4,2,4,4,4,0.014370053425959468,0.007857161362261163,0.012743064807841,0.004405840386511058,0.008835027415202406,0.0006395133978659413,0.011174240691192211,0.005941714606948801,0.02172972332005182,0.009855143302495534,0.027033137048066046,0.008636966882690333,1.0,True
20,0.01,4,2,4,4,4,0.058545490027568245,0.006119304815418908,0.017940134066515852,0.007464260317539153,0.0005508544366792545,0.007752472252387921,0.00998548443650663,0.0010367859575058235,0.03110968190777787,0.006244116429996132,0.01267495614390618,0.009434054791906012,1.0,True
20,0.01,4,2,4,4,4,0.037714839614005416,0.0046572042680494245,0.01160860005697602,0.007794704483173785,0.01392362495151611,0.001112439490130172,0.0008317809335000555,0.000969117147162698,0.00578671872173121,0.0010827814026096155,0.0055864588133986105,0.0033347166676374446,1.0,True
20,0.01,4,2,4,4,4,0.03856588248138807,0.0069325835588300196,0.022339586958900513,0.012117385800356224,0.02781411566314064,0.0015834075730828065,0.011324100157617971,0.0049012045942473164,0.004040118231550084,0.003381585401173577,0.016058186758809583,0.009736859799759424,1.0,True
20,0.01,4,2,4,4,4,0.02366977604977509,0.0025352278298934176,0.017011257946609622,0.00908327203867633,0.01226027669856494,0.0047014606337776035,0.010571893555386165,0.007589117507900408,0.022963031490382844,0.003995610447722145,0.0037045340489228248,0.003898698702389408,1.0,True
20,0.01,4,2,4,4,4,0.03298646108558292,0.010818136980057194,0.02878482038503712,0.017145785657658317,0.004201220114998156,0.002472774958742529,0.011323602539695872,0.006927357571087712,0.006286677198891444,0.004596404315214114,0.014658803352547668,0.009676247446876396,1.0,True
20,0.01,4,2,4,4,4,0.02813899414351495,0.004582884579747853,0.008675183884111018,0.004166115697430779,0.010637784062259284,5.505096269447873e-05,0.009933611096373845,0.004955439834587858,0.07745905435341217,0.07000717062535579,0.021386164896475792,0.04553409458559084,1.0,True
20,0.01,4,2,4,4,4,0.022080554902224513,0.002493713837374293,0.01872778526989809,0.010287139753246747,0.015276276966746796,0.000967879867737681,0.0069918893849122,0.003995170438091998,0.016823953383561914,0.003130374967351135,0.011166421912942422,0.007176222485419118,1.0,True
20,0.01,4,2,4,4,4,0.016884225208373387,0.0027899482947846997,0.02665397680290367,0.01332287394766905,0.04365160086234392,0.0028072348587232414,0.016500392175304975,0.006492261394373013,0.04777036175563233,0.00042584771643485104,0.011617496414666644,0.005930841073647147,1.0,True
20,0.01,4,2,4,4,4,0.05405281366994722,0.012731613384171994,0.041269467105205945,0.021572232003801806,0.00793915399684764,0.000408529802895405,0.022528412837821865,0.010992721777309443,0.022350729125451555,0.06399186907794589,0.0179961439488628,0.041318654733622416,1.0,True
20,0.01,4,2,4,4,4,0.020925053922639422,0.006368122507952979,0.025031537825740545,0.009841099729539997,0.009248787262785354,0.002404495997667433,0.003993427570739505,0.003335375113272289,0.0554718298552314,0.013031722159658761,0.059482703841468754,0.02308867243909759,1.0,True
20,0.01,4,2,4,4,4,0.02066980916038554,0.005659841743965294,0.025667169463797285,0.012804591896280384,0.0035193945676703724,0.0006323639513244074,0.034669812805238814,0.016897023574670725,0.021525736862694222,0.008382320763431848,0.02799707372192373,0.009782085892353673,1.0,True
20,0.01,4,2,4,4,4,0.01946832700178456,0.007259483244267995,0.05846165280546355,0.029255473145120565,0.00742232057858433,0.0033107869986024057,0.0126260595678637,0.004701511026196771,0.01477037729283117,0.0029165875660647454,0.04951541146641294,0.023362060879180177,1.0,True
20,0.01,4,2,4,4,4,0.02446960646689478,0.006977990149978382,0.024990383588102513,0.014548597049982487,0.025093710576273014,0.0037198902315889212,0.020502772487188865,0.008333155934837563,0.005469731768104569,0.011268795959016193,0.005726005805246576,0.008464284349197578,1.0,True
20,0.01,4,2,4,4,4,0.02480833022433972,0.012505147031652515,0.011962092412983402,0.011600376952673854,0.012515256683817201,0.0060805100521692645,0.0034129045344110215,0.004741963250200873,0.008862869449612962,0.002830148288157971,0.0006506058229222689,0.0010890672833341435,1.0,True
20,0.01,4,2,4,4,4,0.017464751230286492,0.0069250570629474035,0.016361487411960324,0.007496575707260293,0.0021212092676236288,0.005929831975136905,0.022282991713963248,0.00828962531964383,0.08077734668834616,0.024243189519684294,0.0302561220650148,0.027097728227789327,1.0,True
20,0.01,4,2,4,4,4,0.01605000106320036,0.003829922385969575,0.014365424636473422,0.0077076015796029166,0.013865761429436387,0.0003922726451227321,0.011528325590888039,0.005583954470944191,0.016708421216844533,0.0008385305951997387,0.017936497484468808,0.008561515264154768,1.0,True
20,0.01,4,2,4,4,4,0.015780129792315363,0.0048150603637940916,0.008278230670796697,0.0030743708739166017,0.0021122084120237857,0.0035008950916104076,0.006529329604536117,0.001496428519049635,0.0003189026416216983,0.0011284471443607606,0.006046035033635774,0.0024679162970198554,1.0,True
20,0.01,4,2,4,4,4,0.05859254532247613,0.007940936637020194,0.03487662209349456,0.01633300943823454,0.0013348835167589655,2.5863590140735954e-05,0.039328642758568295,0.019505259631523837,0.05450879067598371,0.012037261949057406,0.01779721899435669,0.015012210136123109,1.0,True
20,0.01,4,2,4,4,4,0.04480593950738711,0.012875937047874536,0.024595934398076884,0.01232086870962071,0.014467677036558331,0.007360554087909928,0.002492150209787877,0.0024579396869193926,0.02136754348612736,0.006561365574511798,0.013626891060976226,0.0035285375283724755,1.0,True
20,0.01,4,2,4,4,4,0.04700734079782122,0.011383668982004531,0.045120658166818886,0.018079788461723468,0.003540197015564057,0.0004258682112305762,0.007425717312512952,0.003828805941478463,0.012556942736298848,0.0014477913485458629,0.01727528240032014,0.009397574156146572,1.0,True
20,0.01,4,2,4,4,4,0.014121165686222752,0.008237884425684348,0.0198166361064427,0.010679064972064726,0.006273762056483461,0.005695015570689643,0.0018615189894890525,0.003816746576991684,0.002867207925616706,0.003555073350999856,0.014625453920423154,0.0055297351943213394,1.0,True
20,0.01,4,2,4,4,4,0.02553034748020446,0.008892251490849495,0.02216943162446977,0.009680509766920226,0.003925177505015911,0.0059160146911983805,0.004336506588258236,0.005064298969609769,0.060989053965087824,0.03371885578809382,0.0324554559815088,0.0007204885506995885,1.0,True
20,0.01,4,2,4,4,4,0.0381299053432139,0.005135509187711273,0.0189747773525857,0.00984099943497694,0.007105802663214461,0.0030155452395987208,0.007754898601240682,0.005351096999182468,0.23734689676595153,0.007979753677252432,0.07118935107008853,0.03945453029299687,1.0,True
20,0.01,4,2,4,4,4,0.03275778215153966,0.008178024615663955,0.02310907328659915,0.008518735584665961,0.03141152068558686,0.009793927535767405,0.018278568429647396,0.004119653324582251,0.04422402907397896,0.03178613778713769,0.03454595539531716,0.0014120164284404974,1.0,True
20,0.01,4,2,4,4,4,0.012609204805753418,0.007468628670106731,0.028925340639618678,0.014007691486635044,0.007530273493065173,0.0016547036783453783,0.03510471209569415,0.016821819058354687,0.010829193204177884,0.0011954288913567414,0.035100722381202175,0.017032424261459053,1.0,True
20,0.01,4,2,4,4,4,0.03834160195148273,0.004606568237104838,0.019057394758067645,0.008986646239396767,0.04529017745169521,0.004490208127602322,0.016745888030665734,0.006094285595869803,0.04910901739613541,0.005489946286727316,0.013775371134138051,0.004122084372578142,1.0,True
20,0.01,4,2,4,4,4,0.025131978024146025,0.004372472270648898,0.016206873145342502,0.006940592326003903,0.01876074007191371,0.0009378561358919708,0.00724629700327394,0.003111585940425742,0.013578083405253615,0.003760407804504771,0.0010574938850893517,0.0013896593598047968,1.0,True
20,0.01,4,2,4,4,4,0.040527200984313096,0.0042210516966644015,0.02028048661218279,0.01171573597514403,0.00667147014372961,0.004417185452078249,0.008805863638628687,0.0065546880686497685,0.35957685207662804,0.00632169884392559,0.13726428122605827,0.06537339178474313,1.0,True
20,0.01,4,2,4,4,4,0.03312589043354359,0.007429907468776134,0.024345147474499892,0.013244800776490696,0.016783687231029645,0.0046876942763102855,0.017095946151531132,0.006347732882183947,0.3540023254990225,0.023561874037680387,0.1601849148029197,0.09267561760780343,1.0,True
20,0.01,4,2,4,4,4,0.020695710583755886,0.004131698200881144,0.011569861567575031,0.006526568312138083,0.009960658406089194,0.000757352959534768,0.001199549836446247,0.00020702669149251127,0.16879448973144678,0.060482497216601025,0.01210276170881974,0.02419073302557762,1.0,True
20,0.01,4,2,4,4,4,0.0469433823736521,0.009795724539714844,0.01416799648996474,0.005422412287426707,0.15806587602194672,0.03464446294214084,0.06397160032501573,0.01541894176262228,0.2691834711442398,0.05180009103052132,0.08611482734181418,0.018162384210462727,0.5,False
20,0.01,4,2,4,4,4,0.056529559192010505,0.006212224642328071,0.0553416612029849,0.027807637069073035,0.04462220781873531,0.0012047753594721655,0.01395325025425737,0.006487688004803386,0.036906837652683884,0.0010931964592230765,0.044873100933440234,0.02295011056606682,1.0,True
20,0.01,4,2,4,4,4,0.034407348462881036,0.0071637861458310305,0.020755358578286486,0.010108298375091982,0.01598671669838711,0.0016049477085807468,0.011033686495403452,0.006174310514254192,0.01058563615768934,0.0015058056806374032,0.021967375983133582,0.01034378758328562,1.0,True
20,0.01,4,2,4,4,4,0.019589972955909467,0.003974024070540332,0.048652404740149674,0.02398422032346911,0.01284097109661646,0.005237350534598276,0.0034389337543106664,0.0005151272001389767,0.005228645424906057,0.0039695236092134965,0.008453338964359835,0.006264149493974462,1.0,True
20,0.01,4,2,4,4,4,0.04613307389376444,0.0038503310278045324,0.02839248950847225,0.01361206707048851,0.0014841752916436414,0.0012004961196284431,0.0032103320292989268,0.002176491899161955,0.02409641355431583,0.0002537094730758464,0.01959660650312875,0.009947541233183784,1.0,True
20,0.01,4,2,4,4,4,0.029556581771200928,0.0027082785045906828,0.014861010300760813,0.006270530385680015,0.02056184293097042,0.003292066938525894,0.008380685754067415,0.002487621185814832,0.1480320672683448,0.0002187016453533802,0.0010882116883576686,0.00047818113290177443,1.0,True
20,0.01,4,2,4,4,4,0.0456900117051987,0.006127626865470075,0.017541133546157626,0.011460350377227766,0.002430934349097957,0.004245346751210576,0.009303566148352304,0.006749474445487184,0.1308053204434349,0.004414024246264342,0.04015600351242245,0.01779947521901049,1.0,True
20,0.01,4,2,4,4,4,0.058471476796656645,0.005538267057776766,0.029938071659902282,0.01548043472701052,0.014981351684018198,0.004192732080300966,0.008360409906484793,0.0061834402244947155,0.13267203993163082,0.08321337991781586,0.2634597938910808,0.08927629586517954,1.0,True
20,0.01,4,2,4,4,4,0.03355240943173925,0.010181154168597674,0.012275280293160955,0.0065854576415529855,0.025511988000072153,0.009369584117572726,0.0038162711089701155,0.006612173107888196,0.005646922000104107,0.0015355957700261644,0.010801996726777487,0.006180750704543277,1.0,True
20,0.01,4,2,4,4,4,0.020027718410324136,0.008230093372948421,0.0031595590900285425,0.003925227493213641,0.003162652648204864,0.00027830124208668463,0.000662778215760476,0.0001867162855087564,0.013577436694887163,0.015592610313687475,0.0034969149481572765,0.006046584805170575,1.0,True
20,0.01,4,2,4,4,4,0.026650597456229535,0.0026168431381570103,0.009296382152490124,0.005123443359115809,0.009432477474210702,0.0036424799370206123,0.0012015398767593543,0.0024058024900306617,0.01379671826317567,0.0035672426088689557,0.02244495715781948,0.01303009075399905,1.0,True
20,0.01,4,2,4,4,4,0.04886233547841593,0.0039545890302599565,0.0056934780959475885,0.0015845935263198731,0.038542489278985695,0.0009695786976752183,0.001112173757682571,7.688612516979518e-05,0.033445320790853675,0.0024659417557340827,0.002945694744543411,0.00023983238725737863,1.0,True
20,0.01,4,2,4,4,4,0.020605260012738914,0.005809227630376563,0.013364178181294468,0.009534685012808394,0.004870776084685808,0.002085945904379379,0.00582058520656201,0.003950533620853952,0.02518036930887043,0.001051789104807165,0.002114887336180537,0.0015851886541798578,1.0,True
20,0.01,4,2,4,4,4,0.021524781643210523,0.008248348509878087,0.018881152228269905,0.01246447397993146,0.0060984620185667035,0.005751971778238835,0.010242754355313227,0.007985686513981927,0.024073126348832182,0.006254837209843781,0.016969419745245275,0.01162249336285111,1.0,True
20,0.01,4,2,4,4,4,0.0738632349160659,0.011759777039866061,0.028536112397321275,0.011624940414029035,0.04381758089138085,0.003081655492355269,0.005994924577571269,0.0013923335348950136,0.11969882727512805,0.041641784089097016,0.13245018182108628,0.045247185419403306,0.5,False
20,0.01,4,2,4,4,4,0.03855980883157446,0.004774880127420845,0.011193017610908868,0.005218355307154165,0.02668730904637064,0.004155134692207834,0.008103250540524586,0.0019636436692467103,0.03568292630207733,0.0050713093491794635,0.0044626621154116725,0.00030862077035074084,1.0,True
20,0.01,4,2,4,4,4,0.024272022114759317,0.002634115989168052,0.011280951068339365,0.0048039151856265495,0.007836489104426088,0.0002955678843373537,0.0005460777324470161,0.00038512081366448857,0.002911751176130342,0.0008076307372185583,0.035969044650759494,0.018501370823545433,1.0,True
20,0.01,4,2,4,4,4,0.061370491269527025,0.012271800890439851,0.009629008513692366,0.008256253340857583,0.000723613289517671,0.008578175952665648,0.002524564943363365,0.003038844219627075,0.1647530115556252,0.00704465888158909,0.02340513112758587,0.015177361280122497,1.0,True
20,0.01,4,2,4,4,4,0.021235853828146894,0.00485498893635032,0.013615255042800534,0.006743674065094397,0.014065831436924971,0.0034206044931787533,0.0005588472244021308,0.0014212266035653184,0.02787100154882211,0.0061903824625835265,0.006680116193747181,0.00644266310606052,1.0,True
20,0.01,4,2,4,4,4,0.021826968102346793,0.0038136805547771043,0.012104369947020467,0.006053820184192924,0.010702522901675808,0.0021072091382443167,0.010177005670083204,0.004017916968845254,0.0965909745155185,0.017025652087389254,0.08186769403930724,0.04938703668158429,1.0,True
20,0.01,4,2,4,4,4,0.015748437361153608,0.003439086112742364,0.012494214522437026,0.0062187813092460026,0.01712544354092184,0.0024942705912512735,0.00523511052937251,0.0013826568427879975,0.019351788701262907,0.0019209479550558834,0.0054843039990722965,0.0037201750206644485,1.0,True
20,0.01,4,2,4,4,4,0.027147567997958182,0.006605762535704276,0.007729157993174726,0.0025706921933552683,0.016823762736770234,0.002537430130133135,0.004420034868574188,0.0009339845549845836,0.019385002941191,0.0013863743843393873,0.005174014271143878,0.0018864532192981696,1.0,True
20,0.01,4,2,4,4,4,0.04258343129051756,0.007584950456595706,0.0235209719618315,0.013008683064650417,0.013336357592360258,0.0006310776179735483,0.0050138910710610845,0.0028027376738946163,0.0161200843948426,0.0008330402901150708,0.013370120400535526,0.007098118281694087,1.0,True
20,0.01,4,2,4,4,4,0.025937921506507065,0.00544640632012643,0.010742988080083246,0.0051239007102239255,0.01342242243315054,0.0024619949389152506,0.002493699955648904,3.075618639769311e-05,0.021430091816966895,0.05787389175436886,0.17248891236346006,0.05748194420180495,1.0,True
20,0.01,4,2,4,4,4,0.02290351787555872,0.005396886242900063,0.013083004253156913,0.006532341083851076,0.016219551270555025,0.0021312710792223202,0.006184179833822061,0.0020400161303488033,0.024876212907266364,0.0033032671962299623,0.008012358427011682,0.005677529031629152,1.0,True
20,0.01,4,2,4,4,4,0.030784039865282983,0.001772082659668814,0.011738429040073252,0.006627549542787579,0.007649268366654131,0.00022083227759735552,0.0014662909551668376,0.000851335520445781,0.04218108435379186,0.0023898471722672804,0.030730203094094872,0.016552396043691412,1.0,True
20,0.01,4,2,4,4,4,0.02482191971691883,0.00475857709479708,0.027958858750652772,0.01391266430689819,0.014693774332753274,0.00014706171830837118,0.0015282195175832138,0.0008205192804947735,0.0006039079249137273,0.0070230132888794575,0.040023189031183425,0.016519269187977127,1.0,True
20,0.01,4,2,4,4,4,0.014780212140154847,0.007359788481507269,0.03308744986828572,0.014902591792316885,0.012069074866356598,0.0011016072095724632,4.525253910111548e-06,0.0002916496711357021,0.026580900079191148,0.0016959970773289842,0.0344545134790555,0.017968391286836756,1.0,True
20,0.01,4,2,4,4,4,0.02823105774501988,0.004383256382425867,0.005583203480298151,0.0016862354526434426,0.010393082484986303,0.0026841550238844714,0.004579947245314064,0.0009367529575799602,0.010485162892646107,0.0004943873978739604,0.0004232319326257659,2.4123848472021208e-05,1.0,True
20,0.01,4,2,4,4,4,0.023305708072937522,0.006463187715242765,0.014474836865782905,0.0070130950288414505,0.004534374553962155,0.0032240734971042116,0.005931614866619281,0.0013610884938316035,0.14108979449374065,0.02767379158058931,0.017141959492920654,0.02241054575240339,1.0,True
20,0.01,4,2,4,4,4,0.03152735741098784,0.0036245376346129526,0.012754018088054507,0.007877168558343906,0.011038811261276933,0.00012106172925200808,0.0012398547329113467,0.0005547029926570376,0.11202377773712045,0.015307958070909868,0.02510236216761016,0.020183767143674935,1.0,True
20,0.01,4,2,4,4,4,0.02257882056599417,0.0022615359919096524,0.05495728009200503,0.02702273287641077,0.04396303909869104,0.001457879865062961,0.028224308379161355,0.01442442586133333,0.038796552305215476,0.0010828792672138638,0.05517760347992228,0.027603465072075735,1.0,True
20,0.01,4,2,4,4,4,0.10498096005882512,0.007657651735179209,0.010893893634658236,0.0077717250571830675,0.020506826611792577,0.010397206301424553,0.013073265972763547,0.011776318282672053,1.738109448118974,0.07909464231266664,0.3017168058789163,0.1907517570128633,1.0,True
20,0.01,4,2,4,4,4,0.045620588289438296,0.005261454154708092,0.01804958310320445,0.010789145243622515,0.005918398481871919,0.0017310156436142429,0.005626587150348842,0.003686418230958021,0.013453187126974036,0.004449884259264886,0.018188613040761577,0.011321701896550788,1.0,True
20,0.01,4,2,4,4,4,0.04189225921710656,0.006077051861684408,0.010476676100204415,0.007524186784895191,0.025560172031232127,0.002162684962444844,0.0008715677484747177,0.0006560929304402977,0.12987629190829755,0.006796326781803134,0.015075168125440394,0.010935242719027922,1.0,True
20,0.01,4,2,4,4,4,0.03826910222553155,0.0035734644949589624,0.016945577046312735,0.009931142875897823,0.016821332687764888,0.00023959669967419812,0.002443887669361443,0.0010966079811291704,0.009481082903323812,0.0002513454763471633,5.146452943898613e-06,0.000129877478271847,1.0,True
20,0.01,4,2,4,4,4,0.02498166011795101,0.006491261284304302,0.021567746041895017,0.011081094600264135,0.011336440696001204,0.00027604714479156033,0.020951539321203597,0.01037358605619751,8.083157484626344,2.1055774493557595,3.048777538282855,0.48324351363312157,1.0,True
20,0.01,4,2,4,4,4,0.030312061458779297,0.006809271197517253,0.01343794500714115,0.0060459986807564385,0.00045388303188725854,0.0016722911229117953,0.0014412237734099,0.0015665213332126601,0.02232220527564312,0.005505262453014003,0.016845268255655188,0.0056833913575481945,1.0,True
20,0.01,4,2,4,4,4,0.014062396300238892,0.003941445143690192,0.015680346802163094,0.00815033262515995,0.012081565503755009,0.0014310708537061726,0.0039796228542858724,0.0012573932622178994,0.014745979639451044,0.0035117083277656546,0.02228130228937391,0.012910492581532719,1.0,True
20,0.01,4,2,4,4,4,0.028850319622842853,0.008829922300662084,0.008270874106896415,0.007287711070494817,0.006286837399497179,0.005193302514060271,0.0015400103026768006,0.0033638510820899158,0.00425464347502955,0.001453607714033381,0.00045943410184091,0.0004998434925821051,1.0,True
20,0.01,4,2,4,4,4,0.028704884986494386,0.006863786105702635,0.02753448865161883,0.015430187753053529,0.00350005886065633,0.011004678930608698,0.002699861669941179,0.007022106733120384,0.003438569356587233,0.033460881654119305,0.027504474991258174,0.0307564571942873,1.0,True
