s,round8_attack_deficit,round9_seed_deficit
8.770000000000000018e-01,0.000000000000000000e+00,1.697307213221421751e-03
8.772000000000000908e-01,0.000000000000000000e+00,1.689721463525868661e-03
8.774000000000000687e-01,0.000000000000000000e+00,1.681928428000203923e-03
8.776000000000000467e-01,0.000000000000000000e+00,1.673925939731972512e-03
8.778000000000000247e-01,0.000000000000000000e+00,1.665711848900928993e-03
8.780000000000000027e-01,0.000000000000000000e+00,1.657434678064284572e-03
8.782000000000000917e-01,0.000000000000000000e+00,1.649350223224363421e-03
8.784000000000000696e-01,0.000000000000000000e+00,1.641047807592665997e-03
8.786000000000000476e-01,0.000000000000000000e+00,1.632525363375839089e-03
8.788000000000000256e-01,0.000000000000000000e+00,1.623780847175092246e-03
8.790000000000000036e-01,0.000000000000000000e+00,1.614812241461538456e-03
8.792000000000000925e-01,0.000000000000000000e+00,1.605617556050389916e-03
8.794000000000000705e-01,0.000000000000000000e+00,1.596194829572523954e-03
8.796000000000000485e-01,0.000000000000000000e+00,1.586552372251276433e-03
8.798000000000000265e-01,0.000000000000000000e+00,1.577155157332928159e-03
8.800000000000000044e-01,0.000000000000000000e+00,1.567595141319738650e-03
8.802000000000000934e-01,0.000000000000000000e+00,1.557799523317963952e-03
8.804000000000000714e-01,0.000000000000000000e+00,1.547766506832741473e-03
8.806000000000000494e-01,0.000000000000000000e+00,1.537494332829361654e-03
8.808000000000000274e-01,0.000000000000000000e+00,1.526981281128533818e-03
8.810000000000000053e-01,0.000000000000000000e+00,1.516225671782202300e-03
8.812000000000000943e-01,0.000000000000000000e+00,1.505225866428039350e-03
8.814000000000000723e-01,0.000000000000000000e+00,1.494265342071594838e-03
8.816000000000000503e-01,0.000000000000000000e+00,1.483329757693968576e-03
8.818000000000000282e-01,0.000000000000000000e+00,1.472145285472507836e-03
8.820000000000000062e-01,0.000000000000000000e+00,1.460710465325677776e-03
8.822000000000000952e-01,0.000000000000000000e+00,1.449023885129581413e-03
8.824000000000000732e-01,0.000000000000000000e+00,1.437084181901630842e-03
8.826000000000000512e-01,0.000000000000000000e+00,1.424890042948552538e-03
8.828000000000000291e-01,0.000000000000000000e+00,1.412440206977338963e-03
8.830000000000000071e-01,0.000000000000000000e+00,1.399809699452136957e-03
8.832000000000000961e-01,0.000000000000000000e+00,1.387397086283270742e-03
8.834000000000000741e-01,0.000000000000000000e+00,1.374729450791416230e-03
8.836000000000000520e-01,0.000000000000000000e+00,1.361801560386850796e-03
8.838000000000000300e-01,0.000000000000000000e+00,1.348612424868368687e-03
8.840000000000000080e-01,0.000000000000000000e+00,1.335161111215503460e-03
8.842000000000000970e-01,0.000000000000000000e+00,1.321446744390407380e-03
8.844000000000000750e-01,0.000000000000000000e+00,1.307468508089645876e-03
8.846000000000000529e-01,0.000000000000000000e+00,1.293225645444831540e-03
8.848000000000000309e-01,0.000000000000000000e+00,1.279131077011906592e-03
8.850000000000000089e-01,0.000000000000000000e+00,1.264912230919762459e-03
8.852000000000000979e-01,0.000000000000000000e+00,1.250426796266211615e-03
8.854000000000000759e-01,0.000000000000000000e+00,1.235674258750998900e-03
8.856000000000000538e-01,0.000000000000000000e+00,1.220654166206723568e-03
8.858000000000000318e-01,0.000000000000000000e+00,1.205366128969556638e-03
8.860000000000000098e-01,0.000000000000000000e+00,1.189809820192608281e-03
8.861999999999999877e-01,0.000000000000000000e+00,1.173984976100252153e-03
8.864000000000000767e-01,0.000000000000000000e+00,1.158089155737750120e-03
8.866000000000000547e-01,0.000000000000000000e+00,1.142280931472998418e-03
8.868000000000000327e-01,0.000000000000000000e+00,1.126203699815503390e-03
8.870000000000000107e-01,0.000000000000000000e+00,1.109857449628687265e-03
8.871999999999999886e-01,0.000000000000000000e+00,1.093242233251724704e-03
8.874000000000000776e-01,0.000000000000000000e+00,1.076358166402308081e-03
8.876000000000000556e-01,0.000000000000000000e+00,1.059205428018447637e-03
8.878000000000000336e-01,0.000000000000000000e+00,1.041784260044385790e-03
8.880000000000000115e-01,0.000000000000000000e+00,1.024124813824967006e-03
8.881999999999999895e-01,0.000000000000000000e+00,1.006671669055096696e-03
8.884000000000000785e-01,0.000000000000000000e+00,9.890003443976044806e-04
8.886000000000000565e-01,0.000000000000000000e+00,9.710621143984299319e-04
8.888000000000000345e-01,0.000000000000000000e+00,9.528575299363947759e-04
8.890000000000000124e-01,0.000000000000000000e+00,9.343872024330235337e-04
8.891999999999999904e-01,0.000000000000000000e+00,9.156518032481589242e-04
8.894000000000000794e-01,0.000000000000000000e+00,8.966520630236118894e-04
8.896000000000000574e-01,0.000000000000000000e+00,8.773887709759634057e-04
8.898000000000000353e-01,0.000000000000000000e+00,8.581768304412040749e-04
8.900000000000000133e-01,0.000000000000000000e+00,8.389409495921165694e-04
8.901999999999999913e-01,0.000000000000000000e+00,8.194441568292118450e-04
8.904000000000000803e-01,0.000000000000000000e+00,7.996874669574591254e-04
8.906000000000000583e-01,0.000000000000000000e+00,7.796719491353909515e-04
8.908000000000000362e-01,0.000000000000000000e+00,7.593987258947415553e-04
8.910000000000000142e-01,0.000000000000000000e+00,7.388689721193469895e-04
8.911999999999999922e-01,0.000000000000000000e+00,7.180839139862074672e-04
8.914000000000000812e-01,0.000000000000000000e+00,6.971376433781220627e-04
8.916000000000000592e-01,0.000000000000000000e+00,6.763966177960809012e-04
8.918000000000000371e-01,0.000000000000000000e+00,6.554041890230871692e-04
8.920000000000000151e-01,0.000000000000000000e+00,6.341617766505713849e-04
8.921999999999999931e-01,0.000000000000000000e+00,6.126708457861035351e-04
8.924000000000000821e-01,0.000000000000000000e+00,5.909329058032194992e-04
8.926000000000000600e-01,0.000000000000000000e+00,5.689495090669127730e-04
8.928000000000000380e-01,0.000000000000000000e+00,5.467222496360335526e-04
8.930000000000000160e-01,0.000000000000000000e+00,5.242527619450168541e-04
8.931999999999999940e-01,0.000000000000000000e+00,5.019623594465713601e-04
8.934000000000000830e-01,0.000000000000000000e+00,4.795630035360626264e-04
8.936000000000000609e-01,0.000000000000000000e+00,4.569264762381564093e-04
8.938000000000000389e-01,0.000000000000000000e+00,4.340545597354902863e-04
8.940000000000000169e-01,0.000000000000000000e+00,4.109490697777884449e-04
8.941999999999999948e-01,0.000000000000000000e+00,3.876118542795736754e-04
8.944000000000000838e-01,0.000000000000000000e+00,3.640447919106143404e-04
8.946000000000000618e-01,0.000000000000000000e+00,3.402497906814377915e-04
8.948000000000000398e-01,0.000000000000000000e+00,3.164230531780068412e-04
8.950000000000000178e-01,0.000000000000000000e+00,2.927263914478950291e-04
8.951999999999999957e-01,0.000000000000000000e+00,2.688076023577984364e-04
8.954000000000000847e-01,0.000000000000000000e+00,2.446686970880782019e-04
8.956000000000000627e-01,0.000000000000000000e+00,2.203117091025413865e-04
8.958000000000000407e-01,0.000000000000000000e+00,1.957386927412332889e-04
8.960000000000000187e-01,0.000000000000000000e+00,1.709517218213482681e-04
8.961999999999999966e-01,0.000000000000000000e+00,1.459528882463492772e-04
8.964000000000000856e-01,0.000000000000000000e+00,1.207662789900892930e-04
8.966000000000000636e-01,0.000000000000000000e+00,9.584299180620536873e-05
8.968000000000000416e-01,0.000000000000000000e+00,7.076846632237537849e-05
8.970000000000000195e-01,0.000000000000000000e+00,4.549052728315683414e-05
8.971999999999999975e-01,0.000000000000000000e+00,2.001133677303340574e-05
8.974000000000000865e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.976000000000000645e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.978000000000000425e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.980000000000000204e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.981999999999999984e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.984000000000000874e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.986000000000000654e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.988000000000000433e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.990000000000000213e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.991999999999999993e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.994000000000000883e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.996000000000000663e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.998000000000000442e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.000000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.002000000000000002e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.004000000000000892e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.006000000000000671e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.008000000000000451e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.010000000000000231e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.012000000000000011e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.014000000000000901e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.016000000000000680e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.018000000000000460e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.020000000000000240e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.022000000000000020e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.024000000000000909e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.026000000000000689e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.028000000000000469e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.030000000000000249e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.032000000000000028e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.034000000000000918e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.036000000000000698e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.038000000000000478e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.040000000000000258e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.042000000000000037e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.044000000000000927e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.046000000000000707e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.048000000000000487e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.050000000000000266e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.052000000000000046e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.054000000000000936e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.056000000000000716e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.058000000000000496e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.060000000000000275e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.062000000000000055e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.064000000000000945e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.066000000000000725e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.068000000000000504e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.070000000000000284e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.072000000000000064e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.074000000000000954e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.076000000000000734e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.078000000000000513e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.080000000000000293e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.082000000000000073e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.084000000000000963e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.086000000000000743e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.088000000000000522e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.090000000000000302e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.092000000000000082e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.094000000000000972e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.096000000000000751e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.098000000000000531e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.100000000000000311e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.102000000000000091e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.104000000000000981e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.106000000000000760e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.108000000000000540e-01,4.056098216379672161e-05,0.000000000000000000e+00
9.110000000000000320e-01,2.285309856830189390e-04,0.000000000000000000e+00
9.112000000000000099e-01,4.163598656414593813e-04,0.000000000000000000e+00
9.114000000000000989e-01,6.040458812206009331e-04,0.000000000000000000e+00
9.116000000000000769e-01,7.915872577486243733e-04,0.000000000000000000e+00
9.118000000000000549e-01,9.789821858764979901e-04,0.000000000000000000e+00
9.120000000000000329e-01,1.166228820735568106e-03,0.000000000000000000e+00
9.122000000000000108e-01,1.353325281077628894e-03,0.000000000000000000e+00
9.123999999999999888e-01,1.540269648397069036e-03,0.000000000000000000e+00
9.126000000000000778e-01,1.727059966033936411e-03,0.000000000000000000e+00
9.128000000000000558e-01,1.913694238257226954e-03,0.000000000000000000e+00
9.130000000000000338e-01,2.100170429329251132e-03,0.000000000000000000e+00
9.132000000000000117e-01,2.286486462547837606e-03,0.000000000000000000e+00
9.133999999999999897e-01,2.472640219268427975e-03,0.000000000000000000e+00
9.136000000000000787e-01,2.658629537903862972e-03,0.000000000000000000e+00
9.138000000000000567e-01,2.844452212901117660e-03,0.000000000000000000e+00
9.140000000000000346e-01,3.030105993695825228e-03,0.000000000000000000e+00
9.142000000000000126e-01,3.215588583641591780e-03,0.000000000000000000e+00
9.143999999999999906e-01,3.400897638915288679e-03,0.000000000000000000e+00
9.146000000000000796e-01,3.586030767396372609e-03,0.000000000000000000e+00
9.148000000000000576e-01,3.770985527520212544e-03,0.000000000000000000e+00
9.150000000000000355e-01,3.955759427104257875e-03,0.000000000000000000e+00
9.152000000000000135e-01,4.140349922146041584e-03,0.000000000000000000e+00
9.153999999999999915e-01,4.324754415592498014e-03,0.000000000000000000e+00
9.156000000000000805e-01,4.508970256079818106e-03,0.000000000000000000e+00
9.158000000000000584e-01,4.692994736641691034e-03,0.000000000000000000e+00
9.160000000000000364e-01,4.876825093387694710e-03,0.000000000000000000e+00
9.162000000000000144e-01,5.060458504147921643e-03,0.000000000000000000e+00
9.163999999999999924e-01,5.243892087084291165e-03,0.000000000000000000e+00
9.166000000000000814e-01,5.427122899267944334e-03,0.000000000000000000e+00
9.168000000000000593e-01,5.610147935220487214e-03,0.000000000000000000e+00
9.170000000000000373e-01,5.792964125419075572e-03,0.000000000000000000e+00
9.172000000000000153e-01,5.975568334763987910e-03,0.000000000000000000e+00
9.173999999999999932e-01,6.157957361006820285e-03,0.000000000000000000e+00
9.176000000000000822e-01,6.340127933139164118e-03,0.000000000000000000e+00
9.178000000000000602e-01,6.522076709740372291e-03,0.000000000000000000e+00
9.180000000000000382e-01,6.703800277282637166e-03,0.000000000000000000e+00
9.182000000000000162e-01,6.885295148393137665e-03,0.000000000000000000e+00
9.183999999999999941e-01,7.066557760070348027e-03,0.000000000000000000e+00
9.186000000000000831e-01,7.247584471855784971e-03,0.000000000000000000e+00
9.188000000000000611e-01,7.428371563957023027e-03,0.000000000000000000e+00
9.190000000000000391e-01,7.608915235322831483e-03,0.000000000000000000e+00
9.192000000000000171e-01,7.789211601667928031e-03,0.000000000000000000e+00
9.193999999999999950e-01,7.969256693446370721e-03,0.000000000000000000e+00
9.196000000000000840e-01,8.149046453771992271e-03,0.000000000000000000e+00
9.198000000000000620e-01,8.328576736283788140e-03,0.000000000000000000e+00
9.200000000000000400e-01,8.507843302957271425e-03,0.000000000000000000e+00
9.202000000000000179e-01,8.686841821855986745e-03,0.000000000000000000e+00
9.203999999999999959e-01,8.865567864826291722e-03,0.000000000000000000e+00
9.206000000000000849e-01,9.044016905129889650e-03,0.000000000000000000e+00
9.208000000000000629e-01,9.222184315015275607e-03,0.000000000000000000e+00
9.210000000000000409e-01,9.400065363225469650e-03,0.000000000000000000e+00
9.212000000000000188e-01,9.577655212439521726e-03,0.000000000000000000e+00
9.213999999999999968e-01,9.754948916647878526e-03,0.000000000000000000e+00
9.216000000000000858e-01,9.931941418458239967e-03,0.000000000000000000e+00
9.218000000000000638e-01,1.010862754633094079e-02,0.000000000000000000e+00
9.220000000000000417e-01,1.028500201174291362e-02,0.000000000000000000e+00
9.222000000000000197e-01,1.046105940627665293e-02,0.000000000000000000e+00
9.223999999999999977e-01,1.063679419863371861e-02,0.000000000000000000e+00
9.226000000000000867e-01,1.081220073157086389e-02,0.000000000000000000e+00
9.228000000000000647e-01,1.098727321875604679e-02,0.000000000000000000e+00
9.230000000000000426e-01,1.116200574154453673e-02,0.000000000000000000e+00
9.232000000000000206e-01,1.133639224567048812e-02,0.000000000000000000e+00
9.233999999999999986e-01,1.151042653785467121e-02,0.000000000000000000e+00
9.236000000000000876e-01,1.168410228232519624e-02,0.000000000000000000e+00
9.238000000000000655e-01,1.185741299724958273e-02,0.000000000000000000e+00
9.240000000000000435e-01,1.203035205107697708e-02,0.000000000000000000e+00
9.242000000000000215e-01,1.220291265878796494e-02,0.000000000000000000e+00
9.243999999999999995e-01,1.237508787805071189e-02,0.000000000000000000e+00
9.246000000000000885e-01,1.254687060528171527e-02,0.000000000000000000e+00
9.248000000000000664e-01,1.271825357160876260e-02,0.000000000000000000e+00
9.250000000000000444e-01,1.288922933873596147e-02,0.000000000000000000e+00
9.252000000000000224e-01,1.305979029470757252e-02,0.000000000000000000e+00
9.254000000000000004e-01,1.322992864957021550e-02,0.000000000000000000e+00
9.256000000000000894e-01,1.339963643093184525e-02,0.000000000000000000e+00
9.258000000000000673e-01,1.356890547941502767e-02,0.000000000000000000e+00
9.260000000000000453e-01,1.373772744400589274e-02,0.000000000000000000e+00
9.262000000000000233e-01,1.390609377729447316e-02,0.000000000000000000e+00
9.264000000000000012e-01,1.407399573060730269e-02,0.000000000000000000e+00
9.266000000000000902e-01,1.424142434903116414e-02,0.000000000000000000e+00
9.268000000000000682e-01,1.440837046632658172e-02,0.000000000000000000e+00
9.270000000000000462e-01,1.457482469973175529e-02,0.000000000000000000e+00
9.272000000000000242e-01,1.474077744465499343e-02,0.000000000000000000e+00
9.274000000000000021e-01,1.490621886925674877e-02,0.000000000000000000e+00
9.276000000000000911e-01,1.507113890892105429e-02,0.000000000000000000e+00
9.278000000000000691e-01,1.523552726061571869e-02,0.000000000000000000e+00
9.280000000000000471e-01,1.539937337714438956e-02,0.000000000000000000e+00
9.282000000000000250e-01,1.556266646128828812e-02,0.000000000000000000e+00
9.284000000000000030e-01,1.572539545984174766e-02,0.000000000000000000e+00
9.286000000000000920e-01,1.588754905754106647e-02,0.000000000000000000e+00
9.288000000000000700e-01,1.604911567089059923e-02,0.000000000000000000e+00
9.290000000000000480e-01,1.621008344188689526e-02,0.000000000000000000e+00
9.292000000000000259e-01,1.637044023164587955e-02,0.000000000000000000e+00
9.294000000000000039e-01,1.653017361393454773e-02,0.000000000000000000e+00
9.296000000000000929e-01,1.668927086861311110e-02,0.000000000000000000e+00
9.298000000000000709e-01,1.684771897499071774e-02,0.000000000000000000e+00
9.300000000000000488e-01,1.700550460510223336e-02,0.000000000000000000e+00
9.302000000000000268e-01,1.716261411690984603e-02,0.000000000000000000e+00
9.304000000000000048e-01,1.731903354743791895e-02,0.000000000000000000e+00
9.306000000000000938e-01,1.747474860584906364e-02,0.000000000000000000e+00
9.308000000000000718e-01,1.762974466646799465e-02,0.000000000000000000e+00
9.310000000000000497e-01,1.778400676176568329e-02,0.000000000000000000e+00
9.312000000000000277e-01,1.793751957531193250e-02,0.000000000000000000e+00
9.314000000000000057e-01,1.809026743470895301e-02,0.000000000000000000e+00
9.316000000000000947e-01,1.824223430451936759e-02,0.000000000000000000e+00
9.318000000000000727e-01,1.839340377920069269e-02,0.000000000000000000e+00
9.320000000000000506e-01,1.854375907606476553e-02,0.000000000000000000e+00
9.322000000000000286e-01,1.869328302827548416e-02,0.000000000000000000e+00
9.324000000000000066e-01,1.884195807790503552e-02,0.000000000000000000e+00
9.326000000000000956e-01,1.898976626906851220e-02,0.000000000000000000e+00
9.328000000000000735e-01,1.913668924115596165e-02,0.000000000000000000e+00
9.330000000000000515e-01,1.928270822218829117e-02,0.000000000000000000e+00
9.332000000000000295e-01,1.942780402231879602e-02,0.000000000000000000e+00
9.334000000000000075e-01,1.957195702750944358e-02,0.000000000000000000e+00
9.336000000000000965e-01,1.971514719340786495e-02,0.000000000000000000e+00
9.338000000000000744e-01,1.985735403945908598e-02,0.000000000000000000e+00
9.340000000000000524e-01,1.999855664328196309e-02,0.000000000000000000e+00
9.342000000000000304e-01,2.013873363534703087e-02,0.000000000000000000e+00
9.344000000000000083e-01,2.027786319399269357e-02,0.000000000000000000e+00
9.346000000000000973e-01,2.041592304081897569e-02,0.000000000000000000e+00
9.348000000000000753e-01,2.055289043650089867e-02,0.000000000000000000e+00
9.350000000000000533e-01,2.068874217706805074e-02,0.000000000000000000e+00
9.352000000000000313e-01,2.082345459069370394e-02,0.000000000000000000e+00
9.354000000000000092e-01,2.095700353504625912e-02,0.000000000000000000e+00
9.356000000000000982e-01,2.108936439525357920e-02,0.000000000000000000e+00
9.358000000000000762e-01,2.122051208253473639e-02,0.000000000000000000e+00
9.360000000000000542e-01,2.135042103355725210e-02,0.000000000000000000e+00
9.362000000000000322e-01,2.147906521057893828e-02,0.000000000000000000e+00
9.364000000000000101e-01,2.160641810243576003e-02,0.000000000000000000e+00
9.366000000000000991e-01,2.173245272644113921e-02,0.000000000000000000e+00
9.368000000000000771e-01,2.185714163126236884e-02,0.000000000000000000e+00
9.370000000000000551e-01,2.198045690084407186e-02,0.000000000000000000e+00
9.372000000000000330e-01,2.210237015944666386e-02,0.000000000000000000e+00
9.374000000000000110e-01,2.222285257787525933e-02,0.000000000000000000e+00
9.376000000000001000e-01,2.234187488096964214e-02,0.000000000000000000e+00
9.378000000000000780e-01,2.245940735643084038e-02,0.000000000000000000e+00
9.380000000000000560e-01,2.257541986506067175e-02,0.000000000000000000e+00
9.382000000000000339e-01,2.268988185248820011e-02,0.000000000000000000e+00
9.384000000000000119e-01,2.280276236245891777e-02,0.000000000000000000e+00
9.385999999999999899e-01,2.291403005176204793e-02,0.000000000000000000e+00
9.388000000000000789e-01,2.302365320686909286e-02,0.000000000000000000e+00
9.390000000000000568e-01,2.313159976235464391e-02,0.000000000000000000e+00
9.392000000000000348e-01,2.323783732117031681e-02,0.000000000000000000e+00
9.394000000000000128e-01,2.334233317683468215e-02,0.000000000000000000e+00
9.395999999999999908e-01,2.344505433760473573e-02,0.000000000000000000e+00
9.398000000000000798e-01,2.354596755268264716e-02,0.000000000000000000e+00
9.400000000000000577e-01,2.364503934050982831e-02,0.000000000000000000e+00
9.402000000000000357e-01,2.374292729864941470e-02,0.000000000000000000e+00
9.404000000000000137e-01,2.384144131984182458e-02,0.000000000000000000e+00
9.405999999999999917e-01,2.394118230758354726e-02,0.000000000000000000e+00
9.408000000000000806e-01,2.404213043705799580e-02,0.000000000000000000e+00
9.410000000000000586e-01,2.414426561750856667e-02,0.000000000000000000e+00
9.412000000000000366e-01,2.424769965311312711e-02,0.000000000000000000e+00
9.414000000000000146e-01,2.435238049869677818e-02,0.000000000000000000e+00
9.415999999999999925e-01,2.445820055720000080e-02,0.000000000000000000e+00
9.418000000000000815e-01,2.456513886262644275e-02,0.000000000000000000e+00
9.420000000000000595e-01,2.467317419289485197e-02,0.000000000000000000e+00
9.422000000000000375e-01,2.478228507225747196e-02,0.000000000000000000e+00
9.424000000000000155e-01,2.489252655546880105e-02,0.000000000000000000e+00
9.425999999999999934e-01,2.500403503083659454e-02,0.000000000000000000e+00
9.428000000000000824e-01,2.511656803291270959e-02,0.000000000000000000e+00
9.430000000000000604e-01,2.523010325115007321e-02,0.000000000000000000e+00
9.432000000000000384e-01,2.534461813185007184e-02,0.000000000000000000e+00
9.434000000000000163e-01,2.546017278640912845e-02,0.000000000000000000e+00
9.435999999999999943e-01,2.557695854924355028e-02,0.000000000000000000e+00
9.438000000000000833e-01,2.569467047675779575e-02,0.000000000000000000e+00
9.440000000000000613e-01,2.581328521500265288e-02,0.000000000000000000e+00
9.442000000000000393e-01,2.593277917790646342e-02,0.000000000000000000e+00
9.444000000000000172e-01,2.605352599260187668e-02,0.000000000000000000e+00
9.445999999999999952e-01,2.617515822295986283e-02,0.000000000000000000e+00
9.448000000000000842e-01,2.629761380688759587e-02,0.000000000000000000e+00
9.450000000000000622e-01,2.642090082309548824e-02,0.000000000000000000e+00
9.452000000000000401e-01,2.654542220087001414e-02,0.000000000000000000e+00
9.454000000000000181e-01,2.667070983047829802e-02,0.000000000000000000e+00
9.455999999999999961e-01,2.679673884066305356e-02,0.000000000000000000e+00
9.458000000000000851e-01,2.692378415386326163e-02,0.000000000000000000e+00
9.460000000000000631e-01,2.705177150024687394e-02,0.000000000000000000e+00
9.462000000000000410e-01,2.718044141736741803e-02,0.000000000000000000e+00
9.464000000000000190e-01,2.730994493763368863e-02,0.000000000000000000e+00
9.465999999999999970e-01,2.744049698440669677e-02,0.000000000000000000e+00
9.468000000000000860e-01,2.757167163581870223e-02,0.000000000000000000e+00
9.470000000000000639e-01,2.770359940309211066e-02,0.000000000000000000e+00
9.472000000000000419e-01,2.783657851382750209e-02,0.000000000000000000e+00
9.474000000000000199e-01,2.797011913819998086e-02,0.000000000000000000e+00
9.475999999999999979e-01,2.810443654394180132e-02,0.000000000000000000e+00
9.478000000000000869e-01,2.823970253094944260e-02,0.000000000000000000e+00
9.480000000000000648e-01,2.837546784764973656e-02,0.000000000000000000e+00
9.482000000000000428e-01,2.851213964714436472e-02,0.000000000000000000e+00
9.484000000000000208e-01,2.864954984156821427e-02,0.000000000000000000e+00
9.485999999999999988e-01,2.878739612135577941e-02,0.000000000000000000e+00
9.488000000000000878e-01,2.892638644623911348e-02,0.000000000000000000e+00
9.490000000000000657e-01,2.906579576945450549e-02,0.000000000000000000e+00
9.492000000000000437e-01,2.920592290604805130e-02,0.000000000000000000e+00
9.494000000000000217e-01,2.934684927748350616e-02,0.000000000000000000e+00
9.495999999999999996e-01,2.948811031377462227e-02,0.000000000000000000e+00
9.498000000000000886e-01,2.963050101157715249e-02,0.000000000000000000e+00
9.500000000000000666e-01,2.977319523877652169e-02,0.000000000000000000e+00
9.502000000000000446e-01,2.991669486960404564e-02,0.000000000000000000e+00
9.504000000000000226e-01,3.006077519484962740e-02,0.000000000000000000e+00
9.506000000000000005e-01,3.020537428860577134e-02,0.000000000000000000e+00
9.508000000000000895e-01,3.035079324100391218e-02,0.000000000000000000e+00
9.510000000000000675e-01,3.049648225230029361e-02,0.000000000000000000e+00
9.512000000000000455e-01,3.064319198944256972e-02,0.000000000000000000e+00
9.514000000000000234e-01,3.079005563606625542e-02,0.000000000000000000e+00
9.516000000000000014e-01,3.093791361319229646e-02,0.000000000000000000e+00
9.518000000000000904e-01,3.108598093882199501e-02,0.000000000000000000e+00
9.520000000000000684e-01,3.123489985380096395e-02,0.000000000000000000e+00
9.522000000000000464e-01,3.138412200871624341e-02,0.000000000000000000e+00
9.524000000000000243e-01,3.153409202910199827e-02,0.000000000000000000e+00
9.526000000000000023e-01,3.168441981773785499e-02,0.000000000000000000e+00
9.528000000000000913e-01,3.183543104104954308e-02,0.000000000000000000e+00
9.530000000000000693e-01,3.198681492879355132e-02,0.000000000000000000e+00
9.532000000000000473e-01,3.213885738361896283e-02,0.000000000000000000e+00
9.534000000000000252e-01,3.229124750366887259e-02,0.000000000000000000e+00
9.536000000000000032e-01,3.244431115077985733e-02,0.000000000000000000e+00
9.538000000000000922e-01,3.259765731105818826e-02,0.000000000000000000e+00
9.540000000000000702e-01,3.275173204453605408e-02,0.000000000000000000e+00
9.542000000000000481e-01,3.290598373466347565e-02,0.000000000000000000e+00
9.544000000000000261e-01,3.306105938303671721e-02,0.000000000000000000e+00
