s,x,y,kappa
4.607679465776293726e-01,3.158952477317095164e-01,2.791770853274803676e-01,3.141592653589793116e+00
4.624373956594324264e-01,3.160961430410688666e-01,2.808344009047725187e-01,3.141592653589793116e+00
4.641068447412354248e-01,3.162883434562298590e-01,2.824927473246950371e-01,3.141592653589793116e+00
4.657762938230384231e-01,3.164718436903128929e-01,2.841520789709156003e-01,3.141592653589793116e+00
4.674457429048414214e-01,3.166466386957551560e-01,2.858123502000013971e-01,3.141592653589793116e+00
4.691151919866444198e-01,3.168127236644496247e-01,2.874735153426742906e-01,3.141592653589793116e+00
4.707846410684474181e-01,3.169700940278774026e-01,2.891355287050670908e-01,3.141592653589793116e+00
4.724540901502504164e-01,3.171187454572330644e-01,2.907983445699806047e-01,3.141592653589793116e+00
4.741235392320534148e-01,3.172586738635441717e-01,2.924619171981411303e-01,3.141592653589793116e+00
4.757929883138564686e-01,3.173898753977833498e-01,2.941262008294585617e-01,3.141592653589793116e+00
4.774624373956594670e-01,3.175123464509744253e-01,2.957911496842850485e-01,3.141592653589793116e+00
4.791318864774624653e-01,3.176260836542915689e-01,2.974567179646744330e-01,3.141592653589793116e+00
4.808013355592654636e-01,3.177310838791519987e-01,2.991228598556419649e-01,3.141592653589793116e+00
4.824707846410684620e-01,3.178273442373020230e-01,3.007895295264245150e-01,3.141592653589793116e+00
